start_year,end_year,window_length,follow_up_years,age_group,coef,hr,conf_low,conf_high,p_value,n,n_events,converged,model_label,strat_var,stratum
1991,2000,10,10,40-49,-0.6715198192240825,0.5109314639387619,0.4748003832260289,0.5498120264118087,5.186251756851536e-72,17121,662,TRUE,NH White,race_includehisp_f,NH White
1991,2000,10,10,50-59,-0.6186418887905141,0.5386755223002475,0.5085422051974446,0.5705943682939426,1.725126106702792e-98,13145,1055,TRUE,NH White,race_includehisp_f,NH White
1991,2000,10,10,60-69,-0.5064979873747112,0.6026022084795511,0.5749225142881054,0.631614543942631,6.201234178592715e-99,8744,1703,TRUE,NH White,race_includehisp_f,NH White
1991,2000,10,10,70-79,-0.44034805546471434,0.6438122996929082,0.6203547900016758,0.668156809484378,1.3134908818913235e-119,7277,3110,TRUE,NH White,race_includehisp_f,NH White
1991,2000,10,10,80-89,-0.23460325041241287,0.7908845705174855,0.7606451688794084,0.8223261376971859,4.1606395271481595e-32,3639,2672,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,18-29,-0.5692110036774047,0.5659718122613984,0.4922519823470404,0.650731949817972,1.3031001047770008e-15,21815,206,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,30-39,-0.647967798016681,0.523107757938576,0.47570158160442183,0.5752382102506345,9.200081657520912e-41,23728,426,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,40-49,-0.6776581007545576,0.5078048286713231,0.47834300818183506,0.539081244235283,2.1077940346823615e-109,25801,961,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,50-59,-0.6291991108543877,0.5330185188534026,0.507948230676619,0.5593261759416395,1.6211546460399478e-144,19907,1570,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,60-69,-0.5150295521258071,0.5974829374663999,0.5749918094281503,0.6208538186283263,1.5498756431164139e-152,13137,2528,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,70-79,-0.4220958340227779,0.6556712007736613,0.6360284770959326,0.6759205585996615,6.644812545253033e-163,10752,4545,TRUE,NH White,race_includehisp_f,NH White
1992,2001,10,10,80-89,-0.23678109672471767,0.7891640196998018,0.7640910400778306,0.8150597472328853,7.583525059197233e-47,5378,3961,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,18-29,-0.5517520335042144,0.5759398599742717,0.5060552894309488,0.6554752597886737,6.277185070255101e-17,28307,258,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,30-39,-0.6315197712919635,0.5317829980308384,0.48858787679443066,0.5787969174553416,2.403056996264518e-48,30692,554,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,40-49,-0.6440428050660256,0.5251649868643692,0.4982994100547962,0.5534790085300814,1.097888632816143e-127,33713,1264,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,50-59,-0.6260538579643999,0.5346976361302388,0.5125981170290725,0.5577499264731984,8.486181714157626e-186,26422,2063,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,60-69,-0.5233669785046261,0.5925221761899199,0.573065365058077,0.6126395882278772,2.8452045358584456e-207,17289,3319,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,70-79,-0.4124627822474492,0.662017835048308,0.6446173889146761,0.6798879792243078,2.4468215632458564e-202,14107,5946,TRUE,NH White,race_includehisp_f,NH White
1993,2002,10,10,80-89,-0.23970331916479748,0.7868612731000947,0.7651703158353321,0.8091671230460351,2.1751028696663327e-63,7183,5304,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,18-29,-0.5181052387371047,0.5956480903489599,0.5263996752394571,0.6740062052184345,2.0958058739559802e-16,34707,312,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,30-39,-0.5877522862939525,0.5555746551106209,0.5131208393902004,0.601540950408689,1.366018604250865e-47,37023,653,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,40-49,-0.6475429987050174,0.5233300209593209,0.4992626387818994,0.5485575918628351,4.653462259785105e-160,41418,1531,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,50-59,-0.6231117766103487,0.5362730764759889,0.5164727964852001,0.5568324498602374,3.581835143473469e-231,32834,2582,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,60-69,-0.529618171482339,0.5888297587541241,0.5712361596672122,0.6069652260746774,1.2335371430142923e-256,21465,4065,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,70-79,-0.4077388399776049,0.6651525674005567,0.6491771023267701,0.6815211693909243,5.476767974838503e-237,17276,7203,TRUE,NH White,race_includehisp_f,NH White
1994,2003,10,10,80-89,-0.24419366151449895,0.7833359175523381,0.7638911570666521,0.803275642152804,7.85925155823022e-81,8917,6576,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,18-29,-0.5648187349720664,0.5684631799132907,0.5046717980977049,0.6403179019220092,1.397611571425144e-20,41259,376,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,30-39,-0.6108145257269516,0.5429084760076032,0.5050137493772411,0.5836467099843705,1.7161019858682557e-61,43375,765,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,40-49,-0.6416445434369634,0.52642598139429,0.5040713032230505,0.5497720503329553,1.1212174142089365e-184,49273,1808,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,50-59,-0.6364780755873745,0.5291527822013028,0.5115229366551809,0.5473902475269258,1.0555662532733239e-296,39658,3105,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,60-69,-0.5357239990108495,0.5852454196174804,0.5691687317836349,0.601776208102458,5.7587336443334e-311,25877,4820,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,70-79,-0.40747436907322027,0.6653285041656631,0.650650672210766,0.6803374488975041,1.0899519623575908e-280,20516,8489,TRUE,NH White,race_includehisp_f,NH White
1995,2004,10,10,80-89,-0.2334303978146785,0.791812705717021,0.7739663644527662,0.8100705531024046,1.3618763496418116e-89,10863,7989,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,18-29,-0.5108821431596947,0.59996608932209206,0.5365875391729676,0.6708305393957584,2.9968684267010797e-19,47949,433,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,30-39,-0.6157952762474593,0.540211107369594,0.5045601261307071,0.5783810995201085,6.184851681605621e-70,49740,873,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,40-49,-0.6487963825079534,0.5226744984839041,0.5018262984256375,0.5443888298051857,3.0573514738394028e-214,57329,2078,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,50-59,-0.6260677844174256,0.5346901897405772,0.5183177974905149,0.5515797458412497,0,46935,3668,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,60-69,-0.5422040472451959,0.5814652620986714,0.5667242902850459,0.5965896588929005,0,30649,5647,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,70-79,-0.40638893731412246,0.6660510649285764,0.652404249388222,0.6799833408634134,5e-324,23785,9772,TRUE,NH White,race_includehisp_f,NH White
1996,2005,10,10,80-89,-0.2253015669092634,0.7982754489972103,0.7816234429374505,0.8152822157903127,1.9839308755235797e-97,12890,9468,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,18-29,-0.46199502669810905,0.6300254732409983,0.5649211140862497,0.7026327871893666,1.0268973776689847e-16,53077,473,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,30-39,-0.6079380486693827,0.544472387983325,0.509209328924405,0.582177435559658,7.689124788754493e-71,54446,953,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,40-49,-0.6568643406607506,0.5184745477976818,0.4985953698421631,0.5391463157772759,8.198029567461936e-238,63172,2279,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,50-59,-0.6274834511352081,0.5339337821714742,0.5182866598098185,0.550053292609432,0,52512,4111,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,60-69,-0.5428457666470862,0.5810922442576513,0.5668340718260501,0.5957090674676617,0,34279,6255,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,70-79,-0.396775487342014,0.6724849900778868,0.6591408676300154,0.6860992605512387,0,26178,10697,TRUE,NH White,race_includehisp_f,NH White
1997,2006,10,10,80-89,-0.22366864994180333,0.7995800313700505,0.7834580830686881,0.816033736050789,9.695208262629377e-103,14355,10514,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,18-29,-0.4873869149974994,0.6142293324220295,0.5525058932913768,0.6828482327312406,1.8801898425398918e-19,57962,518,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,30-39,-0.6153035095235856,0.5404768305476186,0.5059424828151129,0.5773684050673943,1.5909498942551841e-74,59114,1026,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,40-49,-0.6579688174631825,0.5179022208061109,0.49875019263466647,0.5377896876570718,1.0659578868318441e-256,68815,2474,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,50-59,-0.6381458113881409,0.5282710306310522,0.5134199264433348,0.543551715526948,0,58043,4510,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,60-69,-0.5456415382736619,0.5794699119407875,0.5657179521908706,0.593556166185392,0,38083,6865,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,70-79,-0.3968145079131339,0.6724587498414623,0.6595548041981988,0.685615156405493,0,28562,11585,TRUE,NH White,race_includehisp_f,NH White
1998,2007,10,10,80-89,-0.21574951369204431,0.8059371528138285,0.7896404134831255,0.8225702271500328,3.464815673553488e-95,15811,11537,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,18-29,-0.4839054319040142,0.6163714882342952,0.554444405408616,0.6852153395400753,3.3247827680680487e-19,63047,576,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,30-39,-0.6100301786327889,0.5433344717355724,0.5098940058801332,0.5789680693865079,4.954418061459331e-79,63681,1097,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,40-49,-0.6536698642137757,0.520133450781518,0.5015164372469985,0.539441554711493,1.178314053687498e-270,74419,2652,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,50-59,-0.6350608145674076,0.5299032615000324,0.5155663942043137,0.5446388083182446,0,63604,4912,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,60-69,-0.5426240264566086,0.5812211100494126,0.5679763978022351,0.5947746773884378,0,41970,7524,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,70-79,-0.39723046432300985,0.6721790944803406,0.6597424672087626,0.6848501612576042,0,30916,12472,TRUE,NH White,race_includehisp_f,NH White
1999,2008,10,10,80-89,-0.2151304622536264,0.8064362238269286,0.7908224007002049,0.8223583228350849,3.7370406863687277e-103,17281,12555,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,18-29,-0.46325598530904016,0.629231537860434,0.5664210926371938,0.6990070344922886,5.924028554152779e-18,61917,577,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,30-39,-0.6267837545051277,0.5343075045704502,0.4996364878849618,0.5713844292053238,6.807138828452125e-75,60878,1038,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,40-49,-0.6546416825566415,0.5196282210888147,0.5001779663219533,0.539834831465016,5.587136702234209e-248,72604,2538,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,50-59,-0.6299422921436599,0.5326225366248724,0.5180048166094617,0.54765275809123,0,63708,4861,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,60-69,-0.545289099254836,0.5796741757411433,0.5663385801296573,0.5933237851185155,0,42564,7457,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,70-79,-0.3972163447253634,0.6721885854457053,0.6594002654800633,0.6852249203669138,0,30022,11957,TRUE,NH White,race_includehisp_f,NH White
2000,2009,10,10,80-89,-0.21393391127959993,0.807401743407539,0.7917669182156238,0.8233453056193496,5.310277960920781e-102,17314,12529,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,18-29,-0.43796743634383706,0.6453467973663534,0.5794728969085589,0.7187091770691197,1.5538298106252023e-15,60661,560,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,30-39,-0.6356213423815655,0.5296063192131288,0.4949685125503359,0.5666680732988137,9.408375000505114e-76,58324,985,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,40-49,-0.6651807882728152,0.5141805614876576,0.49455365533982215,0.5345863830085302,5.035274760843168e-246,70080,2391,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,50-59,-0.6443193795434975,0.5250197597165277,0.5106232828066986,0.5398221298834681,0,63685,4803,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,60-69,-0.5555426027050391,0.5737608525278562,0.5605765523427351,0.5872552366268425,0,43145,7381,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,70-79,-0.39421735996197316,0.674207494597317,0.661112657574324,0.6875617045950884,0,29205,11373,TRUE,NH White,race_includehisp_f,NH White
2001,2010,10,10,80-89,-0.21026419422656847,0.8103701225785818,0.7946999035119552,0.8263493334602456,7.132123739801933e-99,17323,12437,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,18-29,-0.41528609816848244,0.6601513855826607,0.5921010291856922,0.7360227907153885,7.338054902817592e-14,60671,550,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,30-39,-0.635786747184824,0.5295187270283788,0.49399757749893564,0.567594043058559,5.175808783069525e-72,56792,927,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,40-49,-0.6686789339185569,0.5123850253498268,0.4922746748134785,0.5333169217007103,5.415942850475695e-235,68639,2301,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,50-59,-0.6471622734369394,0.5235293038554537,0.5091158791084298,0.5383507826849822,0,64445,4712,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,60-69,-0.5671374742911716,0.5671465889920235,0.5540096111883983,0.5805950779722198,0,44808,7326,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,70-79,-0.40073483131952536,0.6698276548061117,0.6565813938173132,0.6833411536908294,0,29277,10984,TRUE,NH White,race_includehisp_f,NH White
2002,2011,10,10,80-89,-0.20908627348761397,0.8113252367661662,0.7957422080839973,0.8272134280756813,4.1604881161991835e-99,17798,12531,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,18-29,-0.41581954980356584,0.6597993206597724,0.5923851877466296,0.7348852613939688,3.977920494877095e-14,61976,556,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,30-39,-0.6425194114396713,0.5259656295502857,0.4897123778512968,0.5649026979510638,1.3721018891134636e-69,56524,868,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,40-49,-0.6865834573979307,0.5032926558002764,0.4831081915632016,0.5243204354761134,4.7468877775308477e-237,68315,2182,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,50-59,-0.6542026941292182,0.5198563819407579,0.5053875604922065,0.534739433596927,0,66552,4656,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,60-69,-0.572503995444104,0.5641111370189626,0.5508866486950753,0.5776530900914383,0,47589,7265,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,70-79,-0.40828627557292524,0.6647885388590248,0.6513245380753409,0.6785308637446054,0,29705,10534,TRUE,NH White,race_includehisp_f,NH White
2003,2012,10,10,80-89,-0.2075836717875168,0.812545251815059,0.7968808981264967,0.8285175209989699,5.30155148805962e-97,18412,12533,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,18-29,-0.42956834893991447,0.650789948274655,0.5843560815700344,0.7247765020899655,5.3179106250127736e-15,62895,546,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,30-39,-0.6791335438706496,0.5070561439891915,0.4711744962080288,0.5456703094635933,1.649338798183886e-73,56750,828,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,40-49,-0.683635563593535,0.5047784980787244,0.48360168033317275,0.5268826443015456,1.4567587798881761e-214,67775,2048,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,50-59,-0.6607433276460735,0.5164672873599702,0.5017350658906338,0.5316320844337967,0,68388,4471,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,60-69,-0.5771872740789231,0.5614754240897669,0.5480643436497296,0.5752146723455965,0,50149,7067,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,70-79,-0.42026222573295413,0.656874547819208,0.6432214003228737,0.6708174997848324,0,30468,10059,TRUE,NH White,race_includehisp_f,NH White
2004,2013,10,10,80-89,-0.20918922192934475,0.811241716396524,0.795379731487002,0.8274200314252451,9.268745076658162e-96,19063,12443,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,18-29,-0.40320928740568385,0.6681722446535268,0.5990113990816855,0.7453182847768323,4.73737228461426e-13,64542,528,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,30-39,-0.6926370819221519,0.5002551143801138,0.46287801319121447,0.5406503923963236,1.971438468667756e-68,57587,773,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,40-49,-0.6950557241805463,0.4990466382453351,0.4769851769703211,0.5221284835848611,1.9847240063704782e-199,67642,1877,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,50-59,-0.6644215455523199,0.5145710975730668,0.4993455071535346,0.5302609328897743,0,70862,4266,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,60-69,-0.5901357321989938,0.5542520497792062,0.5406800909286587,0.5681646871014255,0,53506,6852,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,70-79,-0.43049162675693486,0.6501893656468454,0.6361156106133966,0.6645744958099667,0,31776,9496,TRUE,NH White,race_includehisp_f,NH White
2005,2014,10,10,80-89,-0.22137304389078383,0.8014176605576834,0.7852662316080053,0.8179012936014842,8.943253926822145e-101,19776,12129,TRUE,NH White,race_includehisp_f,NH White
1990,1999,10,10,18-29,-0.6703852881687534,0.511511460501589,0.3513735767710132,0.7446319004088902,4.670695586111981e-4,1895,30,TRUE,NH Black,race_includehisp_f,NH Black
1990,1999,10,10,30-39,-0.3930026325067341,0.6750269705707485,0.5203870574804943,0.8756201839531754,0.0030710641762039487,1660,63,TRUE,NH Black,race_includehisp_f,NH Black
1990,1999,10,10,40-49,-0.6575356613892563,0.5181266018912596,0.42892513182740055,0.6258788671198922,9.039109794580285e-12,1700,115,TRUE,NH Black,race_includehisp_f,NH Black
1990,1999,10,10,50-59,-0.5244758411446355,0.5918655146263879,0.509439787369202,0.6876274607701293,7.15634855579029e-12,1061,137,TRUE,NH Black,race_includehisp_f,NH Black
1990,1999,10,10,60-69,-0.4362357487973302,0.6464653045515029,0.5516962114876282,0.7575136121779209,6.905447361837329e-8,712,194,TRUE,NH Black,race_includehisp_f,NH Black
1990,1999,10,10,70-79,-0.2664085800333888,0.7661260397417734,0.6723582061347045,0.8729708411602554,6.348738283205663e-5,494,244,TRUE,NH Black,race_includehisp_f,NH Black
1990,1999,10,10,80-89,-0.08242992710191867,0.9208759640435836,0.7813759032440951,1.0852811529411701,0.3253580633200385,200,139,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,18-29,-0.5024964791427752,0.6050183570726468,0.46379299707101,0.7892469586789392,2.1135890719231623e-4,3875,58,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,30-39,-0.48148724069795823,0.6178637959623118,0.5060521868121263,0.7543800428288346,2.2755259516577917e-6,3451,114,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,40-49,-0.6703549741991828,0.5115269666794634,0.44426931969744365,0.5889667056426234,1.1605083060155834e-20,3468,226,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,50-59,-0.5222026371437114,0.5932124760612767,0.5340171783669722,0.6589695163568827,2.1162734921201664e-22,2291,311,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,60-69,-0.36145336387434734,0.6966630849850801,0.6232140583053101,0.778768462477724,2.034568720534678e-10,1448,370,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,70-79,-0.2416890409383857,0.7853003358437648,0.7158347508585361,0.8615069563704402,3.143443358340073e-7,994,467,TRUE,NH Black,race_includehisp_f,NH Black
1991,2000,10,10,80-89,-0.10564510464398671,0.8997439063548994,0.8113183331118199,0.9978069815306386,0.04533221745555299,429,301,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,18-29,-0.5996193550454176,0.5490205782381854,0.43445228936067204,0.6938013740762147,5.132506770794368e-7,5864,85,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,30-39,-0.49495524993801704,0.6095981862425566,0.5184760510355734,0.7167350313056562,2.0764976770081217e-9,5176,158,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,40-49,-0.6751367623957554,0.5090867919170544,0.4548482953370366,0.5697929713298303,7.401687303623377e-32,5219,338,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,50-59,-0.4547353592735028,0.6346158909380416,0.5783153396232518,0.6963974521122869,8.494473756344073e-22,3538,477,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,60-69,-0.35386340825092316,0.7019708442326644,0.6408032298158468,0.7689771886673064,2.7973171189948637e-14,2181,554,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,70-79,-0.2644238721661475,0.7676480860291478,0.7102336528761963,0.8297038328130788,2.6140542770948166e-11,1452,680,TRUE,NH Black,race_includehisp_f,NH Black
1992,2001,10,10,80-89,-0.12160414657885807,0.8854988268730131,0.8139252129382577,0.9633663633085696,0.00468599080130166,657,459,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,18-29,-0.5117361992544812,0.5994539033757388,0.4869875518947609,0.7378935680681727,1.3851153155168386e-6,7671,112,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,30-39,-0.47350269875871126,0.6228169031855366,0.5390163964466549,0.7196458168077484,1.3433090176649072e-10,6694,199,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,40-49,-0.6259627366918731,0.5347463606791478,0.4832946443307279,0.5916756446899701,7.576443290834859e-34,6785,414,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,50-59,-0.4645651131322715,0.6284083323051831,0.5786230196741783,0.6824772238286463,2.6926110097200846e-28,4616,606,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,60-69,-0.3581152386433525,0.6989925194154053,0.6449685644381682,0.7575416371250695,2.642172351694384e-18,2858,710,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,70-79,-0.28298754565489137,0.7535291725136412,0.70259679840891,0.8081537164913619,2.2767887443622966e-15,1907,878,TRUE,NH Black,race_includehisp_f,NH Black
1993,2002,10,10,80-89,-0.10656764555802596,0.8989142385492204,0.8303846938529179,0.9730993529243088,0.00843969048502459,848,588,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,18-29,-0.4828193058026036,0.617041309084939,0.5111760833660647,0.7448313594996557,4.965981175810959e-7,9278,137,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,30-39,-0.5006980611212675,0.6061074119838105,0.5325014251385786,0.6898877214574756,3.4647972040239626e-14,8122,242,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,40-49,-0.6422690090099985,0.5260973491126104,0.4800578221011378,0.5765522568341875,5.407306582104774e-43,8326,507,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,50-59,-0.45890010708653967,0.6319783719072868,0.5886246373326343,0.678525221724425,1.034558791951428e-36,5749,767,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,60-69,-0.36601925152538584,0.6934894503514857,0.6434535871924045,0.7474161731652598,9.735359679931024e-22,3486,863,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,70-79,-0.2866528570425491,0.7507723089248723,0.7045365246456982,0.8000423542723217,9.654413612966887e-19,2302,1070,TRUE,NH Black,race_includehisp_f,NH Black
1994,2003,10,10,80-89,-0.10755092612181681,0.8980307880609668,0.8351833229232085,0.9656075189369551,0.0036678153992289477,1051,724,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,18-29,-0.48364476295804587,0.616532178082975,0.5213138486728248,0.729142200191759,1.5993590540219206e-8,11014,161,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,30-39,-0.4718481572949172,0.6238482325295175,0.5539567456317495,0.7025577724238422,7.070534003156839e-15,9694,288,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,40-49,-0.6447995723256,0.5247677095386319,0.4835498923649772,0.5694989355236333,7.608589954884358e-54,9945,612,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,50-59,-0.48994049638998316,0.61266284875104,0.5738134842180042,0.6541424636461384,1.1935654351727417e-48,6943,907,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,60-69,-0.38968713019206513,0.6772687382936142,0.6336706089435692,0.7238665284390244,1.690057082754574e-30,4255,1053,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,70-79,-0.2860475622857601,0.7512268850293943,0.7080367563639974,0.7970516046215572,2.840352040704992e-21,2766,1250,TRUE,NH Black,race_includehisp_f,NH Black
1995,2004,10,10,80-89,-0.11826890316313393,0.8884571115624468,0.8307553901529999,0.9501666175653831,5.565212329491083e-4,1269,884,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,18-29,-0.5168370818986215,0.5964039447177103,0.5086824516567235,0.6992528720351506,1.925321140781618e-10,12801,185,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,30-39,-0.4740609308568441,0.6224693238229233,0.5570107681476767,0.6956204103361975,6.14646362658761e-17,11158,325,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,40-49,-0.6467940854838024,0.5237220965280394,0.4848926930121583,0.5656608943472932,7.549352783269293e-61,11600,696,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,50-59,-0.48536114338905845,0.615474881938193,0.5793855660638154,0.6538121632376139,7.66296364347897e-56,8313,1065,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,60-69,-0.401450027059976,0.6693487681898052,0.628887173378454,0.7124135972917892,1.6624553771871503e-36,4993,1230,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,70-79,-0.2874442472136302,0.750178390140611,0.7103619344432321,0.792226595693145,5.137263270507149e-25,3217,1449,TRUE,NH Black,race_includehisp_f,NH Black
1996,2005,10,10,80-89,-0.13545708968160955,0.8733166364193982,0.8192220019363223,0.9309832324378591,3.295966966842662e-5,1487,1019,TRUE,NH Black,race_includehisp_f,NH Black
1997,2006,10,10,18-29,-0.4988478197659087,0.6072298950953641,0.5223163980710994,0.7059478638986448,8.542294401901213e-11,14526,208,TRUE,NH Black,race_includehisp_f,NH Black
1997,2006,10,10,30-39,-0.4802175725843848,0.6186487761492804,0.5544074255481385,0.690334022587457,9.106677300584393e-18,12621,354,TRUE,NH Black,race_includehisp_f,NH Black
1997,2006,10,10,40-49,-0.6224388264451814,0.53663408298745,0.49871997689969727,0.5774305268740001,3.0369706503581556e-62,13150,763,TRUE,NH Black,race_includehisp_f,NH Black
1997,2006,10,10,50-59,-0.47786841351180515,0.6201037888935765,0.5853725416383442,0.6568957059788764,2.245738041766611e-59,9566,1193,TRUE,NH Black,race_includehisp_f,NH Black
1997,2006,10,10,60-69,-0.4165421679443623,0.6593227099258993,0.6216300880992023,0.699300828814868,9.835656972051032e-44,5743,1386,TRUE,NH Black,race_includehisp_f,NH Black
