age,estimate,ci_lower_90,ci_upper_90,estimate_centered,ci_lower_centered,ci_upper_centered,survey
84.32323232323233,-1.6854662508834142,-2.0279578713201665,-1.347461234374989,-1.0890578936549298,-1.3818747905065991,-0.800088545097991,meps
85,-1.687591762782372,-2.0339614160461266,-1.345760077980442,-1.0911834055538876,-1.3878783352325592,-0.798387388703444,meps
18,-0.3767339399421114,-0.4095942504929576,-0.34403013761253926,0,0,0,nhis
18.67676767676768,-0.3906428311398532,-0.42492375263717214,-0.3565230195267571,-0.0139088911977418,-0.01532950214421458,-0.01249288191421782,nhis
19.353535353535353,-0.40453319653468456,-0.4402481450873327,-0.36898386656515914,-0.02779925659257315,-0.03065389459437512,-0.02495372895261988,nhis
20.03030303030303,-0.4184050361266055,-0.4555674278434393,-0.3814126787277455,-0.0416710961844941,-0.04597317735048173,-0.03738254111520622,nhis
20.707070707070702,-0.432258349915616,-0.4708816009054918,-0.39380945601451595,-0.05552440997350461,-0.06128735041253425,-0.04977931840197669,nhis
21.383838383838384,-0.44609313790171623,-0.48619066427349034,-0.4061741984254707,-0.06935919795960482,-0.07659641378053278,-0.0621440608129315,nhis
22.060606060606062,-0.4599094000849061,-0.5014946179474349,-0.4185069059606098,-0.08317546014279464,-0.09190036745447731,-0.07447676834807054,nhis
22.737373737373737,-0.47370713646518536,-0.5167934619273254,-0.430807578619933,-0.09697319652307396,-0.10719921143436788,-0.08677744100739376,nhis
23.414141414141415,-0.4874863470425544,-0.5320871962131619,-0.4430762164034405,-0.11075240710044298,-0.12249294572020436,-0.09904607879090128,nhis
24.09090909090909,-0.5012470318170129,-0.5473758208049444,-0.4553128193111322,-0.1245130918749015,-0.13778157031198685,-0.11128268169859296,nhis
24.767676767676768,-0.5149891907885611,-0.5626593357026729,-0.4675173873430082,-0.13825525084644968,-0.15306508520971537,-0.12348724973046891,nhis
25.444444444444443,-0.528712823957199,-0.5779377409063474,-0.47968992049906833,-0.15197888401508758,-0.16834349041338986,-0.13565978288652908,nhis
26.12121212121212,-0.5424179313229264,-0.5932110364159678,-0.4918304187793128,-0.16568399138081497,-0.18361678592301028,-0.14780028116677352,nhis
26.7979797979798,-0.5561045128857434,-0.6084792222315343,-0.5039388821837415,-0.17937057294363196,-0.19888497173857672,-0.15990874457120224,nhis
27.47474747474747,-0.56977256864565,-0.6237422983530467,-0.5160153107123544,-0.19303862870353855,-0.21414804786008915,-0.17198517309981515,nhis
28.151515151515152,-0.5834220986026462,-0.6390002647805052,-0.5280597043651515,-0.20668815866053475,-0.22940601428754764,-0.18402956675261223,nhis
28.82828282828283,-0.5970531027567321,-0.6542531215139096,-0.5400720631421329,-0.22031916281462063,-0.244658871020952,-0.1960419255295936,nhis
29.505050505050505,-0.6106655811079074,-0.66950086855326,-0.5520523870432985,-0.23393164116579596,-0.2599066180603024,-0.20802224943075923,nhis
30.18181818181818,-0.6242595336561724,-0.6847435058985563,-0.5640006760686482,-0.24752559371406097,-0.2751492554055987,-0.21997053845610895,nhis
30.85858585858586,-0.6378349604015271,-0.6999810335497988,-0.5759169302181825,-0.2611010204594157,-0.29038678305684124,-0.2318867926056432,nhis
31.535353535353536,-0.6513918613439713,-0.7152134515069871,-0.5878011494919007,-0.2746579214018599,-0.30561920101402956,-0.2437710118793614,nhis
32.21212121212121,-0.664930236483505,-0.7304407597701214,-0.5996533338898031,-0.2881962965413936,-0.3208465092771638,-0.2556231962772639,nhis
32.888888888888886,-0.6784500858201284,-0.7456629583392017,-0.6114734834118899,-0.30171614587801704,-0.33606870784624415,-0.26744334579935064,nhis
33.56565656565657,-0.6919514093538416,-0.7608800472142282,-0.6232615980581611,-0.3152174694117302,-0.35128579672127064,-0.2792314604456218,nhis
34.24242424242424,-0.7054342070846442,-0.7760920263952004,-0.6350176778286163,-0.3287002671425328,-0.3664977759022428,-0.29098754021607703,nhis
34.91919191919192,-0.7188984790125365,-0.7912988958821187,-0.6467417227232557,-0.34216453907042504,-0.3817046453891611,-0.30271158511071644,nhis
35.5959595959596,-0.7323442251375183,-0.8065006556749831,-0.6584337327420795,-0.3556102851954069,-0.3969064051820255,-0.31440359512954025,nhis
36.27272727272727,-0.7457714454595898,-0.8216973057737933,-0.6700937078850874,-0.3690375055174784,-0.41210305528083574,-0.3260635702725481,nhis
36.94949494949495,-0.7591801399787508,-0.8368888461785495,-0.6817216481522796,-0.38244620003663937,-0.427294595685592,-0.3376915105397404,nhis
37.62626262626263,-0.7725703086950015,-0.8520752768892519,-0.6933175535436561,-0.39583636875289013,-0.44248102639629433,-0.34928741593111684,nhis
38.303030303030305,-0.7859419516083418,-0.8672565979059,-0.7048814240592167,-0.4092080116662304,-0.4576623474129425,-0.36085128644667747,nhis
38.97979797979798,-0.7992950687187715,-0.8824328092284942,-0.7164132596989615,-0.42256112877666013,-0.47283855873553665,-0.3723831220864222,nhis
39.65656565656566,-0.8126296600262912,-0.8976039108570346,-0.7279130604628907,-0.4358957200841798,-0.48800966036407706,-0.3838829228503514,nhis
40.333333333333336,-0.8259457255309002,-0.9127699027915208,-0.7393808263510041,-0.4492117855887888,-0.5031756522985631,-0.3953506887384649,nhis
41.01010101010101,-0.8392432652325988,-0.9279307850319528,-0.7508165573633017,-0.46250932529048744,-0.5183365345389954,-0.4067864197507624,nhis
41.68686868686869,-0.8525222791313872,-0.9430865575783312,-0.7622202534997836,-0.4757883391892758,-0.5334923070853737,-0.4181901158872443,nhis
42.36363636363636,-0.8657827672272649,-0.9582372204306552,-0.7735919147604495,-0.4890488272851535,-0.5486429699376976,-0.4295617771479103,nhis
43.04040404040404,-0.8790247295202325,-0.9733827735889252,-0.7849315411452998,-0.502290789578121,-0.5637885230959678,-0.4409014035327606,nhis
43.71717171717172,-0.8922481660102898,-0.9885232170531416,-0.7962391326543345,-0.5155142260681784,-0.578928966560184,-0.4522089950417953,nhis
44.39393939393939,-0.9054530766974362,-1.0036585508233036,-0.8075146892875532,-0.5287191367553248,-0.5940643003303461,-0.4634845516750139,nhis
45.07070707070707,-0.9186394615816726,-1.0187887748994118,-0.8187582110449563,-0.5419055216395612,-0.6091945244064543,-0.474728073432417,nhis
45.74747474747475,-0.9318073206629984,-1.033913889281466,-0.8299696979265434,-0.5550733807208872,-0.6243196387885084,-0.48593956031400415,nhis
46.42424242424242,-0.944956653941414,-1.049033893969466,-0.8411491499323149,-0.5682227139993026,-0.6394396434765084,-0.4971190123197757,nhis
47.101010101010104,-0.9580874614169193,-1.064148788963412,-0.8522965670622706,-0.5813535214748078,-0.6545545384704545,-0.5082664294497314,nhis
47.77777777777778,-0.9711997430895138,-1.079258574263304,-0.8634119493164106,-0.5944658031474024,-0.6696643237703466,-0.5193818117038713,nhis
48.45454545454545,-0.984293498959198,-1.094363249869142,-0.8744952966947348,-0.6075595590170866,-0.6847689993761845,-0.5304651590821956,nhis
49.131313131313135,-0.9973687290259722,-1.109462815780926,-0.8855466091972433,-0.6206347890838608,-0.6998685652879686,-0.5415164715847041,nhis
49.80808080808081,-1.0104254332898357,-1.124557271998656,-0.8965658868239359,-0.6336914933477242,-0.7149630215056986,-0.5525357492113967,nhis
50.48484848484848,-1.0234636117507887,-1.1396466185223322,-0.9075531295748128,-0.6467296718086772,-0.7300523680293747,-0.5635229919622735,nhis
51.161616161616166,-1.0364832644088315,-1.1547308553519542,-0.918508337449874,-0.6597493244667201,-0.7451366048589967,-0.5744781998373347,nhis
51.83838383838384,-1.0494843912639638,-1.169809982487522,-0.9294315104491192,-0.6727504513218523,-0.7602157319945646,-0.5854013728365801,nhis
52.51515151515152,-1.0624669923161858,-1.184883999929036,-0.9403226485725488,-0.6857330523740743,-0.7752897494360786,-0.5962925109600095,nhis
53.19191919191919,-1.0754310675654974,-1.199952907676496,-0.9511817518201628,-0.698697127623386,-0.7903586571835386,-0.6071516142076234,nhis
53.86868686868687,-1.0883766170118987,-1.2150167057299022,-0.9620088201919608,-0.7116426770697872,-0.8054224552369447,-0.6179786825794216,nhis
54.54545454545455,-1.101303640655389,-1.230075394089254,-0.9728038536879432,-0.7245697007132779,-0.8204811435962966,-0.6287737160754039,nhis
55.22222222222222,-1.1142121384959696,-1.245128972754552,-0.9835668523081096,-0.7374781985538581,-0.8355347222615945,-0.6395367146955704,nhis
55.8989898989899,-1.1271021105336396,-1.2601774417257958,-0.9942978160524604,-0.7503681705915282,-0.8505831912328383,-0.6502676784399211,nhis
56.57575757575758,-1.139973556768399,-1.2752208010029855,-1.0049967449209956,-0.7632396168262876,-0.8656265505100282,-0.6609666073084564,nhis
57.25252525252525,-1.1528264772002483,-1.2902590505861218,-1.0156636389137146,-0.7760925372581369,-0.8806648000931643,-0.6716335013011754,nhis
57.929292929292934,-1.1656608718291872,-1.3052921904752035,-1.0262984980306182,-0.7889269318870757,-0.895697939982246,-0.682268360418079,nhis
58.60606060606061,-1.1784767406552157,-1.3203202206702316,-1.0369013222717058,-0.801742800713104,-0.910725970177274,-0.6928711846591666,nhis
59.28282828282829,-1.191274083678333,-1.3353431411712051,-1.0474721116369778,-0.8145401437362219,-0.9257488906782478,-0.7034419740244386,nhis
59.95959595959596,-1.2040529008985408,-1.3503609519781252,-1.058010866126434,-0.8273189609564293,-0.9407667014851676,-0.7139807285138948,nhis
60.63636363636364,-1.216813192315838,-1.365373653090991,-1.0685175857400744,-0.8400792523737266,-0.9557794025980336,-0.7244874481275352,nhis
61.313131313131315,-1.229554957930225,-1.380381244509803,-1.078992270477899,-0.8528210179881135,-0.9707869940168454,-0.7349621328653597,nhis
61.98989898989899,-1.2422781977417017,-1.3953837262345608,-1.089434920339908,-0.86554425779959,-0.9857894757416032,-0.7454047827273689,nhis
62.66666666666667,-1.254982911750267,-1.4103810982652645,-1.0998455353261012,-0.8782489718081559,-1.000786847772307,-0.755815397713562,nhis
63.343434343434346,-1.267669099955923,-1.4253733606019143,-1.1102241154364785,-0.8909351600138116,-1.0157791101089568,-0.7661939778239393,nhis
64.02020202020202,-1.280336762358668,-1.44036051324451,-1.1205706606710402,-0.9036028224165568,-1.0307662627515526,-0.776540523058501,nhis
64.69696969696969,-1.2929858989585028,-1.4553425561930515,-1.1308851710297856,-0.9162519590163912,-1.045748305700094,-0.7868550334172464,nhis
65.37373737373738,-1.3056165097554275,-1.4703194894475398,-1.1411676465127163,-0.928882569813316,-1.0607252389545825,-0.7971375089001771,nhis
66.05050505050505,-1.3182285947494414,-1.4852913130079732,-1.15141808711983,-0.94149465480733,-1.0756970625150155,-0.8073879495072909,nhis
66.72727272727272,-1.3308221539405447,-1.5002580268743528,-1.161636492851129,-0.9540882139984332,-1.0906637763813951,-0.8176063552385895,nhis
67.40404040404042,-1.3433971873287385,-1.515219631046679,-1.1718228637066117,-0.966663247386627,-1.1056253805537215,-0.8277927260940725,nhis
68.08080808080808,-1.355953694914021,-1.5301761255249504,-1.181977199686279,-0.9792197549719096,-1.120581875031993,-0.8379470620737395,nhis
68.75757575757575,-1.3684916766963937,-1.545127510309168,-1.1920995007901298,-0.991757736754282,-1.1355332598162104,-0.8480693631775906,nhis
69.43434343434345,-1.3810111326758558,-1.560073785399332,-1.2021897670181654,-1.0042771927337444,-1.1504795349063746,-0.8581596294056262,nhis
70.11111111111111,-1.3935120628524071,-1.5750149507954414,-1.212247998370385,-1.0167781229102957,-1.165420700302484,-0.8682178607578459,nhis
70.78787878787878,-1.4059944672260485,-1.5899510064974969,-1.2222741948467888,-1.0292605272839368,-1.1803567560045394,-0.8782440572342496,nhis
71.46464646464646,-1.4184583457967794,-1.6048819525054985,-1.232268356447377,-1.041724405854668,-1.195287702012541,-0.8882382188348379,nhis
72.14141414141415,-1.4309036985645998,-1.6198077888194464,-1.2422304831721496,-1.0541697586224883,-1.210213538326489,-0.8982003455596104,nhis
72.81818181818181,-1.4433305255295097,-1.6347285154393398,-1.252160575021106,-1.0665965855873982,-1.2251342649463823,-0.9081304374085668,nhis
73.4949494949495,-1.4557388266915094,-1.6496441323651794,-1.262058631994247,-1.079004886749398,-1.240049881872222,-0.918028494381708,nhis
74.17171717171718,-1.4681286020505988,-1.6645546395969653,-1.2719246540915723,-1.0913946621084871,-1.2549603891040078,-0.9278945164790332,nhis
74.84848484848484,-1.480499851606777,-1.6794600371346966,-1.2817586413130817,-1.103765911664666,-1.269865786641739,-0.9377285037005424,nhis
75.52525252525253,-1.492852575360046,-1.694360324978374,-1.2915605936587753,-1.1161186354179349,-1.2847660744854166,-0.947530456046236,nhis
76.20202020202021,-1.5051867733104043,-1.709255503127998,-1.301330511128653,-1.1284528333682928,-1.2996612526350404,-0.957300373516114,nhis
76.87878787878788,-1.5175024454578516,-1.7241455715835672,-1.311068393722715,-1.1407685055157402,-1.3145513210906097,-0.9670382561101758,nhis
77.55555555555556,-1.529799591802389,-1.7390305303450828,-1.3207742414409616,-1.1530656518602775,-1.329436279852125,-0.9767441038284224,nhis
78.23232323232324,-1.542078212344016,-1.7539103794125446,-1.330448054283392,-1.1653442724019043,-1.344316128919587,-0.9864179166708528,nhis
78.9090909090909,-1.554338307082732,-1.7687851187859518,-1.3400898322500066,-1.1776043671406209,-1.3591908682929943,-0.9960596946374674,nhis
79.58585858585859,-1.5665798760185383,-1.7836547484653054,-1.3496995753408056,-1.189845936076427,-1.374060497972348,-1.0056694377282664,nhis
80.26262626262627,-1.5788029191514343,-1.798519268450605,-1.359277283555789,-1.2020689792093229,-1.3889250179576476,-1.0152471459432495,nhis
80.93939393939394,-1.5910074364814195,-1.8133786787418504,-1.3688229568949564,-1.214273496539308,-1.4037844282488927,-1.0247928192824172,nhis
81.61616161616162,-1.6031934280084943,-1.8282329793390415,-1.3783365953583082,-1.2264594880663828,-1.4186387288460842,-1.034306457745769,nhis
82.2929292929293,-1.615360893732659,-1.8430821702421791,-1.3878181989458442,-1.2386269537905474,-1.433487919749222,-1.043788061333305,nhis
82.96969696969697,-1.6275098336539129,-1.8579262514512624,-1.3972677676575642,-1.2507758937118014,-1.448332000958305,-1.053237630045025,nhis
83.64646464646465,-1.639640247772257,-1.872765222966292,-1.4066853014934688,-1.2629063078301457,-1.4631709724733344,-1.0626551638809296,nhis
84.32323232323233,-1.6517521360876903,-1.8875990847872677,-1.4160708004535576,-1.2750181961455789,-1.4780048342943102,-1.0720406628410184,nhis
85,-1.663845498600213,-1.9024278369141887,-1.4254242645378303,-1.2871115586581017,-1.4928335864212312,-1.0813941269252911,nhis
18,-0.28693718576144284,-0.32822512632662887,-0.24580313943597384,0,0,0,cps
18.67676767676768,-0.2986208317052753,-0.3416974545542557,-0.25570546114766857,-0.01168364594383247,-0.01347232822762684,-0.00990232171169475,cps
19.353535353535353,-0.3103693631466739,-0.3552517954840676,-0.2656556550707616,-0.02343217738523106,-0.02702666915743873,-0.01985251563478779,cps
20.03030303030303,-0.32218278008563866,-0.3688881491160646,-0.27565372120525294,-0.03524559432419583,-0.04066302278943573,-0.02985058176927912,cps
20.707070707070702,-0.3340610825221695,-0.3826065154502466,-0.28569965955114257,-0.04712389676072665,-0.05438138912361773,-0.03989652011516875,cps
21.383838383838384,-0.3460042704562665,-0.3964068944866137,-0.29579347010843043,-0.05906708469482369,-0.06818176815998478,-0.04999033067245662,cps
22.060606060606062,-0.3580123438879297,-0.4102892862251657,-0.30593515287711665,-0.07107515812648685,-0.08206415989853683,-0.06013201344114283,cps
22.737373737373737,-0.37008530281715896,-0.42425369066590274,-0.3161247078572011,-0.08314811705571612,-0.09602856433927388,-0.07032156842122728,cps
23.414141414141415,-0.38222314724395445,-0.4383001078088249,-0.3263621350486838,-0.09528596148251162,-0.11007498148219602,-0.08055899561270996,cps
24.09090909090909,-0.3944258771683159,-0.452428537653932,-0.3366474344515648,-0.10748869140687312,-0.12420341132730316,-0.090844295015591,cps
24.767676767676768,-0.4066934925902437,-0.46663898020122424,-0.34698060606584413,-0.11975630682880084,-0.13841385387459537,-0.10117746662987032,cps
25.444444444444443,-0.4190259935097375,-0.4809314354507014,-0.35736164989152164,-0.13208880774829468,-0.15270630912407246,-0.11155851045554782,cps
26.12121212121212,-0.4314233799267975,-0.4953059034023636,-0.3677905659285975,-0.1444861941653547,-0.16708077707573477,-0.12198742649262367,cps
26.7979797979798,-0.4438856518414237,-0.5097623840562109,-0.3782673541770717,-0.15694846607998086,-0.181537257729582,-0.13246421474109787,cps
27.47474747474747,-0.45641280925361594,-0.5243008774122432,-0.38879201463694407,-0.1694756234921731,-0.1960757510856143,-0.14298887520097026,cps
28.151515151515152,-0.46900485216337434,-0.5389213834704606,-0.39936454730821475,-0.1820676664019315,-0.21069625714383172,-0.15356140787224093,cps
28.82828282828283,-0.4816617805706989,-0.553623902230863,-0.40998495219088377,-0.19472459480925608,-0.22539877590423413,-0.16418181275490995,cps
29.505050505050505,-0.4943835944755896,-0.5684084336934503,-0.420653229284951,-0.20744640871414677,-0.24018330736682145,-0.1748500898489772,cps
30.18181818181818,-0.5071702938780464,-0.5832749778582228,-0.4313693785904165,-0.22023310811660352,-0.25504985153159393,-0.1855662391544427,cps
30.85858585858586,-0.5200218787780694,-0.5982235347251803,-0.4421334001072803,-0.23308469301662657,-0.26999840839855144,-0.19633026067130657,cps
31.535353535353536,-0.5329383491756585,-0.6132541042943227,-0.4529452938355424,-0.24600116341421568,-0.28502897796769383,-0.20714215439956865,cps
32.21212121212121,-0.5459197050708138,-0.6283666865656502,-0.4638050597752028,-0.25898251930937094,-0.30014156023902133,-0.218001920339229,cps
32.888888888888886,-0.558965946463535,-0.6435612815391627,-0.4747126979262614,-0.2720287607020922,-0.31533615521253383,-0.2289095584902876,cps
33.56565656565657,-0.5720770733538227,-0.6588378892148604,-0.4856682082887184,-0.2851398875923799,-0.33061276288823155,-0.2398650688527446,cps
34.24242424242424,-0.5852530857416762,-0.6741965095927429,-0.4966715908625736,-0.2983158999802334,-0.34597138326611404,-0.2508684514265998,cps
34.91919191919192,-0.5984939836270962,-0.6896371426728105,-0.5077228456478271,-0.3115567978656533,-0.3614120163461816,-0.2619197062118533,cps
35.5959595959596,-0.6117997670100822,-0.7051597884550633,-0.5188219726444789,-0.32486258124863937,-0.37693466212843446,-0.2730188332085051,cps
36.27272727272727,-0.6251704358906343,-0.7207644469395009,-0.5299689718525289,-0.3382332501291914,-0.39253932061287206,-0.2841658324165551,cps
36.94949494949495,-0.6386059902687523,-0.7364511181261237,-0.5411638432719772,-0.3516688045073095,-0.40822599179949487,-0.2953607038360034,cps
37.62626262626263,-0.6521064301444368,-0.7522198020149315,-0.552406586902824,-0.365169244382994,-0.4239946756883027,-0.30660344746685014,cps
38.303030303030305,-0.6656717555176872,-0.7680704986059242,-0.5636972027450688,-0.3787345697562444,-0.4398453722792954,-0.31789406330909503,cps
38.97979797979798,-0.6793019663885039,-0.7840032078991022,-0.575035690798712,-0.3923647806270611,-0.4557780815724733,-0.32923255136273816,cps
39.65656565656566,-0.6929970627568868,-0.800017929894465,-0.5864220510637534,-0.40605987699544394,-0.4717928035678361,-0.34061891162777963,cps
40.333333333333336,-0.7067570446228357,-0.816114664592013,-0.5978562835401932,-0.4198198588613929,-0.4878895382653841,-0.35205314410421934,cps
41.01010101010101,-0.7205819119863507,-0.8322934119917458,-0.6093383882280312,-0.43364472622490785,-0.5040682856651169,-0.3635352487920574,cps
41.68686868686869,-0.734471664847432,-0.8485541720936638,-0.6208683651272675,-0.44753447908598915,-0.5203290457670349,-0.3750652256912937,cps
42.36363636363636,-0.7484263032060792,-0.8648969448977666,-0.6324462142379019,-0.46148911744463633,-0.5366718185711377,-0.3866430748019281,cps
43.04040404040404,-0.7624458270622928,-0.8813217304040547,-0.6440719355599349,-0.47550864130085,-0.5530966040774259,-0.3982687961239611,cps
43.71717171717172,-0.7765302364160724,-0.8978285286125279,-0.655745529093366,-0.4895930506546296,-0.5696034022858991,-0.4099423896573922,cps
44.39393939393939,-0.7906795312674181,-0.9144173395231858,-0.6674669948381953,-0.5037423455059753,-0.5861922131965569,-0.42166385540222145,cps
45.07070707070707,-0.80489371161633,-0.9310881631360288,-0.6792363327944231,-0.5179565258548873,-0.6028630368094001,-0.43343319335844926,cps
45.74747474747475,-0.819172777462808,-0.947840999451057,-0.6910535429620491,-0.5322355917013653,-0.6196158731244281,-0.4452504035260753,cps
46.42424242424242,-0.8335167288068521,-0.96467584846827,-0.7029186253410733,-0.5465795430454092,-0.6364507221416413,-0.4571154859050995,cps
47.101010101010104,-0.8479255656484627,-0.9815927101876686,-0.7148315799314959,-0.5609883798870199,-0.6533675838610398,-0.4690284404955221,cps
47.77777777777778,-0.8623992879876391,-0.9985915846092516,-0.7267924067333168,-0.5754621022261963,-0.6703664582826228,-0.480989267297343,cps
48.45454545454545,-0.8769378958243816,-1.01567247173302,-0.7388011057465357,-0.5900007100629387,-0.687447345406391,-0.49299796631056186,cps
49.131313131313135,-0.8915413891586905,-1.032835371558973,-0.7508576769711532,-0.6046042033972476,-0.7046102452323444,-0.5050545375351794,cps
49.80808080808081,-0.9062097679905652,-1.0500802840871115,-0.7629621204071688,-0.6192725822291225,-0.7218551577604826,-0.517158980971195,cps
50.48484848484848,-0.9209430323200062,-1.067407209317435,-0.7751144360545827,-0.6340058465585634,-0.739182082990806,-0.5293112966186089,cps
51.161616161616166,-0.9357411821470134,-1.0848161472499434,-0.787314623913395,-0.6488039963855705,-0.7565910209233144,-0.5415114844774211,cps
51.83838383838384,-0.9506042174715869,-1.1023070978846368,-0.7995626839836055,-0.6636670317101441,-0.7740819715580078,-0.5537595445476318,cps
52.51515151515152,-0.9655321382937262,-1.1198800612215152,-0.8118586162652144,-0.6785949525322834,-0.7916549348948863,-0.5660554768292405,cps
53.19191919191919,-0.9805249446134318,-1.1375350372605786,-0.8242024207582213,-0.693587758851989,-0.8093099109339497,-0.5783992813222474,cps
53.86868686868687,-0.9955826364307035,-1.1552720260018272,-0.8365940974626267,-0.7086454506692608,-0.8270468996751983,-0.5907909580266528,cps
54.54545454545455,-1.0107052137455417,-1.1730910274452606,-0.8490336463784303,-0.7237680279840986,-0.8448659011186317,-0.6032305069424564,cps
55.22222222222222,-1.0258926765579457,-1.1909920415908792,-0.8615210675056322,-0.7389554907965026,-0.8627669152642503,-0.6157179280696583,cps
55.8989898989899,-1.0411450248679155,-1.208975068438683,-0.8740563608442324,-0.7542078391064728,-0.8807499421120542,-0.6282532214082586,cps
56.57575757575758,-1.0564622586754515,-1.2270401079886717,-0.8866395263942308,-0.7695250729140088,-0.8988149816620425,-0.640836386958257,cps
57.25252525252525,-1.0718443779805542,-1.245187160240845,-0.8992705641556276,-0.7849071922191113,-0.9169620339142162,-0.6534674247196537,cps
57.929292929292934,-1.087291382783223,-1.263416225195204,-0.9119494741284226,-0.80035419702178,-0.935191098868575,-0.6661463346924488,cps
58.60606060606061,-1.1028032730834574,-1.2817273028517475,-0.924676256312616,-0.8158660873220145,-0.9535021765251188,-0.678873116876642,cps
59.28282828282829,-1.1183800488812583,-1.3001203932104763,-0.9374509107082074,-0.8314428631198154,-0.9718952668838474,-0.6916477712722335,cps
59.95959595959596,-1.1340217101766252,-1.3185954962713902,-0.9502734373151972,-0.8470845244151823,-0.9903703699447612,-0.7044702978792234,cps
60.63636363636364,-1.1497282569695586,-1.337152612034489,-0.9631438361335856,-0.8627910712081157,-1.00892748570786,-0.7173406966976117,cps
61.313131313131315,-1.1654996892600578,-1.355791740499773,-0.976062107163372,-0.8785625034986149,-1.027566614173144,-0.7302589677273981,cps
61.98989898989899,-1.181336007048123,-1.3745128816672416,-0.9890282504045566,-0.89439882128668,-1.0462877553406127,-0.7432251109685828,cps
62.66666666666667,-1.1972372103337547,-1.3933160355368956,-1.0020422658571395,-0.91030002457231185,-1.0650909092102667,-0.7562391264211656,cps
63.343434343434346,-1.213203299116952,-1.412201202108735,-1.0151041535211207,-0.9262661133555092,-1.0839760757821058,-0.7693010140851468,cps
64.02020202020202,-1.2292342733977162,-1.4311683813827587,-1.0282139133965005,-0.9422970876362732,-1.1029432550561298,-0.7824107739605264,cps
64.69696969696969,-1.2453301331760458,-1.4502175733589673,-1.041371545483278,-0.9583929474146028,-1.1219924470323384,-0.79556840604730406,cps
65.37373737373738,-1.2614908784519423,-1.4693487780373615,-1.0545770497814544,-0.9745536926904994,-1.1411236517107328,-0.8087739103454805,cps
66.05050505050505,-1.2777165092254044,-1.4885619954179408,-1.0678304262910288,-0.9907793234639616,-1.1603368690913118,-0.8220272868550549,cps
66.72727272727272,-1.2940070254964324,-1.5078572255007048,-1.0811316750120012,-1.0070698397349895,-1.179632099174076,-0.8353285355760274,cps
67.40404040404042,-1.3103624272650274,-1.5272344682856542,-1.0944807959443723,-1.0234252415035845,-1.1990093419590253,-0.8486776565083987,cps
68.08080808080808,-1.326782714531188,-1.546693723772788,-1.1078777890881415,-1.0398455287697452,-1.218468597446159,-0.8620746496521676,cps
68.75757575757575,-1.3432678872949144,-1.566234991962107,-1.1213226544433088,-1.0563307015334715,-1.238009865635478,-0.8755195150073349,cps
69.43434343434345,-1.3598179455562078,-1.5858582728536117,-1.134815392009875,-1.072880759794765,-1.2576331465269828,-0.889012252573901,cps
70.11111111111111,-1.3764328893150668,-1.6055635664473007,-1.148356001787839,-1.089495703553624,-1.2773384401206718,-0.902552862351865,cps
70.78787878787878,-1.3931127185714918,-1.625350872743175,-1.161944483777201,-1.1061755328100489,-1.297125746416546,-0.9161413443412272,cps
71.46464646464646,-1.4098574333254832,-1.645220191741234,-1.1755808379779618,-1.1229202475640403,-1.3169950654146052,-0.929777698541988,cps
72.14141414141415,-1.4266670335770408,-1.6651715234414788,-1.1892650643901206,-1.139729847815598,-1.33694639711485,-0.9434619249541468,cps
72.81818181818181,-1.4435415193261645,-1.685204867843908,-1.2029971630136775,-1.1566043335647214,-1.356979741517279,-0.9571940235777036,cps
73.4949494949495,-1.460480890572854,-1.7053202249485224,-1.2167771338486333,-1.1735437048114112,-1.3770950986218935,-0.9709739944126594,cps
74.17171717171718,-1.4774851473171102,-1.7255175947553218,-1.2306049768949872,-1.1905479615556671,-1.397292468428693,-0.9848018374590132,cps
74.84848484848484,-1.494554289558932,-1.7457969772643065,-1.244480692152739,-1.207617103797489,-1.4175718509376771,-0.9986775527167652,cps
75.52525252525253,-1.5116883172983202,-1.766158372475476,-1.2584042796218893,-1.224751131536877,-1.437933246148847,-1.0126011401859154,cps
76.20202020202021,-1.5288872305352748,-1.7866017803888306,-1.272375739302438,-1.241950044773832,-1.4583766540622016,-1.026572599866464,cps
76.87878787878788,-1.546151029269795,-1.80712720100437,-1.2863950711943848,-1.2592138435083522,-1.478902074677741,-1.040591931758411,cps
77.55555555555556,-1.5634797135018816,-1.8277346343220948,-1.30046227529773,-1.2765425277404387,-1.499509507995466,-1.054659135861756,cps
78.23232323232324,-1.5808732832315346,-1.848424080342005,-1.3145773516124737,-1.2939360974700918,-1.5201989540153755,-1.0687742121764996,cps
78.9090909090909,-1.5983317384587534,-1.8691955390640984,-1.328740300138615,-1.3113945526973103,-1.5409704127374697,-1.0829371607026412,cps
79.58585858585859,-1.6158550791835389,-1.8900490104883785,-1.342951120876155,-1.3289178934220958,-1.5618238841617496,-1.0971479814401812,cps
80.26262626262627,-1.63344330540589,-1.9109844946148435,-1.3572098138250936,-1.346506119644447,-1.5827593682882146,-1.1114066743891198,cps
80.93939393939394,-1.651096417125807,-1.932001991443493,-1.37151637898543,-1.364159231364364,-1.603776865116864,-1.125713239549456,cps
81.61616161616162,-1.6688144143432906,-1.953101500974328,-1.3858708163571647,-1.3818772285818477,-1.624876374647699,-1.1400676769211908,cps
82.2929292929293,-1.68659729705834,-1.974283023207348,-1.400273125940298,-1.3996601112968972,-1.646057896880719,-1.1544699865043242,cps
82.96969696969697,-1.7044450652709555,-1.995546558142552,-1.4147233077348291,-1.4175078795095126,-1.6673214318159233,-1.1689201682988553,cps
