survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
MEPS,ladl,ADL Limitation,18-29,2000,0.007537234290835663,0.001814282834022263,0.0039813052783827674,0.011093163303288559,3244,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2001,0.0042165173022035264,9.999296725436114e-4,0.0022566911569451187,0.006176343447461935,4288,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2002,0.008188410101374608,0.0016818159718289573,0.004892111367965623,0.011484708834783594,5074,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2003,0.0069587773716172285,0.0016516437365005235,0.00372161513278504,0.010195939610449418,4545,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2004,0.007744022069354657,0.001530930926225001,0.004743452591135109,0.010744591547574206,4530,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2005,0.008899514832591958,0.0016758344017681847,0.005614939761073089,0.012184089904110827,4371,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2006,0.009429264083391696,0.001840320574270625,0.005822302037813202,0.01303622612897019,4178,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2007,0.010362069603827705,0.0020544161454558274,0.006335487949476683,0.014388651258178727,3881,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2008,0.007015470205119058,0.001363270618771612,0.004343508891145065,0.009687431519093051,4587,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2009,0.007776341365124951,0.001659946935100419,0.004522905156080484,0.011029777574169418,5056,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2010,0.007787264095908891,0.001558173566387652,0.004733300024126763,0.010841228167691019,4394,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2011,0.009058237380967017,0.001737853378207811,0.005652107349268443,0.01246436741266559,4977,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2012,0.007400499226001006,0.001460245929287377,0.004538469796026525,0.010262528655975486,5639,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2013,0.007000232342924338,0.0011922144368164069,0.004663534984915477,0.009336929700933198,5188,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2014,0.008828531317047231,0.0014850316633496193,0.005917922740980368,0.011739139893114094,4591,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2015,0.014222583879295904,0.0025810407784169847,0.009163836910969388,0.01928133084762242,4490,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2016,0.011809230230890276,0.0026689828873770072,0.00657811989627762,0.01704034056550293,4323,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2017,0.004844520050714218,0.001155950557789174,0.002578898589538451,0.007110141511889986,3773,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2018,0.0074930244593670705,0.0017204943814239202,0.004120917436172669,0.010865131482561472,3219,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2019,0.009127178058613156,0.0021077653523095766,0.004996033880225008,0.013258322237001303,2777,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2020,0.010751721656998703,0.0028227120073677824,0.0052193077838290905,0.016284135530168314,1770,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2021,0.01352815558211735,0.003960936061348747,0.005764863556807873,0.021291447607426826,1912,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2022,0.006645155150450905,0.0022966364359903605,0.0021438304503273702,0.01114647985057444,1250,ADL Limitation
MEPS,ladl,ADL Limitation,18-29,2023,0.012114356687794052,0.0041763824095769056,0.00392879757935671,0.020299915796231395,1074,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2000,0.010730090801596774,0.002230821437450655,0.006357761128253619,0.01510242047493993,3210,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2001,0.01059878012914716,0.0017195900160185292,0.00722844562957619,0.013969114628718131,4147,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2002,0.012611718024673082,0.001705291560091626,0.009269407983753374,0.01595402806559279,4820,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2003,0.010034831341133178,0.0016757658959605218,0.006750390538530061,0.013319272143736295,4086,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2004,0.010863888412435926,0.0017203263398851078,0.007492110744605504,0.014235666080266348,4143,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2005,0.009636537960905424,0.00168910783300895,0.006325947442203387,0.01294712847960746,3968,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2006,0.009445339171936405,0.0017122878942993555,0.006089316567945742,0.012801361775927068,3884,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2007,0.011563379012440615,0.002242026187772414,0.007169088432011047,0.015957669592870184,3535,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2008,0.009383539388779453,0.001793785054941733,0.005867785285087455,0.012899293492471452,3870,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2009,0.007852446995197005,0.0015978186956784638,0.004720779897842453,0.010984114092551558,4386,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2010,0.00986525501137529,0.0017428306938654789,0.006449369620247999,0.01328114040250258,3869,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2011,0.009406326092805811,0.0016979685072753931,0.006078368971662805,0.012734283213948818,4164,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2012,0.00937211363381172,0.0018927843844230453,0.005662324409842736,0.013081902857780704,4734,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2013,0.009355174927422983,0.0017639374926781543,0.005897920970793917,0.01281242888405205,4363,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2014,0.007497292277049686,0.0013599699822147108,0.004831800091853276,0.010162784462246097,4042,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2015,0.009756907501737392,0.0018441264260809305,0.006142486123680202,0.013371328879794581,4046,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2016,0.009631502833308749,0.0016244056915444074,0.006447726181599831,0.012815279485017667,3940,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2017,0.006229520896412239,0.0012237926790995004,0.0038309313208334354,0.008628110471991043,3574,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2018,0.006241268843326351,0.0012620793304673483,0.003767638809977924,0.008714898876674778,3310,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2019,0.008774616331666716,0.0020915842060311267,0.0046751866172129045,0.012874046046120528,2837,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2020,0.006710513503674509,0.002159452895976971,0.0024780636012489265,0.010942963406100091,2056,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2021,0.008864877035159275,0.002461832609085579,0.004039773785385267,0.013689980284933283,2124,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2022,0.008018676565291769,0.0032940763581386983,0.0015624055410150568,0.014474947589568481,1525,ADL Limitation
MEPS,ladl,ADL Limitation,30-39,2023,0.008699506641155173,0.003108661238940295,0.0026066425726965327,0.014792370709613815,1377,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2000,0.01425196848555212,0.0023948268348484335,0.009558194140039139,0.0189457428310651,3232,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2001,0.013222565259313757,0.001876761912913605,0.009544179502446595,0.01690095101618092,4409,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2002,0.016762000832451853,0.0019580890103607926,0.012924216893621023,0.020599784771282683,5025,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2003,0.016086234436947688,0.0020427334801348313,0.012082550385869254,0.02008991848802612,4273,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2004,0.017182111443326226,0.00221656047736498,0.012837732738135956,0.021526490148516497,4218,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2005,0.018013920645018406,0.0023292742101479248,0.013448627083010492,0.02257921420702632,4144,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2006,0.014360090338632513,0.0019155583720697473,0.010605664919091633,0.018114515758173393,4160,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2007,0.014281935406432017,0.001905540630383916,0.010547144399801792,0.01801672641306224,3717,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2008,0.012905520534982154,0.0021131925657823605,0.00876373921365094,0.017047301856313368,3971,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2009,0.015271561506190736,0.0020189275454442685,0.011314536229724118,0.019228586782657354,4461,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2010,0.017086650283340964,0.0024030637080691038,0.012376731962970247,0.02179656860371168,3922,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2011,0.014997560356419002,0.0021525345444212305,0.010778670173875057,0.019216450538962947,4068,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2012,0.012587991263434368,0.0018686463996112246,0.008925511620355927,0.01625047090651281,4504,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2013,0.020037445228533096,0.002667281805689985,0.014809668952761763,0.02526522150430443,4115,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2014,0.018267284761247567,0.002657212876464497,0.013059243224121074,0.02347532629837406,3638,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2015,0.014475954253280812,0.0019336185410817734,0.010686131552921654,0.01826577695363997,3728,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2016,0.015003997745348644,0.0021032979253692687,0.010881609562867062,0.019126385927830225,3769,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2017,0.00949497936727639,0.0018409149599031777,0.005886852347265165,0.013103106387287615,3461,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2018,0.010142386849375672,0.0022916019018352747,0.005650929654875042,0.014633844043876302,3048,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2019,0.010474630986508733,0.00207368548729912,0.006410282116139067,0.014538979856878399,2744,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2020,0.0182326925185069,0.003565800306537388,0.011243852341631735,0.025221532695382062,2049,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2021,0.013247739657090822,0.0029512737706954167,0.007463349358010085,0.01903212995617156,2112,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2022,0.01042729776180828,0.003128863005468714,0.0042948389585298515,0.01655975656508671,1468,ADL Limitation
MEPS,ladl,ADL Limitation,40-49,2023,0.012331788050207468,0.003530735492523364,0.005411673645924387,0.01925190245449055,1293,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2000,0.03196422722982224,0.003953026427746503,0.024216437801504072,0.03971201665814041,2447,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2001,0.02016838849221612,0.0024827822723958205,0.015302224656865801,0.02503455232756644,3387,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2002,0.0250285030819155,0.00268442258207487,0.019767131501762736,0.030289874662068263,3939,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2003,0.030300706664063624,0.0032262564019632156,0.023977360311323942,0.036624053016803305,3275,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2004,0.026075453892188596,0.0028337261133986836,0.02052145276787651,0.03162945501650068,3423,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2005,0.023605959795359968,0.0023639215704441144,0.01897275865501214,0.028239160935707795,3564,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2006,0.022775371583375816,0.002334967781312626,0.018198918826941673,0.027351824339809958,3726,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2007,0.024433173259879284,0.0027532814634107536,0.019036840752292474,0.029829505767466093,3387,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2008,0.020879834811622595,0.002683788338003619,0.015619706327006894,0.026139963296238296,3562,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2009,0.02493432677527131,0.0026574124974004607,0.019725893988299766,0.03014275956224285,4111,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2010,0.026451623221001953,0.0030158474500274757,0.020540670836081142,0.03236257560592276,3709,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2011,0.028418821731793463,0.0031348187826718546,0.022274689819696936,0.03456295364388999,3996,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2012,0.022882398360754983,0.002613307594465421,0.017760409595077756,0.02800438712643221,4441,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2013,0.0211089815399032,0.0029608961044414093,0.015305731813233095,0.026912231266573307,4036,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2014,0.023274514540925426,0.0028606964013798055,0.01766765262351767,0.02888137645833318,3810,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2015,0.027601626254188754,0.003295551598681685,0.021142463811579255,0.03406078869679825,3934,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2016,0.022843659781095184,0.0025860915488560296,0.01777501348461396,0.02791230607757641,3837,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2017,0.013194931673719148,0.00187349253292799,0.009522953783875568,0.01686690956356273,3605,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2018,0.011837455204448413,0.0017821266232522738,0.008344551206983975,0.015330359201912851,3306,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2019,0.017358002206592605,0.0027857181227640593,0.01189809501489452,0.02281790939829069,3038,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2020,0.01837735384150731,0.002763504008292774,0.012960985514121396,0.023793722168893226,2459,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2021,0.01683826511286025,0.0030799677018635008,0.010801639343661192,0.02287489088205931,2492,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2022,0.011976602472555643,0.0025892682871983467,0.006901729883335172,0.017051475061776115,1840,ADL Limitation
MEPS,ladl,ADL Limitation,50-59,2023,0.010487167418092339,0.003866023070511086,0.002909901436489659,0.018064433399695018,1563,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2000,0.036486425027095176,0.005523962654624289,0.025659657172087305,0.04731319288210305,1577,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2001,0.03980493090090931,0.004811742377913578,0.030374089137313577,0.04923577266450504,2209,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2002,0.038361470559184485,0.003901875324802656,0.030713935450405756,0.04600900566796322,2538,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2003,0.041373703607985056,0.004223140134312789,0.03309650104306634,0.04965090617290377,2133,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2004,0.04227173291233187,0.004582375629747803,0.033290441714392126,0.05125302411027161,2149,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2005,0.04086116157402847,0.004447634404136971,0.032143958325518744,0.0495783648225382,2189,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2006,0.03715103630923672,0.004010306007833579,0.0292909809668983,0.04501109165157514,2359,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2007,0.030582646193215185,0.003778689738216657,0.023176550397559455,0.037988741988870915,2272,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2008,0.039969286562970455,0.0051081185887173015,0.02995755810032498,0.04998101502561593,2334,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2009,0.0386564062902017,0.004463938481196482,0.02990724763785417,0.04740556494254923,2715,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2010,0.03049725268834003,0.0038335637371289624,0.02298360583112849,0.03801089954555157,2553,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2011,0.03934597139875043,0.004294789808262737,0.03092833805338578,0.047763604744115076,2802,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2012,0.038481073730326436,0.0040481622843540795,0.03054682144941905,0.046415326011233826,3189,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2013,0.029918381835480866,0.003711632929606167,0.02264371496961989,0.03719304870134184,3033,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2014,0.037020910404308785,0.003892049274078221,0.029392634001060212,0.04464918680755736,2789,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2015,0.03749221282855138,0.004094778200424694,0.029466595031039246,0.04551783062606351,2857,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2016,0.032681543070038344,0.003755555526702207,0.025320789495761668,0.04004229664431502,3036,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2017,0.015751647703683133,0.002176376468451181,0.011486028208718347,0.02001726719864792,3166,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2018,0.021505492667597152,0.0028658336114276233,0.015888562003514656,0.02712242333167965,3299,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2019,0.019604994222928412,0.0024774401586655404,0.014749300738090759,0.024460687707766066,3184,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2020,0.026465388239988744,0.0034437439272197246,0.01971577417065956,0.033215002309317926,2942,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2021,0.02015954600963879,0.0029343496579169264,0.01440832636207419,0.02591076565720339,3123,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2022,0.019928251436031726,0.004405184888015416,0.011294247710281402,0.028562255161782048,2369,ADL Limitation
MEPS,ladl,ADL Limitation,60-69,2023,0.015110481914319237,0.003183355736854973,0.008871219320104526,0.021349744508533948,2052,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2000,0.06849483239963432,0.00801541696251011,0.05278490383204307,0.08420476096722557,1242,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2001,0.08192301282204593,0.007349042522295513,0.06751915415749334,0.09632687148659853,1655,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2002,0.0838919053411052,0.007192290037025259,0.06979527590216944,0.09798853478004096,1859,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2003,0.0796475115976048,0.00758148522780795,0.06478807360177878,0.09450694959343083,1661,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2004,0.07997988786947692,0.007743826632005192,0.06480226656822465,0.0951575091707292,1653,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2005,0.08463941230448456,0.007981618858047641,0.06899572680438547,0.10028309780458365,1563,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2006,0.07365761074255515,0.007375318641387422,0.05920225183092893,0.08811296965418138,1571,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2007,0.07276480003792958,0.0076115161498923455,0.057846502516395615,0.08768309755946355,1404,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2008,0.07397432808360535,0.007894488277273355,0.05850141538377592,0.08944724078343477,1377,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2009,0.05900578861532095,0.006519237317994829,0.046228318265381596,0.0717832589652603,1468,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2010,0.06728244513364504,0.007459130930182327,0.052662817154518926,0.08190207311277115,1420,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2011,0.07804223094452596,0.008018310964394235,0.062326630237470634,0.09375783165158129,1565,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2012,0.06946757325906183,0.0074091782627885,0.05494585070895933,0.08398929580916434,1629,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2013,0.052186247872365095,0.006281547388855874,0.03987464122302597,0.06449785452170423,1472,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2014,0.06718828554572029,0.007484613956939102,0.05251871175193383,0.08185785933950675,1481,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2015,0.07091862193123241,0.007511534957509468,0.056196283945900254,0.08564095991656456,1624,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2016,0.06778501427055372,0.006561962868329565,0.05492380338073863,0.08064622516036882,1776,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2017,0.04112595173691203,0.005086739726883169,0.031156125073491914,0.05109577840033215,1980,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2018,0.03187610278480223,0.003924965229389701,0.024183312294626422,0.03956889327497803,2215,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2019,0.029817478370381956,0.003713919194306615,0.022538330508048977,0.03709662623271494,2176,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2020,0.03935346908369204,0.004657929008511198,0.03022409598446573,0.04848284218291835,2178,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2021,0.037071868717380246,0.004438378208347617,0.028372807279251507,0.04577093015550898,2537,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2022,0.032864242814464324,0.005234182907898057,0.022605432826489004,0.043123052802439645,1949,ADL Limitation
MEPS,ladl,ADL Limitation,70-79,2023,0.02893760884824218,0.004944705234353719,0.019246164674742206,0.03862905302174216,1636,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2000,0.18362330059405432,0.01909824477171372,0.14619142867356505,0.2210551725145436,567,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2001,0.18842535376095096,0.014807528959821636,0.1594031302996667,0.2174475772222352,871,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2002,0.2025848449903635,0.014400130521014045,0.17436110779649996,0.23080858218422703,994,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2003,0.19184050153352897,0.01531224395485791,0.16182905485951632,0.22185194820754162,846,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2004,0.21789714149850567,0.016498090200143357,0.1855614788925315,0.25023280410447984,853,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2005,0.1744715893669221,0.01434172092078437,0.14636233288586012,0.20258084584798405,864,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2006,0.2135397941668539,0.014650059911868178,0.18482620436823824,0.24225338396546955,944,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2007,0.19844047769698442,0.015061193050954911,0.16892108175290788,0.22795987364106096,864,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2008,0.1695932547695772,0.015131742261194531,0.13993558491429325,0.19925092462486116,810,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2009,0.18066617808751975,0.014682808860164766,0.15188840152971123,0.20944395464532828,947,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2010,0.17803211425354087,0.014234505755868853,0.15013299563430982,0.20593123287277193,920,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2011,0.17987047765020497,0.014731032372653186,0.1509981847447111,0.20874277055569884,943,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2012,0.2026479752938053,0.015257724248451815,0.17274338528079627,0.2325525653068143,972,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2013,0.1885166628804207,0.015406719999978483,0.15832004656056994,0.21871327920027148,870,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2014,0.18406564502630698,0.016050317365979696,0.152607601048549,0.21552368900406496,860,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2015,0.19226978997596522,0.015865264064353325,0.16117444380461515,0.2233651361473153,952,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2016,0.18789566359175572,0.014413742313908193,0.15964524777405464,0.2161460794094568,1023,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2017,0.1266042122687064,0.012099366587962172,0.10288988952055328,0.15031853501685954,1038,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2018,0.12939492981546613,0.012317307826586226,0.1052534500888638,0.15353640954206846,1137,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2019,0.10610960473318157,0.01110244229885667,0.08434921768698841,0.12786999177937472,1072,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2020,0.15494807915227468,0.013523181022712123,0.1284431313913434,0.18145302691320597,986,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2021,0.12247272054817586,0.013446364361727216,0.09611833067618761,0.1488271104201641,1120,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2022,0.0964978236745341,0.01448913610324338,0.06809963874507806,0.12489600860399015,876,ADL Limitation
MEPS,ladl,ADL Limitation,80-89,2023,0.07159234253543488,0.01123887383071643,0.04956455460044097,0.09362013047042879,765,ADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2000,0.0137235192455604,0.002583937830527941,0.008659094159435075,0.018787944331685725,3244,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2001,0.011710474648952576,0.001842364062536163,0.008099507439970798,0.015321441857934354,4288,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2002,0.012950018847131305,0.0019340903331709425,0.009159271451269185,0.016740766242993425,5074,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2003,0.01566530807893487,0.0021222426827260834,0.011505788854338082,0.019824827303531654,4545,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2004,0.018637212031637516,0.002530426681446539,0.013677666870483093,0.023596757192791938,4531,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2005,0.019081380722484925,0.0024214370077260427,0.014335451396509446,0.023827310048460403,4378,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2006,0.01620671878672022,0.002287108629633156,0.011724068243908477,0.02068936932953196,4184,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2007,0.01874588903838492,0.0025842972015938915,0.013680759597913244,0.023811018478856593,3883,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2008,0.017302990663614,0.002574328664450076,0.012257399196922755,0.022348582130305248,4587,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2009,0.01676735050061381,0.0024249914439400375,0.012014454607673558,0.021520246393554064,5056,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2010,0.014957471993695499,0.00231103501707228,0.010427926593222923,0.019487017394168075,4396,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2011,0.017771916474547064,0.0024469799348299124,0.012975923931388269,0.022567909017705858,4977,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2012,0.014363145578039882,0.001967538489948526,0.010506840999544449,0.018219450156535318,5639,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2013,0.015721421695725192,0.0020475234345439866,0.011708349506517224,0.01973449388493316,5188,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2014,0.01741618487947581,0.0023258900229283026,0.012857524202535296,0.021974845556416323,4591,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2015,0.024358406763701775,0.0032184984426893134,0.01805026573173247,0.03066654779567108,4490,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2016,0.022559996164849886,0.0036488206842337284,0.015408439037706983,0.02971155329199279,4323,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2017,0.01032387534890323,0.0018632569148594343,0.006671958901833527,0.013975791795972935,3773,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2018,0.019444223834336846,0.003271590868180225,0.013032023560553479,0.025856424108120214,3216,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2019,0.013709889313153686,0.002459466509213509,0.008889423533912762,0.01853035509239461,2776,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2020,0.01995726592190922,0.0038780067836652445,0.01235651229412333,0.027558019549695112,1771,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2021,0.024485074159071318,0.004957826345934071,0.014767913079436722,0.034202235238705914,1912,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2022,0.01637674514460068,0.0036213569645609654,0.009279015918897897,0.023474474370303464,1248,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2023,0.020737438648559203,0.005707033339005483,0.00955185884553909,0.03192301845157931,1072,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2000,0.018896755608544646,0.002976545783465638,0.01306283307461744,0.024730678142471853,3210,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2001,0.019886469387551082,0.002381192515708243,0.015219417816506601,0.024553520958595563,4147,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2002,0.02262026277540462,0.002363158438259401,0.017988557346654277,0.027251968204154965,4820,IADL Limitation
