survey,outcome,outcome_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,er_visits,ER Visits (count),80-89,2002,-0.11917326183357374,0.02927414372465318,-0.1766206969283722,-0.06172582673877527,979,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2003,-0.16839141366416718,0.03299971984895824,-0.233163563438057,-0.1036192638902774,837,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2004,-0.1130962851386761,0.032072142686127514,-0.17604766873031852,-0.05014490154703369,838,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2005,-0.14733134302749018,0.03170835730421934,-0.20956740974330873,-0.08509527631167167,850,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2006,-0.10952718268572637,0.025103696139913687,-0.15879447946564695,-0.06025988590580577,920,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2007,-0.13222321843534054,0.030065337154949717,-0.19123452162475574,-0.07321191524592534,849,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2008,-0.14126296182788034,0.03183417433669866,-0.20375181246231178,-0.07877411119344896,798,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2009,-0.14042334969250417,0.03012991262741243,-0.19955409734824642,-0.08129260203676188,929,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2010,-0.12638049018388875,0.03376259142305951,-0.19264276808399214,-0.06011821228378536,905,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2011,-0.12705397822509526,0.030813714600203813,-0.18752818221103193,-0.06657977423915856,912,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2012,-0.16610101956551723,0.029410965208350303,-0.223819770404041,-0.10838226872699348,942,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2013,-0.12563083053415675,0.03130761247775663,-0.18707950834908899,-0.0641821527192245,858,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2014,-0.18350328625004783,0.062242033009370284,-0.30567062282398827,-0.061335949676107365,846,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2015,-0.18225911764230332,0.03514286669465996,-0.25122743606666975,-0.11329079921793692,934,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2016,-0.16592876599116216,0.033644960989671256,-0.2319514281235214,-0.09990610385880291,1004,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2017,-0.1813661439256964,0.030834001861939776,-0.2418732052605485,-0.12085908259084424,998,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2018,-0.16868944416302564,0.04138611204092827,-0.24989523666222985,-0.08748365166382138,1088,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2019,-0.22463285986203718,0.035766577228302364,-0.29481875775800204,-0.15444696196607233,1005,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2020,-0.16488376954117473,0.034334197842162864,-0.23226441200973286,-0.09750312707261662,941,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2021,-0.093599783796777275,0.02599308269515835,-0.14460408265446442,-0.042595484939090135,1052,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2022,-0.18723666166425676,0.0496162673117982,-0.28462703629688474,-0.08984628703162877,819,ER Visits (count)
MEPS,er_visits,ER Visits (count),80-89,2023,-0.23849706864827294,0.07496908296052288,-0.38567319560529,-0.09132094169125585,746,ER Visits (count)
MEPS,has_usual_care,Usual Care,18-29,2000,-0.004131738228677371,0.011890662330739444,-0.027446324411877946,0.019182847954523193,3031,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2001,-0.011085995561503435,0.009632590419890407,-0.029970960380291064,0.007798969257284193,4208,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2002,-0.005494864428035748,0.009085964807769235,-0.023307334947327705,0.01231760609125621,5008,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2003,3.463143534202034e-4,0.010186273828590308,-0.01962382166847973,0.020316450375320146,4473,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2004,0.004454651745357449,0.009615613814269274,-0.014396716338182416,0.023306019828897316,4466,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2005,-0.011531015791142202,0.010036872495107808,-0.031208441366184867,0.0081464097839004691,4319,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2006,0.006612508139621967,0.010042853232478416,-0.013076913813185386,0.026301930092429333,4117,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2007,-0.022157169680377422,0.010397432862467238,-0.04254225316784439,-0.001772086192910454,3804,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2008,-0.0207201411970373,0.010159327198694465,-0.0406374521146939,-8.028302793807035e-4,4470,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2009,-0.017456932905004427,0.00949681550175256,-0.036074905350613466,0.0011610395406046227,4948,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2010,0.010683355518058806,0.010157970034325848,-0.009231517277223086,0.03059822831334071,4293,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2011,-8.133860862013557e-4,0.009639434088667447,-0.019711057506633257,0.01808428533423056,4840,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2012,-0.0024419294528562224,0.009504184031312535,-0.021073918152688456,0.01619005924697601,5462,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2013,0.014144223272756504,0.010196047643482978,-0.005844462238565306,0.03413290878407831,5043,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2014,-0.001672465341219832,0.010456042516432285,-0.022171470299093346,0.018826539616653672,4482,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2015,-0.005459705684626798,0.010555685134039976,-0.02615422781849208,0.015234816449238481,4351,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2016,-0.014583453629142047,0.010684483672912014,-0.03553074854192327,0.006363841283639173,4164,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2017,-0.03640174807788074,0.010978655425292966,-0.05792663945928224,-0.014876856696479243,3660,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2018,-0.023691181042463448,0.011945038989931728,-0.047112195361259726,-2.7016672366716316e-4,3094,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2019,-0.012874962904086459,0.01216767478125778,-0.036733942565797914,0.010984016757625007,2682,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2020,-0.028250346153847184,0.016151083323646863,-0.05992866962815491,0.003427977320460556,1685,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2021,-0.04725633212964107,0.01587529764061679,-0.07839183580418028,-0.01612082845510186,1841,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2022,-0.04012910418753135,0.019686444994684544,-0.07875331093579827,-0.0015048974392644354,1186,Usual Care
MEPS,has_usual_care,Usual Care,18-29,2023,-0.05697138537353171,0.0193476515417343,-0.09493678504114106,-0.019005985705922337,1030,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2000,-0.015239342768516493,0.01000971912333041,-0.034865522972622215,0.004386837435589239,3173,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2001,-0.014280942174560572,0.00854968849929988,-0.031043003610276138,0.002481119261154994,4076,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2002,-0.01900894611492026,0.008087341310349931,-0.03486387282092167,-0.0031540194089188546,4765,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2003,-0.02582841146892807,0.009147306113187124,-0.04376218417700859,-0.007894638760847547,4035,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2004,-0.021211334188614216,0.008843060756658638,-0.038548547917233555,-0.003874120459994884,4090,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2005,-0.02969414459175821,0.00900138832167687,-0.047341978062460016,-0.012046311121056412,3931,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2006,-0.030096014818815436,0.009322690790908184,-0.04837391565633716,-0.011818113981293704,3841,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2007,-0.010601187634690397,0.010369368463353533,-0.030931855587545118,0.009729480318164322,3478,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2008,-0.010996721273221639,0.010222236274747989,-0.031038306353830397,0.009044863807387131,3810,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2009,-0.01701288291279718,0.009267657205735495,-0.03518225613554919,0.0011564903099548253,4315,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2010,-0.009831452566044717,0.009696304706160631,-0.028841933280921703,0.00917902814883227,3791,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2011,-0.03127426369809791,0.009339232078584031,-0.04958431458858563,-0.012964212807610186,4037,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2012,-0.009090367090311446,0.00939895408619302,-0.027516794527238132,0.009336060346615245,4633,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2013,-0.024652288855458074,0.01050169733878195,-0.045241081653206575,-0.00406349605770958,4266,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2014,-0.04076694639484843,0.01073107347512099,-0.06180595175222803,-0.01972794103746882,3927,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2015,-0.056997725149531484,0.010235471078488888,-0.0770650491584301,-0.03693040114063287,3939,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2016,-0.0481100691493809,0.009745063782491776,-0.06721610006289815,-0.029004038235863668,3820,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2017,-0.06874306803074097,0.0105720152104432,-0.08947112174285418,-0.04801501431862776,3446,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2018,-0.059642005737855754,0.011077783197607343,-0.08136230299694863,-0.037921708478762875,3192,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2019,-0.034845897374116884,0.011931964433120345,-0.0582424004582409,-0.011449394289992879,2756,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2020,-0.0638982722127262,0.01395244406625295,-0.0912613974004926,-0.03653514702495979,1969,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2021,-0.0465125934292662,0.015138989886001304,-0.0762019377761041,-0.016823249082428316,2059,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2022,-0.0233536429237976,0.01760989763186938,-0.05789690795538492,0.011189622107789742,1469,Usual Care
MEPS,has_usual_care,Usual Care,30-39,2023,-0.03394920994572872,0.018577932212531408,-0.0703942312914658,0.0024958114000083673,1341,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2000,-0.02002734182463959,0.008311019620110457,-0.03632282576222766,-0.003731857887051531,3191,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2001,-0.029345624353387032,0.0071558160326940625,-0.043374683961862115,-0.015316564744911939,4336,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2002,-0.020984194665820063,0.00647404913097184,-0.03367618809581997,-0.008292201235820154,4973,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2003,-0.0064781981116310994,0.007309331174444616,-0.020808331140179603,0.007851934916917403,4225,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2004,-0.011636041969745858,0.007331439883271125,-0.026009581095074244,0.0027374971555825262,4163,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2005,-0.018110514659025835,0.007596342037719909,-0.03300347983803628,-0.003217549480015385,4091,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2006,-0.024356424041203088,0.007651007142322414,-0.0393565625801425,-0.009356285502263674,4091,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2007,-0.010707169591244433,0.0082438188686713,-0.026870132110745452,0.005455792928256589,3642,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2008,-0.02642597401699792,0.007971928546397325,-0.042055523685793586,-0.010796424348202261,3897,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2009,-0.01982541893548442,0.007838581572266334,-0.03519301481920977,-0.0044578230517590585,4370,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2010,-0.018432184682713154,0.008059207312326747,-0.034232948505177406,-0.0026314208602489023,3821,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2011,-0.027796020840002815,0.007587461789835713,-0.042671733204691836,-0.012920308475313797,3950,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2012,-0.019968770398933685,0.008719797551828227,-0.03706397391471808,-0.002873566883149291,4391,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2013,-0.022268871630560613,0.008912857230424967,-0.039743038302876774,-0.004794704958244453,4002,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2014,-0.03541302666749955,0.008946970983815748,-0.052954777131007255,-0.017871276203991857,3535,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2015,-0.04001255809108267,0.008508823720807036,-0.0566951301725552,-0.023329986009610153,3618,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2016,-0.02654457330935579,0.008779316109672296,-0.043757416748022485,-0.009331729870689098,3657,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2017,-0.032497145054996054,0.009027817134751582,-0.050197759732558245,-0.014796530377433868,3340,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2018,-0.033368333439491714,0.010465323504773109,-0.05388852849267686,-0.012848138386306555,2911,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2019,-0.0439599174967797,0.010436030993451431,-0.06442350535457152,-0.023496329638987894,2653,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2020,-0.0392659137076941,0.013306772946148298,-0.06536280032235436,-0.013169027093033834,1965,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2021,-0.0575065909182367,0.01310854916099829,-0.08321419533039542,-0.03179898650607797,2033,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2022,-0.0026373380554673706,0.016213874741625566,-0.03444382468026134,0.0291691485693266,1383,Usual Care
MEPS,has_usual_care,Usual Care,40-49,2023,-0.0615493743935186,0.015889755278198733,-0.09272276270295655,-0.030375986084080635,1258,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2000,-0.02252818586797584,0.007771232628813521,-0.03776715311094225,-0.007289218625009433,2419,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2001,-0.016642316513324686,0.006441417567516939,-0.02927184378792462,-0.004012789238724749,3339,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2002,-0.011703567416221715,0.006050183135169127,-0.023565417344478354,1.5828251203492405e-4,3873,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2003,-0.011572263022495753,0.006690944571814911,-0.02469116966245349,0.0015466436174619846,3245,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2004,-0.02964193896480976,0.007276126653976104,-0.04390800434601467,-0.015375873583604852,3375,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2005,-0.020281330210880643,0.006643089596037426,-0.03330604430020634,-0.007256616121554944,3507,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2006,-0.02423534805510695,0.0060206026799641986,-0.03603939589861818,-0.012431300211595716,3681,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2007,-0.026136129147521888,0.007155887972179242,-0.04016650230699398,-0.012105755988049803,3338,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2008,-0.015318124328420642,0.007444012466945675,-0.029913176540329732,-7.230721165115504e-4,3496,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2009,-0.013676355887732748,0.0066790474312476466,-0.02677098795081333,-5.817238246521601e-4,4025,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2010,-0.018906884297432494,0.006984704761830434,-0.03260122650194151,-0.0052125420929234785,3627,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2011,-0.022653166322186176,0.006385342187171794,-0.03517214069414304,-0.01013419195022931,3854,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2012,-0.020591951340383247,0.0068628602606811894,-0.034046703685230786,-0.0071371989955357085,4295,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2013,-0.016454366750853055,0.008063258625122654,-0.032262931963735975,-6.458015379701455e-4,3932,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2014,-0.026673995288250724,0.007485367831253751,-0.04134984098769561,-0.011998149588805832,3707,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2015,-0.04030922977015569,0.007463740803285915,-0.05494250770988291,-0.02567595183042847,3840,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2016,-0.03244486032776527,0.007889731509231602,-0.0479135073619339,-0.016976213293596658,3704,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2017,-0.02219830167121927,0.007931631209942861,-0.037749468970121394,-0.006647134372317147,3452,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2018,-0.025545506834936144,0.00823304154353424,-0.04168814890328244,-0.00940286476658984,3165,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2019,-0.022164859810182826,0.008781736790963246,-0.03938393922850314,-0.004945780391862522,2900,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2020,-0.03765815003741818,0.010076955921890486,-0.05741889897341454,-0.017897401101421826,2329,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2021,-0.04351403578307346,0.009455984126525676,-0.062056862034963675,-0.02497120953118324,2380,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2022,-0.012263387205576218,0.013153125992272065,-0.038061141486857374,0.013534367075704936,1727,Usual Care
MEPS,has_usual_care,Usual Care,50-59,2023,-0.050607049828503704,0.014382620456942182,-0.0788191264745294,-0.022394973182478004,1509,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2000,-0.021897209462599418,0.009228988102748461,-0.03999991217222607,-0.0037945067529727636,1543,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2001,-0.02141395169517249,0.006841660103209639,-0.03483089470121843,-0.007997008689126547,2157,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2002,-0.020201780160776266,0.0063382999675242096,-0.03263061555549022,-0.00777294476606232,2511,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2003,-0.02282268690308875,0.007256876305646103,-0.037054058870033435,-0.008591314936144064,2114,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2004,-0.01857193170135677,0.007937897976933141,-0.03413887667814685,-0.0030049867245666943,2107,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2005,-0.01351623752284084,0.0068053900913783785,-0.026862011132264156,-1.7046391341752655e-4,2169,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2006,-0.016173251031525334,0.005885935374768767,-0.02771551225188741,-0.004630989811163257,2315,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2007,-0.001301250476202482,0.008394867672247352,-0.017763827996012074,0.015161327043607111,2231,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2008,-0.028835821855676316,0.007312847313325244,-0.04317631541250583,-0.014495328298846808,2293,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2009,-0.032430518243529216,0.0073333808954621806,-0.04681021883031607,-0.01805081765674236,2664,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2010,-0.012985128498825165,0.006175191775959569,-0.02509414445897612,-8.761125386742112e-4,2502,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2011,-0.008014316972857195,0.005930025376190033,-0.019642150261460337,0.0036135163157459474,2710,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2012,-0.0195927625292612,0.006781325242915373,-0.0328891155559765,-0.006296409502545907,3097,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2013,-0.01589975417330458,0.007162047131568642,-0.02994288996603777,-0.0018566183805713912,2942,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2014,-0.006786981080930336,0.005831732284230124,-0.018222088658797472,0.0046481264969368,2704,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2015,-0.018380838464749718,0.006749114984619708,-0.031614626633530526,-0.005147050295968911,2780,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2016,-0.03404171230908202,0.007244630107921701,-0.048246764491224996,-0.01983666012693904,2947,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2017,-0.02647055292991202,0.007661733688620135,-0.041493291851465566,-0.01144781400835847,3024,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2018,-0.0259025429859254,0.007525421902308868,-0.040657784685581,-0.0111473012862698,3143,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2019,-0.029341292073404586,0.007324588101855812,-0.043702971120183134,-0.014979613026626037,3025,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2020,-0.013150936524982872,0.008934931864167594,-0.030670708937129726,0.004368835887163976,2782,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2021,-0.005448125548160752,0.00869358748055332,-0.02249416732396931,0.01159791622764782,2982,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2022,-0.028064852875041842,0.011027373312008471,-0.04968980259987721,-0.006439903150206483,2240,Usual Care
MEPS,has_usual_care,Usual Care,60-69,2023,-0.01698295421319197,0.010526852563779084,-0.03762778794010388,0.0036618795137199414,1988,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2000,-0.018944818856710118,0.008584070567028328,-0.03578598219520161,-0.002103655518218627,1223,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2001,-0.01413275789632131,0.00793349700567656,-0.029693752371020506,0.0014282365783778866,1622,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2002,-0.012481081096482277,0.006732302261271827,-0.02568490791867763,7.227457257130768e-4,1827,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2003,-0.019202740162432105,0.005868504542720049,-0.0307132720191121,-0.007692208305752112,1646,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2004,-0.036044680097751934,0.008202914377904293,-0.052134014664939346,-0.019955345530564522,1636,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2005,-0.018684832046288968,0.006432887539955304,-0.031302964179722226,-0.006066699912855713,1544,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2006,-0.01192544132574923,0.006644825870595565,-0.02495929125986654,0.0011084086083680798,1544,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2007,-0.007932573060046586,0.006826024277997129,-0.021323216998523215,0.005458070878430038,1366,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2008,-0.01696757483010659,0.008280988319729591,-0.033212741985423705,-7.224076747894791e-4,1337,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2009,-0.016656591270120417,0.008211769299304766,-0.032765151851165936,-5.480306890749027e-4,1416,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2010,-0.009707966906579846,0.007407995017578704,-0.024240143735885813,0.004824209922726126,1379,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2011,-0.0014854668863783884,0.007300861771093356,-0.015806549698871433,0.012835615926114657,1489,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2012,0.012516567075682801,0.009204361208781917,-0.005537497121839945,0.03057063127320555,1580,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2013,-0.005651950848812763,0.006291052214780046,-0.017992705343320585,0.0066888036456950505,1422,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2014,-0.007330678749985626,0.008851307489016873,-0.024693557122666306,0.010032199622695043,1438,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2015,-0.002329230242347015,0.00868587502929927,-0.019366209622338926,0.014707749137644895,1591,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2016,-5.950594809183102e-4,0.007853271148784634,-0.01599798933222321,0.01480787037038659,1728,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2017,0.004747705971011983,0.005533901115911599,-0.0061054802495931005,0.015600892191617068,1895,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2018,-0.010337984095760219,0.006432448928799611,-0.022952626348085738,0.0022766581565653015,2101,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2019,0.0011974159003378707,0.00904411129167158,-0.016539188475566027,0.01893402027624177,2052,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2020,-0.003994244671239275,0.006714811915837284,-0.017162847252826213,0.009174357910347672,2042,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2021,4.4136613424793165e-5,0.008400233089087644,-0.01642830082934367,0.016516574056193264,2409,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2022,0.007976950852870977,0.012821472866798644,-0.017169498974235482,0.03312340067997743,1811,Usual Care
MEPS,has_usual_care,Usual Care,70-79,2023,-0.011665037770731145,0.012936848532320832,-0.0370403573780262,0.013710281836563906,1572,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2000,-0.020059253388246087,0.011829983459928636,-0.04329654512134484,0.003178038344852658,554,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2001,-0.0013711146351373697,0.010200627661968819,-0.021392486370784305,0.018650257100509566,852,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2002,-0.0069735808852831845,0.007405391232009865,-0.021505884072488244,0.007558722301921876,979,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2003,-0.012001252939380138,0.009130552077183975,-0.029922877268751938,0.005920371389991659,834,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2004,-0.02088971628858667,0.0100859979364588,-0.04068660462429406,-0.0010928279528792904,837,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2005,-0.002074070600324223,0.010187233305907909,-0.022069321153293103,0.01792117995264465,847,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2006,-0.01940597275605756,0.00950435746107137,-0.03805879070169194,-7.531548104231685e-4,919,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2007,-0.007102564094572871,0.009728219295640187,-0.02619703628342574,0.011991908094280001,842,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2008,-0.0053089933639908615,0.005408487230058514,-0.015925719691150374,0.0053077329631686515,791,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2009,-0.005362874239356038,0.00771661701760312,-0.02050695990122033,0.009781211422508256,928,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2010,-0.005675129065762145,0.010036141117112101,-0.025372241217111756,0.014021983085587468,897,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2011,-0.00935034502825518,0.011201752492887037,-0.031335040779260234,0.012634350722749889,899,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2012,-0.0066205939388603785,0.011424983799750892,-0.029042489149404757,0.015801301271684,927,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2013,-0.010435426913031325,0.01016956856733404,-0.030395703827118033,0.009524850001055393,856,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2014,9.484077772394586e-4,0.011122307491009153,-0.020882407282790588,0.02277922283726949,841,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2015,0.0031139135179562415,0.009301348429630924,-0.01514040950450136,0.02136823654041385,922,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2016,-1.1206238129984212e-4,0.009599496918064533,-0.01894976091713895,0.018725636154539267,992,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2017,-0.028901210055751136,0.012873122684767464,-0.054163107962814566,-0.0036393121486877206,987,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2018,-0.01736086014303912,0.010120509460262675,-0.037219094225435054,0.002497373939356815,1075,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2019,-0.021015567593089753,0.01100391651528928,-0.04260911450380908,5.779793176295608e-4,997,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2020,-0.01789083988244774,0.012300664201977085,-0.0420310482747833,0.006249368509887825,934,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2021,-0.001261077349690866,0.011899986037950073,-0.024611796706867226,0.022089642007485494,1042,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2022,-0.024829736837384205,0.013979363283509925,-0.05227004243227423,0.0026105687575058226,807,Usual Care
MEPS,has_usual_care,Usual Care,80-89,2023,0.009087744461443188,0.014722500420209384,-0.01981601217533952,0.0379915010982259,728,Usual Care
