age_group,year,srh_cat,prop,se,survey
60-69,2017,Poor,0.06862144579882713,0.002096330910141533,CPS
60-69,2017,Fair,0.15489711853011606,0.0030280722996447102,CPS
60-69,2017,Good,0.330414505868285,0.003992517277455869,CPS
60-69,2017,Very Good,0.2883778369565191,0.0038890947656390553,CPS
60-69,2017,Excellent,0.15768909285663096,0.003148735075841968,CPS
60-69,2018,Poor,0.06090092486603918,0.0020120350186173166,CPS
60-69,2018,Fair,0.14968728710684542,0.002962528510205255,CPS
60-69,2018,Good,0.3424388296702137,0.004021304868414023,CPS
60-69,2018,Very Good,0.2895014383896294,0.0038965261992982563,CPS
60-69,2018,Excellent,0.15747151998009576,0.003156624355316897,CPS
60-69,2019,Poor,0.05622226191400422,0.0018624916393625214,CPS
60-69,2019,Fair,0.15062148350328897,0.002936032393385168,CPS
60-69,2019,Good,0.33458893796370814,0.0039080009221465015,CPS
60-69,2019,Very Good,0.2962063949575352,0.0038228555469857397,CPS
60-69,2019,Excellent,0.16236092167260874,0.003128132679465591,CPS
60-69,2020,Poor,0.0525877666120185,0.0018817292214012812,CPS
60-69,2020,Fair,0.13990615225654884,0.0029869352583824604,CPS
60-69,2020,Good,0.3258999382316793,0.004055900994135477,CPS
60-69,2020,Very Good,0.31150161970128737,0.004047277885507038,CPS
60-69,2020,Excellent,0.17010452322279146,0.0033048216283808876,CPS
60-69,2021,Poor,0.0558903844048506,0.0019498858908946163,CPS
60-69,2021,Fair,0.1378749126287851,0.002862897752412008,CPS
60-69,2021,Good,0.32720296377572355,0.0040135513036003365,CPS
60-69,2021,Very Good,0.3161984294335915,0.00401840861825219,CPS
60-69,2021,Excellent,0.16283330977031257,0.0032043469933639526,CPS
60-69,2022,Poor,0.05372366465344799,0.0019486885764952609,CPS
60-69,2022,Fair,0.1480748004585504,0.003076726095699997,CPS
60-69,2022,Good,0.34274892703204657,0.004182520954805365,CPS
60-69,2022,Very Good,0.3148304665885907,0.004141620680392971,CPS
60-69,2022,Excellent,0.14062214128389325,0.003093290481709997,CPS
60-69,2023,Poor,0.05532420393757711,0.0020660669891495393,CPS
60-69,2023,Fair,0.14494384123466675,0.0031160319220899955,CPS
60-69,2023,Good,0.3384917472897241,0.0042532700878083005,CPS
60-69,2023,Very Good,0.31277417196069224,0.004203976895643215,CPS
60-69,2023,Excellent,0.14846603559755284,0.0032463166439677168,CPS
60-69,2024,Poor,0.05468380454494384,0.002077368960276682,CPS
60-69,2024,Fair,0.15288867260023575,0.0032759253488159057,CPS
60-69,2024,Good,0.34686050871188134,0.004333899146631502,CPS
60-69,2024,Very Good,0.31021013652287344,0.004231406930690498,CPS
60-69,2024,Excellent,0.1353568776483031,0.0031580463008957947,CPS
60-69,2025,Poor,0.05527315117632444,0.0020498015546732387,CPS
60-69,2025,Fair,0.14667607270973115,0.0031656451923966753,CPS
60-69,2025,Good,0.3446183562785059,0.00431213062772516,CPS
60-69,2025,Very Good,0.30534657810050253,0.00420917918101659,CPS
60-69,2025,Excellent,0.14808584177619089,0.0032835207571926895,CPS
70-79,1996,Poor,0.1300622927781388,0.004319426124186334,CPS
70-79,1996,Fair,0.2551501868791548,0.005530885738643946,CPS
70-79,1996,Good,0.3395262848444349,0.006015913783882005,CPS
70-79,1996,Very Good,0.18837112986637836,0.00500663350647172,CPS
70-79,1996,Excellent,0.08689010795481636,0.003652208079440987,CPS
70-79,1997,Poor,0.1276401175994167,0.004214398652440577,CPS
70-79,1997,Fair,0.2416241514329869,0.005399440975974475,CPS
70-79,1997,Good,0.35527185746500545,0.006085854511837629,CPS
70-79,1997,Very Good,0.1907364998412401,0.005048125387221743,CPS
70-79,1997,Excellent,0.08472737367273402,0.003532909271610358,CPS
70-79,1998,Poor,0.11963751928279279,0.004187001841427207,CPS
70-79,1998,Fair,0.24127750705361653,0.005467213711582855,CPS
70-79,1998,Good,0.35558934043341384,0.006129638823542109,CPS
70-79,1998,Very Good,0.19815966186471784,0.005135965541996906,CPS
70-79,1998,Excellent,0.08533597358486651,0.0035871179429773276,CPS
70-79,1999,Poor,0.12171921187170935,0.004177951850234541,CPS
70-79,1999,Fair,0.23417512426733988,0.005385188415373202,CPS
70-79,1999,Good,0.34651083744173533,0.006064480097533473,CPS
70-79,1999,Very Good,0.21535787751250082,0.005261280202378946,CPS
70-79,1999,Excellent,0.08223694893369252,0.0034739144626903065,CPS
70-79,2000,Poor,0.11486143843632018,0.00412485229756056,CPS
70-79,2000,Fair,0.23283926494684823,0.00538477829056409,CPS
70-79,2000,Good,0.3532704855097568,0.006076663893740368,CPS
70-79,2000,Very Good,0.20863597529804373,0.005134741027188986,CPS
70-79,2000,Excellent,0.09039283651877396,0.003672086784037242,CPS
70-79,2001,Poor,0.11433831944678347,0.0037186421112602435,CPS
70-79,2001,Fair,0.24472491995268897,0.005052829847420891,CPS
70-79,2001,Good,0.35592758884647374,0.005641712689055517,CPS
70-79,2001,Very Good,0.2028895748388002,0.004786320232367729,CPS
70-79,2001,Excellent,0.08211959693531024,0.003262266218855434,CPS
70-79,2002,Poor,0.10939594417102816,0.0036956791472294885,CPS
70-79,2002,Fair,0.2347101240140278,0.005031348758310192,CPS
70-79,2002,Good,0.35926140432750503,0.005740638261287172,CPS
70-79,2002,Very Good,0.215741342109769,0.004944001477798282,CPS
70-79,2002,Excellent,0.08089118543306961,0.0032427722838150683,CPS
70-79,2003,Poor,0.12124861298774936,0.003897187791526782,CPS
70-79,2003,Fair,0.2251580588020699,0.005025814158450879,CPS
70-79,2003,Good,0.36279218199357277,0.005835994991940844,CPS
70-79,2003,Very Good,0.2097830745626952,0.004914186216411191,CPS
70-79,2003,Excellent,0.08101807165887188,0.003331968682362546,CPS
70-79,2004,Poor,0.10709225783546088,0.0037062391719005494,CPS
70-79,2004,Fair,0.22091964554399307,0.005033014406247764,CPS
70-79,2004,Good,0.36576727808929865,0.0059433180553062235,CPS
70-79,2004,Very Good,0.21741087220305327,0.005069890684262686,CPS
70-79,2004,Excellent,0.08880994637983103,0.0035031263920369854,CPS
70-79,2005,Poor,0.10831062541475807,0.0037424286274174243,CPS
70-79,2005,Fair,0.21711872778766436,0.004927490861404836,CPS
70-79,2005,Good,0.37119329176618787,0.0058286687152534645,CPS
70-79,2005,Very Good,0.21570400145464327,0.00500531868651892,CPS
70-79,2005,Excellent,0.08767335362061533,0.003446391259497731,CPS
70-79,2006,Poor,0.10610541405809383,0.0036730098986591506,CPS
70-79,2006,Fair,0.22808250420634751,0.0050248100760643295,CPS
70-79,2006,Good,0.3593986110027129,0.005802347045654715,CPS
70-79,2006,Very Good,0.21921749793578105,0.0050384913850547285,CPS
70-79,2006,Excellent,0.08719597286266319,0.0034592301788721595,CPS
70-79,2007,Poor,0.10681441014971084,0.003758149102604255,CPS
70-79,2007,Fair,0.2205030231255986,0.005026867240306713,CPS
70-79,2007,Good,0.36414041907772177,0.0058864038060590035,CPS
70-79,2007,Very Good,0.2220371237002099,0.005064359741882218,CPS
70-79,2007,Excellent,0.08650502398538196,0.0034576718745717517,CPS
70-79,2008,Poor,0.10076230185224658,0.003654844693812419,CPS
70-79,2008,Fair,0.21716314654710378,0.0050093627260664655,CPS
70-79,2008,Good,0.3646963338156286,0.005867077121192822,CPS
70-79,2008,Very Good,0.21351861563417193,0.005043969825264244,CPS
70-79,2008,Excellent,0.10385960240185968,0.0037701595667300153,CPS
70-79,2009,Poor,0.1075383059078185,0.0037120719429401304,CPS
70-79,2009,Fair,0.22227732475755713,0.005013567317483822,CPS
70-79,2009,Good,0.35326579695017807,0.005779194256254779,CPS
70-79,2009,Very Good,0.22378284353950487,0.0051073265958051514,CPS
70-79,2009,Excellent,0.09313572994895704,0.0035581648128428303,CPS
70-79,2010,Poor,0.1003734744184781,0.0035678875214570187,CPS
70-79,2010,Fair,0.20301595206424805,0.004752224663189828,CPS
70-79,2010,Good,0.3699005177535337,0.005779168516506168,CPS
70-79,2010,Very Good,0.22715934790397818,0.005042999935792386,CPS
70-79,2010,Excellent,0.0995507082687241,0.0036248876598847842,CPS
70-79,2011,Poor,0.09617637052570087,0.003479285363221396,CPS
70-79,2011,Fair,0.2102691725731085,0.004822553520042337,CPS
70-79,2011,Good,0.3718131658706464,0.005808222783429467,CPS
70-79,2011,Very Good,0.2262402485883617,0.005083397130532653,CPS
70-79,2011,Excellent,0.09550104340443195,0.0035477077619502197,CPS
70-79,2012,Poor,0.09600997952523964,0.0034570043013576225,CPS
70-79,2012,Fair,0.21033016018957781,0.004809433898264509,CPS
70-79,2012,Good,0.34659595558601874,0.005683084005745194,CPS
70-79,2012,Very Good,0.24506104381177346,0.005175589601078568,CPS
70-79,2012,Excellent,0.10200286135122529,0.0036243139367616276,CPS
70-79,2013,Poor,0.08514055425061309,0.0032466212881768026,CPS
70-79,2013,Fair,0.21036065960716185,0.004731306259512829,CPS
70-79,2013,Good,0.3530617878312881,0.005604214809121322,CPS
70-79,2013,Very Good,0.24460200056590164,0.005069335333747765,CPS
70-79,2013,Excellent,0.1068349977742987,0.003647577275468925,CPS
70-79,2014,Poor,0.08473525193320305,0.0035044256053378357,CPS
70-79,2014,Fair,0.20805588372543518,0.0052448688476505,CPS
70-79,2014,Good,0.35500522897011655,0.006132167131009251,CPS
70-79,2014,Very Good,0.24094190440191376,0.0054646377966689075,CPS
70-79,2014,Excellent,0.11126173334132272,0.004085373677401401,CPS
70-79,2015,Poor,0.0840543567954275,0.0030692826804319608,CPS
70-79,2015,Fair,0.18825679886393534,0.004339352117232711,CPS
70-79,2015,Good,0.36489837762101535,0.0054653330012599845,CPS
70-79,2015,Very Good,0.24071294448099329,0.004913405463185101,CPS
70-79,2015,Excellent,0.12207752225692808,0.0037713767153973203,CPS
70-79,2016,Poor,0.07998730957348159,0.0030377306491761787,CPS
70-79,2016,Fair,0.187432649188607,0.004485787726181651,CPS
70-79,2016,Good,0.35944390020982653,0.005566173666054088,CPS
70-79,2016,Very Good,0.25708123142960937,0.005120022809173722,CPS
70-79,2016,Excellent,0.11605490963547636,0.003776809756444529,CPS
70-79,2017,Poor,0.07302383065899239,0.002800670865727553,CPS
70-79,2017,Fair,0.18658851508686342,0.004305554753977397,CPS
70-79,2017,Good,0.36108920828026936,0.0053676162810931535,CPS
70-79,2017,Very Good,0.26557362398489476,0.00500901453412594,CPS
70-79,2017,Excellent,0.1137248220169461,0.0036424935631115965,CPS
70-79,2018,Poor,0.07704970941748332,0.002844832474931698,CPS
70-79,2018,Fair,0.18345538463947472,0.004167271431733522,CPS
70-79,2018,Good,0.35376284915251405,0.005229948996666064,CPS
70-79,2018,Very Good,0.2684423218613431,0.0049226861551077755,CPS
70-79,2018,Excellent,0.1172897349599641,0.0036050380753885358,CPS
70-79,2019,Poor,0.07095384418689216,0.0026764008913304584,CPS
70-79,2019,Fair,0.18200835578494698,0.004046115905897855,CPS
70-79,2019,Good,0.35503847752046075,0.005092937484377327,CPS
70-79,2019,Very Good,0.26482407004897657,0.004776254587820175,CPS
70-79,2019,Excellent,0.12717525249869724,0.003630478498411754,CPS
70-79,2020,Poor,0.06286025843279026,0.0025926982861325383,CPS
70-79,2020,Fair,0.17430184313833028,0.004043090643367312,CPS
70-79,2020,Good,0.36329066104827634,0.005212167826773312,CPS
70-79,2020,Very Good,0.27743081758655086,0.004897353018573566,CPS
70-79,2020,Excellent,0.1221164199261479,0.003600281145605179,CPS
70-79,2021,Poor,0.06360182594870394,0.00257195087922306,CPS
70-79,2021,Fair,0.17743823730589842,0.003979691143280685,CPS
70-79,2021,Good,0.367161886000022,0.005099480380779931,CPS
70-79,2021,Very Good,0.2795334145378079,0.004822603710333895,CPS
70-79,2021,Excellent,0.11226463623559645,0.0033965713823684504,CPS
70-79,2022,Poor,0.06596687345050167,0.0026271352998301807,CPS
70-79,2022,Fair,0.17912629655875975,0.004077487652956785,CPS
70-79,2022,Good,0.36951938884625424,0.005190402404225797,CPS
70-79,2022,Very Good,0.27807320634369426,0.004873745824297189,CPS
70-79,2022,Excellent,0.10731423486149944,0.0033577329686127963,CPS
70-79,2023,Poor,0.06223010257375536,0.002548725999404626,CPS
70-79,2023,Fair,0.1796761302078812,0.004054104975273949,CPS
70-79,2023,Good,0.39060943287615163,0.005227237494736566,CPS
70-79,2023,Very Good,0.26449012636290464,0.004744112164771553,CPS
70-79,2023,Excellent,0.1029942080708728,0.003301053524862772,CPS
70-79,2024,Poor,0.06492506945363184,0.002600625993606697,CPS
70-79,2024,Fair,0.1817352235491015,0.004035218120760923,CPS
70-79,2024,Good,0.3691777234549117,0.0051131115225474515,CPS
70-79,2024,Very Good,0.2749289043164707,0.004779092692009792,CPS
70-79,2024,Excellent,0.1092330793209547,0.0033826609418512827,CPS
70-79,2025,Poor,0.06457187853867997,0.002505704334496684,CPS
70-79,2025,Fair,0.18676947994028661,0.0041081017027583015,CPS
70-79,2025,Good,0.3679782714213437,0.00506889573355458,CPS
70-79,2025,Very Good,0.2787104093376089,0.004773636564948864,CPS
70-79,2025,Excellent,0.10196996094961698,0.0032505264946008474,CPS
80-89,1996,Poor,0.1942994369419905,0.008132173571360351,CPS
80-89,1996,Fair,0.28437597286628025,0.009102974095120427,CPS
80-89,1996,Good,0.3014940168183684,0.009209406804193833,CPS
80-89,1996,Very Good,0.1536188781269799,0.007260186336525834,CPS
80-89,1996,Excellent,0.06621169525703756,0.004973137892718928,CPS
80-89,1997,Poor,0.18233395768453672,0.007703434223536575,CPS
80-89,1997,Fair,0.2815862424969238,0.00897195584872857,CPS
80-89,1997,Good,0.3084619852156057,0.009151281072217195,CPS
80-89,1997,Very Good,0.1669820766569825,0.007478127151130586,CPS
80-89,1997,Excellent,0.06063573795462422,0.004658488289032665,CPS
80-89,1998,Poor,0.18232490464749884,0.007704304470354616,CPS
80-89,1998,Fair,0.28669669705806,0.009061231361380127,CPS
80-89,1998,Good,0.3139744208058515,0.009190631205146198,CPS
80-89,1998,Very Good,0.15789297104360134,0.007322762281463787,CPS
80-89,1998,Excellent,0.05911100645776653,0.004701413073133838,CPS
80-89,1999,Poor,0.15818424150098626,0.0071423298198371775,CPS
80-89,1999,Fair,0.2747877726480594,0.008689537273744078,CPS
80-89,1999,Good,0.34392309978233637,0.009278972634813785,CPS
80-89,1999,Very Good,0.1677653994209554,0.0073205951496163775,CPS
80-89,1999,Excellent,0.055339486662559674,0.004438287750404083,CPS
80-89,2000,Poor,0.17153718045832675,0.0074144954691745995,CPS
80-89,2000,Fair,0.2851933978427969,0.008789652248163178,CPS
80-89,2000,Good,0.32777386949301235,0.009162257803903565,CPS
80-89,2000,Very Good,0.1471912700161161,0.0068326858775444085,CPS
80-89,2000,Excellent,0.06830428219779885,0.005018309521412444,CPS
80-89,2001,Poor,0.17137622098112418,0.006751846867085166,CPS
80-89,2001,Fair,0.275283507591147,0.008128858230794669,CPS
80-89,2001,Good,0.32564291152042824,0.00848795046304668,CPS
80-89,2001,Very Good,0.17587369643203335,0.006970922152360078,CPS
80-89,2001,Excellent,0.05182366353565595,0.004035022191459897,CPS
80-89,2002,Poor,0.15026708345325213,0.006130571376667015,CPS
80-89,2002,Fair,0.28985580975309727,0.007611750492679077,CPS
80-89,2002,Good,0.3296971847949655,0.007911834719350079,CPS
80-89,2002,Very Good,0.1714935347640232,0.006466047551353165,CPS
80-89,2002,Excellent,0.05868638754096538,0.003944890665012208,CPS
80-89,2003,Poor,0.15228280539403388,0.00587105853059953,CPS
80-89,2003,Fair,0.2836858657950252,0.007429085862862511,CPS
80-89,2003,Good,0.34077765308069946,0.007855640965539333,CPS
80-89,2003,Very Good,0.16737838126090607,0.006129497634507079,CPS
80-89,2003,Excellent,0.055875294744099024,0.003960836369146493,CPS
80-89,2004,Poor,0.1501365381024911,0.0059092048980168566,CPS
80-89,2004,Fair,0.27828010495316197,0.007429899691451169,CPS
80-89,2004,Good,0.3494162719744139,0.008007651034519147,CPS
80-89,2004,Very Good,0.16163110493138697,0.0060941294426995534,CPS
80-89,2004,Excellent,0.060535980600036524,0.004044675457857212,CPS
80-89,2005,Poor,0.1450902013246746,0.00578137265374969,CPS
80-89,2005,Fair,0.2810496187598237,0.00734962795987787,CPS
80-89,2005,Good,0.35269141065757875,0.007820527427317269,CPS
80-89,2005,Very Good,0.15841217870983598,0.006002531683545442,CPS
80-89,2005,Excellent,0.06275659074938959,0.003983478554587847,CPS
80-89,2006,Poor,0.1359792268031427,0.0053974981819327915,CPS
80-89,2006,Fair,0.2858284378346365,0.007138824496793313,CPS
80-89,2006,Good,0.3434974053747972,0.007613681928836279,CPS
80-89,2006,Very Good,0.17204875545264336,0.006041498324497612,CPS
80-89,2006,Excellent,0.06264617657945047,0.003970164884148208,CPS
80-89,2007,Poor,0.15473209566369947,0.005745364469127476,CPS
80-89,2007,Fair,0.2693801921824393,0.007107376832406785,CPS
80-89,2007,Good,0.34341662894482056,0.007594289546944186,CPS
80-89,2007,Very Good,0.16674597630624213,0.005987104589683234,CPS
80-89,2007,Excellent,0.06572510690932072,0.004006601988075997,CPS
80-89,2008,Poor,0.14684804751275396,0.005617955950568918,CPS
80-89,2008,Fair,0.2679125875590197,0.006967438485258822,CPS
80-89,2008,Good,0.3413173481782372,0.007493178086815589,CPS
80-89,2008,Very Good,0.17862481871332136,0.006051924594505625,CPS
80-89,2008,Excellent,0.06529720033714699,0.003950967203134813,CPS
80-89,2009,Poor,0.1419868543226645,0.005426650522496789,CPS
80-89,2009,Fair,0.2702012030508976,0.006877973141504784,CPS
80-89,2009,Good,0.3424305128016587,0.007407209637912449,CPS
80-89,2009,Very Good,0.17625939216162637,0.006032443376980364,CPS
80-89,2009,Excellent,0.06912203768981537,0.003951378000550977,CPS
80-89,2010,Poor,0.13253198883090073,0.005133445727391101,CPS
80-89,2010,Fair,0.2658648411900888,0.0067764905367462755,CPS
80-89,2010,Good,0.3696716139672751,0.0074289841823599575,CPS
