"year","age_group","stratum","mean_srh","n","dataset"
1985,"50-59","Other",3.56861216109966,4070,"NHIS"
1985,"60-69","Other",3.26261523518344,4204,"NHIS"
1985,"70-79","Other",3.11685884311599,3078,"NHIS"
1985,"80-89","Other",3.10440681496171,1150,"NHIS"
1987,"18-29","Other",4.14100639964749,10979,"NHIS"
1987,"30-39","Other",4.08720693168227,10178,"NHIS"
1987,"40-49","Other",3.87126562612037,6474,"NHIS"
1987,"50-59","Other",3.56821186119601,5071,"NHIS"
1987,"60-69","Other",3.28986153748273,5500,"NHIS"
1987,"70-79","Other",3.10568842891505,4053,"NHIS"
1987,"80-89","Other",3.06411944600288,1541,"NHIS"
1988,"18-29","Other",4.13737652807501,10393,"NHIS"
1988,"30-39","Other",4.05904552542599,10063,"NHIS"
1988,"40-49","Other",3.91568083108432,6653,"NHIS"
1988,"50-59","Other",3.60310571987233,4925,"NHIS"
1988,"60-69","Other",3.32937101761568,5618,"NHIS"
1988,"70-79","Other",3.16896900519551,4221,"NHIS"
1988,"80-89","Other",3.05916473021357,1609,"NHIS"
1989,"18-29","Other",4.15430205861386,9833,"NHIS"
1989,"30-39","Other",4.08474612678893,9961,"NHIS"
1989,"40-49","Other",3.91364366999186,6861,"NHIS"
1989,"50-59","Other",3.62807201628206,4788,"NHIS"
1989,"60-69","Other",3.32779043650733,5117,"NHIS"
1989,"70-79","Other",3.20620199004751,3962,"NHIS"
1989,"80-89","Other",3.11662114084443,1579,"NHIS"
1990,"18-29","Other",4.16209670464208,9430,"NHIS"
1990,"30-39","Other",4.08450731916855,9666,"NHIS"
1990,"40-49","Other",3.92056319515909,6752,"NHIS"
1990,"50-59","Other",3.63408586525993,4658,"NHIS"
1990,"60-69","Other",3.36937619662914,4975,"NHIS"
1990,"70-79","Other",3.24612614443869,3797,"NHIS"
1990,"80-89","Other",3.15071007826241,1585,"NHIS"
1991,"18-29","Other",4.12076851629423,9626,"NHIS"
1991,"30-39","Other",4.05345409212144,10265,"NHIS"
1991,"40-49","Other",3.91960797941864,7436,"NHIS"
1991,"50-59","Other",3.59332866791951,5100,"NHIS"
1991,"60-69","Other",3.34434763400806,5260,"NHIS"
1991,"70-79","Other",3.20294870183343,4130,"NHIS"
1991,"80-89","Other",3.06357684064544,1639,"NHIS"
1992,"18-29","Other",4.0990600310007,5305,"NHIS"
1992,"30-39","Other",4.00113939914251,5821,"NHIS"
1992,"40-49","Other",3.91169619955865,4123,"NHIS"
1992,"50-59","Other",3.60087945993983,2769,"NHIS"
1992,"60-69","Other",3.30900183242446,2749,"NHIS"
1992,"70-79","Other",3.19665171314653,2172,"NHIS"
1992,"80-89","Other",3.10814591702295,970,"NHIS"
1993,"18-29","Other",4.06622727956016,9675,"NHIS"
1993,"30-39","Other",4.00878356697944,10162,"NHIS"
1993,"40-49","Other",3.86280376328726,8613,"NHIS"
1993,"50-59","Other",3.57737590873554,5714,"NHIS"
1993,"60-69","Other",3.35492911428113,4941,"NHIS"
1993,"70-79","Other",3.16817368476846,3631,"NHIS"
1993,"80-89","Other",3.02866268736796,1336,"NHIS"
1997,"18-29","NH-White",4.20092381228724,4101,"NHIS"
1997,"18-29","NH-Black",3.98840335747055,1140,"NHIS"
1997,"18-29","NH-AIAN",3.97488135081751,44,"NHIS"
1997,"18-29","NH-Asian/PI",4.12860442129119,243,"NHIS"
1997,"18-29","Hispanic",4.01500043840144,1743,"NHIS"
1997,"18-29","Other",4.29337205299533,21,"NHIS"
1997,"30-39","NH-White",4.15351226991499,5145,"NHIS"
1997,"30-39","NH-Black",3.82627545190871,1214,"NHIS"
1997,"30-39","NH-AIAN",3.63979754898413,32,"NHIS"
1997,"30-39","NH-Asian/PI",4.11750555918901,252,"NHIS"
1997,"30-39","Hispanic",3.89632967362239,1556,"NHIS"
1997,"30-39","Other",3.78731436734164,25,"NHIS"
1997,"40-49","NH-White",3.95206295375741,4690,"NHIS"
1997,"40-49","NH-Black",3.56343765508326,1004,"NHIS"
1997,"40-49","NH-AIAN",3.63279677664271,45,"NHIS"
1997,"40-49","NH-Asian/PI",3.84857419631467,227,"NHIS"
1997,"40-49","Hispanic",3.67572573709484,1035,"NHIS"
1997,"40-49","Other",4.3297265105343,23,"NHIS"
1997,"50-59","NH-White",3.73779621852914,3300,"NHIS"
1997,"50-59","NH-Black",3.06926276233755,675,"NHIS"
1997,"50-59","NH-AIAN",2.67449572864849,30,"NHIS"
1997,"50-59","NH-Asian/PI",3.63490570872194,108,"NHIS"
1997,"50-59","Hispanic",3.33572505157706,600,"NHIS"
1997,"50-59","Other",4.01517460453736,9,"NHIS"
1997,"60-69","NH-White",3.47120113362203,2810,"NHIS"
1997,"60-69","NH-Black",2.90741553838294,501,"NHIS"
1997,"60-69","NH-AIAN",3.10828656087068,26,"NHIS"
1997,"60-69","NH-Asian/PI",3.44624759210732,66,"NHIS"
1997,"60-69","Hispanic",3.12507761949242,390,"NHIS"
1997,"60-69","Other",3.46205975464978,5,"NHIS"
1997,"70-79","NH-White",3.25862073542503,2690,"NHIS"
1997,"70-79","NH-Black",2.89209633556752,358,"NHIS"
1997,"70-79","NH-AIAN",3.14516010844874,3,"NHIS"
1997,"70-79","NH-Asian/PI",3.20193529807046,44,"NHIS"
1997,"70-79","Hispanic",2.87740778879039,263,"NHIS"
1997,"70-79","Other",4,2,"NHIS"
1997,"80-89","NH-White",3.08273752648149,1387,"NHIS"
1997,"80-89","NH-Black",2.64164373178701,169,"NHIS"
1997,"80-89","NH-AIAN",2,2,"NHIS"
1997,"80-89","NH-Asian/PI",2.94853740264445,7,"NHIS"
1997,"80-89","Hispanic",2.60549969530774,95,"NHIS"
1997,"80-89","Other",4,1,"NHIS"
1998,"18-29","NH-White",4.22673465467157,3557,"NHIS"
1998,"18-29","NH-Black",4.07607295452769,905,"NHIS"
1998,"18-29","NH-AIAN",3.80046523786012,49,"NHIS"
1998,"18-29","NH-Asian/PI",4.08823359100476,234,"NHIS"
1998,"18-29","Hispanic",4.04524584461498,1551,"NHIS"
1998,"18-29","Other",4.07082149482598,19,"NHIS"
1998,"30-39","NH-White",4.13479122323844,4372,"NHIS"
1998,"30-39","NH-Black",3.84054193346601,1015,"NHIS"
1998,"30-39","NH-AIAN",3.57782161063062,43,"NHIS"
1998,"30-39","NH-Asian/PI",4.10992810129136,211,"NHIS"
1998,"30-39","Hispanic",3.88265238349073,1449,"NHIS"
1998,"30-39","Other",3.98237879287021,23,"NHIS"
1998,"40-49","NH-White",3.99470077446135,4343,"NHIS"
1998,"40-49","NH-Black",3.53159563427848,875,"NHIS"
1998,"40-49","NH-AIAN",3.5049462483847,31,"NHIS"
1998,"40-49","NH-Asian/PI",3.93331164687156,162,"NHIS"
1998,"40-49","Hispanic",3.63647995234978,934,"NHIS"
1998,"40-49","Other",3.75101590074126,20,"NHIS"
1998,"50-59","NH-White",3.71422883285398,3257,"NHIS"
1998,"50-59","NH-Black",3.19829145042086,628,"NHIS"
1998,"50-59","NH-AIAN",3.10546056477729,26,"NHIS"
1998,"50-59","NH-Asian/PI",3.77059514087383,92,"NHIS"
1998,"50-59","Hispanic",3.3715561539707,520,"NHIS"
1998,"50-59","Other",3.71618411203801,18,"NHIS"
1998,"60-69","NH-White",3.48407258146943,2622,"NHIS"
1998,"60-69","NH-Black",2.88645997365177,428,"NHIS"
1998,"60-69","NH-AIAN",3.33932612522002,10,"NHIS"
1998,"60-69","NH-Asian/PI",3.65119938074765,71,"NHIS"
1998,"60-69","Hispanic",3.09825699981457,379,"NHIS"
1998,"60-69","Other",3.65718573572501,10,"NHIS"
1998,"70-79","NH-White",3.26554904212991,2362,"NHIS"
1998,"70-79","NH-Black",2.83657017633093,311,"NHIS"
1998,"70-79","NH-AIAN",2.264919242335,13,"NHIS"
1998,"70-79","NH-Asian/PI",3.00127578436471,49,"NHIS"
1998,"70-79","Hispanic",2.94739115238372,256,"NHIS"
1998,"70-79","Other",2.95533175829896,8,"NHIS"
1998,"80-89","NH-White",3.10127572281486,1283,"NHIS"
1998,"80-89","NH-Black",2.60649722221237,158,"NHIS"
1998,"80-89","NH-AIAN",4.44567124135796,3,"NHIS"
1998,"80-89","NH-Asian/PI",3.27262137823023,17,"NHIS"
1998,"80-89","Hispanic",2.59909453865561,94,"NHIS"
1998,"80-89","Other",4.09082558273051,2,"NHIS"
1999,"18-29","NH-White",4.22910002123766,3418,"NHIS"
1999,"18-29","NH-Black",4.05400071586593,936,"NHIS"
1999,"18-29","NH-AIAN",4.07614869086159,36,"NHIS"
1999,"18-29","NH-Asian/PI",4.25631077805173,218,"NHIS"
1999,"18-29","Hispanic",4.12748602391927,1391,"NHIS"
1999,"18-29","Other",3.4514943892965,27,"NHIS"
1999,"30-39","NH-White",4.13767197743125,4039,"NHIS"
1999,"30-39","NH-Black",3.85922457480028,907,"NHIS"
1999,"30-39","NH-AIAN",3.90596734049657,43,"NHIS"
1999,"30-39","NH-Asian/PI",4.15287079263685,167,"NHIS"
1999,"30-39","Hispanic",3.94968851644345,1331,"NHIS"
1999,"30-39","Other",4.44868601770377,24,"NHIS"
1999,"40-49","NH-White",3.96853354034277,3959,"NHIS"
1999,"40-49","NH-Black",3.57827801362662,913,"NHIS"
1999,"40-49","NH-AIAN",3.23544162420194,46,"NHIS"
1999,"40-49","NH-Asian/PI",3.7975145912811,145,"NHIS"
1999,"40-49","Hispanic",3.74327792125398,924,"NHIS"
1999,"40-49","Other",3.86041553381347,37,"NHIS"
1999,"50-59","NH-White",3.7285119141294,3241,"NHIS"
1999,"50-59","NH-Black",3.23965984427539,566,"NHIS"
1999,"50-59","NH-AIAN",3.4123907746982,23,"NHIS"
1999,"50-59","NH-Asian/PI",4.0035897590163,82,"NHIS"
1999,"50-59","Hispanic",3.42240425640549,576,"NHIS"
1999,"50-59","Other",3.49782664787726,10,"NHIS"
1999,"60-69","NH-White",3.50696309318347,2383,"NHIS"
1999,"60-69","NH-Black",3.01543678310078,424,"NHIS"
1999,"60-69","NH-AIAN",3.17369173453474,16,"NHIS"
1999,"60-69","NH-Asian/PI",3.49467923315378,60,"NHIS"
1999,"60-69","Hispanic",3.15864656293999,407,"NHIS"
1999,"60-69","Other",3.49555324092621,12,"NHIS"
1999,"70-79","NH-White",3.26177763497023,2271,"NHIS"
1999,"70-79","NH-Black",2.88258503350118,324,"NHIS"
1999,"70-79","NH-AIAN",2.42011517111384,10,"NHIS"
1999,"70-79","NH-Asian/PI",2.86017170077378,50,"NHIS"
1999,"70-79","Hispanic",3.13584398548732,270,"NHIS"
1999,"70-79","Other",3.95627136101877,4,"NHIS"
1999,"80-89","NH-White",3.06875142736767,1224,"NHIS"
1999,"80-89","NH-Black",2.73126384936268,136,"NHIS"
1999,"80-89","NH-AIAN",2.41287337551881,3,"NHIS"
1999,"80-89","NH-Asian/PI",3.15065070415008,12,"NHIS"
1999,"80-89","Hispanic",2.55721393034826,93,"NHIS"
1999,"80-89","Other",3.21909671084929,5,"NHIS"
2000,"18-29","NH-White",4.21890479037646,3625,"NHIS"
2000,"18-29","NH-Black",4.11679230964331,958,"NHIS"
2000,"18-29","NH-AIAN",4.25403918607608,41,"NHIS"
2000,"18-29","NH-Asian/PI",4.27023793640641,257,"NHIS"
2000,"18-29","Hispanic",3.97379441930104,1595,"NHIS"
2000,"18-29","Other",3.52724703633285,15,"NHIS"
2000,"30-39","NH-White",4.12305729396622,4075,"NHIS"
2000,"30-39","NH-Black",3.93669357208954,1055,"NHIS"
2000,"30-39","NH-AIAN",4.06742591240745,46,"NHIS"
2000,"30-39","NH-Asian/PI",4.22163386299184,202,"NHIS"
2000,"30-39","Hispanic",3.94572702456149,1378,"NHIS"
2000,"30-39","Other",3.79787739006609,24,"NHIS"
2000,"40-49","NH-White",3.94702174026695,4197,"NHIS"
2000,"40-49","NH-Black",3.60623747800308,941,"NHIS"
2000,"40-49","NH-AIAN",3.35879693844098,48,"NHIS"
2000,"40-49","NH-Asian/PI",3.94262026835388,168,"NHIS"
2000,"40-49","Hispanic",3.63163592730253,1038,"NHIS"
2000,"40-49","Other",4.07988376960772,20,"NHIS"
2000,"50-59","NH-White",3.72104487678652,3335,"NHIS"
2000,"50-59","NH-Black",3.12289444956462,664,"NHIS"
2000,"50-59","NH-AIAN",2.78478167858537,33,"NHIS"
2000,"50-59","NH-Asian/PI",3.81870296244537,112,"NHIS"
2000,"50-59","Hispanic",3.36086202959234,570,"NHIS"
2000,"50-59","Other",3.14610655067534,10,"NHIS"
2000,"60-69","NH-White",3.49524110684085,2468,"NHIS"
2000,"60-69","NH-Black",2.892918039461,428,"NHIS"
2000,"60-69","NH-AIAN",2.99852011638407,13,"NHIS"
2000,"60-69","NH-Asian/PI",3.32370006819681,60,"NHIS"
2000,"60-69","Hispanic",3.0444489527008,423,"NHIS"
2000,"60-69","Other",2.87972896668549,5,"NHIS"
2000,"70-79","NH-White",3.21994517978005,2301,"NHIS"
2000,"70-79","NH-Black",2.76258954021982,324,"NHIS"
2000,"70-79","NH-AIAN",3.0308015452182,11,"NHIS"
2000,"70-79","NH-Asian/PI",3.15311917865573,47,"NHIS"
2000,"70-79","Hispanic",2.82014409120188,282,"NHIS"
2000,"70-79","Other",3,1,"NHIS"
2000,"80-89","NH-White",3.10225281868105,1298,"NHIS"
2000,"80-89","NH-Black",2.66581437256476,166,"NHIS"
2000,"80-89","NH-AIAN",2,3,"NHIS"
2000,"80-89","NH-Asian/PI",3.44432655535864,15,"NHIS"
2000,"80-89","Hispanic",2.90105400912531,88,"NHIS"
2000,"80-89","Other",3.8121977625406,2,"NHIS"
2001,"18-29","NH-White",4.22357403450271,3674,"NHIS"
2001,"18-29","NH-Black",4.06049856729414,966,"NHIS"
2001,"18-29","NH-AIAN",3.90014182206246,56,"NHIS"
2001,"18-29","NH-Asian/PI",4.12355596791743,237,"NHIS"
2001,"18-29","Hispanic",4.05162993796523,1678,"NHIS"
2001,"18-29","Other",4.03993385609488,30,"NHIS"
2001,"30-39","NH-White",4.10528819373235,4124,"NHIS"
2001,"30-39","NH-Black",3.85957686085719,992,"NHIS"
2001,"30-39","NH-AIAN",3.79338484665535,39,"NHIS"
2001,"30-39","NH-Asian/PI",4.11052281776365,247,"NHIS"
2001,"30-39","Hispanic",3.93287518317197,1486,"NHIS"
2001,"30-39","Other",4.18513934239502,23,"NHIS"
2001,"40-49","NH-White",3.93333218205507,4429,"NHIS"
2001,"40-49","NH-Black",3.62829363686263,976,"NHIS"
2001,"40-49","NH-AIAN",3.33685388455107,48,"NHIS"
2001,"40-49","NH-Asian/PI",3.94184356562317,197,"NHIS"
2001,"40-49","Hispanic",3.74195366357369,1038,"NHIS"
2001,"40-49","Other",3.62942518215555,18,"NHIS"
2001,"50-59","NH-White",3.6806961376241,3560,"NHIS"
2001,"50-59","NH-Black",3.11874833183723,733,"NHIS"
2001,"50-59","NH-AIAN",3.22838547233901,31,"NHIS"
2001,"50-59","NH-Asian/PI",3.6132212337558,113,"NHIS"
2001,"50-59","Hispanic",3.27306800372164,629,"NHIS"
2001,"50-59","Other",3.94305355897465,13,"NHIS"
2001,"60-69","NH-White",3.49313545195111,2531,"NHIS"
2001,"60-69","NH-Black",2.94486555178817,443,"NHIS"
2001,"60-69","NH-AIAN",3.19866355536699,15,"NHIS"
2001,"60-69","NH-Asian/PI",3.59881087541082,59,"NHIS"
2001,"60-69","Hispanic",2.97794360678997,395,"NHIS"
2001,"60-69","Other",3.06733677483911,8,"NHIS"
2001,"70-79","NH-White",3.30259570346732,2255,"NHIS"
2001,"70-79","NH-Black",2.74525627875208,321,"NHIS"
2001,"70-79","NH-AIAN",2.92788509162952,15,"NHIS"
2001,"70-79","NH-Asian/PI",3.08228714494137,38,"NHIS"
2001,"70-79","Hispanic",3.00040839629003,275,"NHIS"
2001,"70-79","Other",2.9580912248358,8,"NHIS"
2001,"80-89","NH-White",3.02906774065974,1286,"NHIS"
2001,"80-89","NH-Black",2.54836843264056,161,"NHIS"
2001,"80-89","NH-AIAN",2.57662277123878,4,"NHIS"
2001,"80-89","NH-Asian/PI",3.28276433459403,21,"NHIS"
2001,"80-89","Hispanic",2.39846269798167,112,"NHIS"
2001,"80-89","Other",3,1,"NHIS"
2002,"18-29","NH-White",4.2062462293093,3342,"NHIS"
2002,"18-29","NH-Black",3.99516651331651,915,"NHIS"
2002,"18-29","NH-AIAN",3.88444737034599,41,"NHIS"
2002,"18-29","NH-Asian/PI",4.23545649040256,246,"NHIS"
2002,"18-29","Hispanic",4.0274910095433,1455,"NHIS"
2002,"18-29","Other",4.03758347375647,29,"NHIS"
2002,"30-39","NH-White",4.09947498284287,3804,"NHIS"
2002,"30-39","NH-Black",3.9092984678502,884,"NHIS"
2002,"30-39","NH-AIAN",3.92853179564259,39,"NHIS"
2002,"30-39","NH-Asian/PI",4.14157512679374,219,"NHIS"
2002,"30-39","Hispanic",3.93579474590136,1456,"NHIS"
2002,"30-39","Other",3.81399046104928,25,"NHIS"
2002,"40-49","NH-White",3.88966870658213,4012,"NHIS"
2002,"40-49","NH-Black",3.51316724196159,922,"NHIS"
2002,"40-49","NH-AIAN",3.36834335724743,37,"NHIS"
2002,"40-49","NH-Asian/PI",3.93538975123896,184,"NHIS"
2002,"40-49","Hispanic",3.62056213083576,1023,"NHIS"
2002,"40-49","Other",3.79306483285096,18,"NHIS"
2002,"50-59","NH-White",3.6729843815505,3424,"NHIS"
2002,"50-59","NH-Black",3.18942019674789,591,"NHIS"
2002,"50-59","NH-AIAN",3.04821099594465,24,"NHIS"
2002,"50-59","NH-Asian/PI",3.67190004188925,120,"NHIS"
2002,"50-59","Hispanic",3.34961088046779,595,"NHIS"
2002,"50-59","Other",2.80937984347793,8,"NHIS"
2002,"60-69","NH-White",3.46307948063909,2400,"NHIS"
2002,"60-69","NH-Black",2.97950921786724,420,"NHIS"
2002,"60-69","NH-AIAN",3.20807577388801,15,"NHIS"
2002,"60-69","NH-Asian/PI",3.2318568384252,61,"NHIS"
2002,"60-69","Hispanic",3.10416801948308,380,"NHIS"
2002,"60-69","Other",3.27524999240145,5,"NHIS"
2002,"70-79","NH-White",3.24350416869376,2112,"NHIS"
2002,"70-79","NH-Black",2.71113195843191,291,"NHIS"
2002,"70-79","NH-AIAN",1.82076499598578,6,"NHIS"
2002,"70-79","NH-Asian/PI",3.21643584857533,49,"NHIS"
2002,"70-79","Hispanic",2.90910311776364,265,"NHIS"
2002,"70-79","Other",4.2414113277623,3,"NHIS"
2002,"80-89","NH-White",3.05446976575863,1322,"NHIS"
2002,"80-89","NH-Black",2.81085276653017,138,"NHIS"
2002,"80-89","NH-AIAN",2.44918115553312,6,"NHIS"
2002,"80-89","NH-Asian/PI",2.71602704314973,22,"NHIS"
2002,"80-89","Hispanic",2.84344266636847,94,"NHIS"
2002,"80-89","Other",2,1,"NHIS"
2003,"18-29","NH-White",4.19897175117308,3306,"NHIS"
2003,"18-29","NH-Black",4.01495770540458,855,"NHIS"
2003,"18-29","NH-AIAN",3.79090401155318,38,"NHIS"
2003,"18-29","NH-Asian/PI",4.10878547275074,199,"NHIS"
2003,"18-29","Hispanic",3.9775279139717,1522,"NHIS"
2003,"18-29","Other",3.61136401720382,28,"NHIS"
2003,"30-39","NH-White",4.10519144192196,3533,"NHIS"
2003,"30-39","NH-Black",3.90250735467216,883,"NHIS"
2003,"30-39","NH-AIAN",3.86059796846215,42,"NHIS"
2003,"30-39","NH-Asian/PI",4.26613479062755,242,"NHIS"
2003,"30-39","Hispanic",3.87513424018484,1483,"NHIS"
2003,"30-39","Other",4.26422158757054,11,"NHIS"
2003,"40-49","NH-White",3.90320360932265,4029,"NHIS"
2003,"40-49","NH-Black",3.52860583824041,884,"NHIS"
2003,"40-49","NH-AIAN",3.54174560017275,26,"NHIS"
2003,"40-49","NH-Asian/PI",3.88351833377434,190,"NHIS"
2003,"40-49","Hispanic",3.63285232294947,1004,"NHIS"
2003,"40-49","Other",3.91641571600652,18,"NHIS"
2003,"50-59","NH-White",3.65888285284464,3480,"NHIS"
2003,"50-59","NH-Black",3.21624564465791,681,"NHIS"
2003,"50-59","NH-AIAN",2.71088591553176,31,"NHIS"
2003,"50-59","NH-Asian/PI",3.83669908309042,109,"NHIS"
2003,"50-59","Hispanic",3.24849971137255,643,"NHIS"
2003,"50-59","Other",3.56444444444444,7,"NHIS"
2003,"60-69","NH-White",3.48417751825776,2458,"NHIS"
2003,"60-69","NH-Black",2.91784420425824,412,"NHIS"
2003,"60-69","NH-AIAN",2.90905795155486,12,"NHIS"
2003,"60-69","NH-Asian/PI",3.41873510293096,65,"NHIS"
2003,"60-69","Hispanic",3.11002319451451,411,"NHIS"
2003,"60-69","Other",1.60837456613249,2,"NHIS"
2003,"70-79","NH-White",3.25039925693066,2022,"NHIS"
2003,"70-79","NH-Black",2.80031120094231,282,"NHIS"
2003,"70-79","NH-AIAN",3.01250742133386,12,"NHIS"
2003,"70-79","NH-Asian/PI",3.06257747293612,46,"NHIS"
2003,"70-79","Hispanic",2.78278512128747,245,"NHIS"
2003,"70-79","Other",3.91821578701541,6,"NHIS"
2003,"80-89","NH-White",3.11504751624272,1314,"NHIS"
2003,"80-89","NH-Black",2.62768390397999,146,"NHIS"
2003,"80-89","NH-AIAN",1.38913954881214,3,"NHIS"
2003,"80-89","NH-Asian/PI",2.89411465615864,26,"NHIS"
2003,"80-89","Hispanic",2.48949986739213,107,"NHIS"
2003,"80-89","Other",2.87558031569174,2,"NHIS"
2004,"18-29","NH-White",4.21957029081548,3270,"NHIS"
2004,"18-29","NH-Black",3.99734277947535,876,"NHIS"
2004,"18-29","NH-AIAN",4.00152560968663,44,"NHIS"
2004,"18-29","NH-Asian/PI",4.18291069956557,190,"NHIS"
2004,"18-29","Hispanic",3.97149391032824,1509,"NHIS"
2004,"18-29","Other",4.21324038885506,31,"NHIS"
2004,"30-39","NH-White",4.07588208452874,3404,"NHIS"
2004,"30-39","NH-Black",3.85020679179421,960,"NHIS"
2004,"30-39","NH-AIAN",4.01188976439565,33,"NHIS"
2004,"30-39","NH-Asian/PI",4.29234723181697,229,"NHIS"
2004,"30-39","Hispanic",3.87149245082255,1483,"NHIS"
2004,"30-39","Other",4.04301761317276,20,"NHIS"
2004,"40-49","NH-White",3.86140560858939,3973,"NHIS"
2004,"40-49","NH-Black",3.6354894027387,905,"NHIS"
2004,"40-49","NH-AIAN",3.078980763251,34,"NHIS"
2004,"40-49","NH-Asian/PI",3.86921878399845,207,"NHIS"
2004,"40-49","Hispanic",3.63034342119623,1072,"NHIS"
2004,"40-49","Other",3.15243518160208,20,"NHIS"
2004,"50-59","NH-White",3.66312645378555,3531,"NHIS"
2004,"50-59","NH-Black",3.1468411788948,665,"NHIS"
2004,"50-59","NH-AIAN",2.7455629790548,31,"NHIS"
2004,"50-59","NH-Asian/PI",3.58494857853907,133,"NHIS"
2004,"50-59","Hispanic",3.381649505998,697,"NHIS"
2004,"50-59","Other",3.8555823541994,13,"NHIS"
2004,"60-69","NH-White",3.46851941916665,2521,"NHIS"
2004,"60-69","NH-Black",2.91782362899502,510,"NHIS"
2004,"60-69","NH-AIAN",2.645502263631,24,"NHIS"
2004,"60-69","NH-Asian/PI",3.54102485617637,75,"NHIS"
2004,"60-69","Hispanic",3.14082594607922,428,"NHIS"
2004,"60-69","Other",4.17019814111951,5,"NHIS"
2004,"70-79","NH-White",3.22592072674615,2050,"NHIS"
2004,"70-79","NH-Black",2.85264195116542,282,"NHIS"
2004,"70-79","NH-AIAN",2.8287523425521,13,"NHIS"
2004,"70-79","NH-Asian/PI",3.11820817162313,53,"NHIS"
2004,"70-79","Hispanic",2.88532046732934,290,"NHIS"
2004,"70-79","Other",2.11579200770342,2,"NHIS"
2004,"80-89","NH-White",3.05372154361743,1446,"NHIS"
2004,"80-89","NH-Black",2.78237015300493,150,"NHIS"
2004,"80-89","NH-AIAN",2.15159811101225,3,"NHIS"
2004,"80-89","NH-Asian/PI",2.80120016502269,21,"NHIS"
2004,"80-89","Hispanic",2.46466290785253,100,"NHIS"
2004,"80-89","Other",1,1,"NHIS"
2005,"18-29","NH-White",4.19726830772582,3162,"NHIS"
2005,"18-29","NH-Black",4.03131620188858,874,"NHIS"
2005,"18-29","NH-AIAN",4.21092310526962,26,"NHIS"
2005,"18-29","NH-Asian/PI",4.24180826821467,209,"NHIS"
2005,"18-29","Hispanic",3.96759096901566,1536,"NHIS"
2005,"18-29","Other",3.76074803404421,20,"NHIS"
2005,"30-39","NH-White",4.06971153985386,3336,"NHIS"
2005,"30-39","NH-Black",3.83660657017764,882,"NHIS"
2005,"30-39","NH-AIAN",3.70491518607882,38,"NHIS"
2005,"30-39","NH-Asian/PI",4.02714799970632,220,"NHIS"
2005,"30-39","Hispanic",3.81773333746075,1488,"NHIS"
2005,"30-39","Other",4.56663227171434,16,"NHIS"
2005,"40-49","NH-White",3.90131814644958,3958,"NHIS"
2005,"40-49","NH-Black",3.52103809285151,889,"NHIS"
2005,"40-49","NH-AIAN",3.10060114434707,38,"NHIS"
2005,"40-49","NH-Asian/PI",3.89098535224366,191,"NHIS"
2005,"40-49","Hispanic",3.63806145061347,1041,"NHIS"
2005,"40-49","Other",3.32640558437724,15,"NHIS"
2005,"50-59","NH-White",3.68380814127071,3689,"NHIS"
2005,"50-59","NH-Black",3.19087344477002,764,"NHIS"
2005,"50-59","NH-AIAN",3.37294868303311,35,"NHIS"
2005,"50-59","NH-Asian/PI",3.73211966694583,152,"NHIS"
2005,"50-59","Hispanic",3.28712593073997,711,"NHIS"
2005,"50-59","Other",3.5311645864791,11,"NHIS"
2005,"60-69","NH-White",3.45849803466415,2696,"NHIS"
2005,"60-69","NH-Black",3.01102424831238,479,"NHIS"
2005,"60-69","NH-AIAN",3.19089742518926,21,"NHIS"
2005,"60-69","NH-Asian/PI",3.53704792343453,89,"NHIS"
2005,"60-69","Hispanic",3.0597541453611,379,"NHIS"
2005,"60-69","Other",2.49518121351975,6,"NHIS"
2005,"70-79","NH-White",3.23666220989619,2087,"NHIS"
2005,"70-79","NH-Black",2.68971175020843,305,"NHIS"
2005,"70-79","NH-AIAN",3.69521650087771,5,"NHIS"
2005,"70-79","NH-Asian/PI",3.3977115692886,61,"NHIS"
2005,"70-79","Hispanic",2.93579575229785,227,"NHIS"
2005,"70-79","Other",2.38553123001052,5,"NHIS"
2005,"80-89","NH-White",3.08748176517463,1429,"NHIS"
2005,"80-89","NH-Black",2.76881058877772,163,"NHIS"
2005,"80-89","NH-AIAN",2.67030609024929,3,"NHIS"
2005,"80-89","NH-Asian/PI",2.70764856990003,35,"NHIS"
2005,"80-89","Hispanic",2.66008999584357,122,"NHIS"
2006,"18-29","NH-White",4.16203169582435,2450,"NHIS"
2006,"18-29","NH-Black",4.0665920439903,872,"NHIS"
2006,"18-29","NH-AIAN",4.26508241046352,28,"NHIS"
2006,"18-29","NH-Asian/PI",4.20715842153207,291,"NHIS"
2006,"18-29","Hispanic",3.93829299781664,1220,"NHIS"
2006,"18-29","Other",3.97923708920188,16,"NHIS"
2006,"30-39","NH-White",4.07919153933894,2267,"NHIS"
2006,"30-39","NH-Black",3.84955618522292,806,"NHIS"
2006,"30-39","NH-AIAN",3.98962578465381,24,"NHIS"
2006,"30-39","NH-Asian/PI",4.23849589293581,307,"NHIS"
2006,"30-39","Hispanic",3.8692405903472,1122,"NHIS"
2006,"30-39","Other",4.33110390533506,12,"NHIS"
2006,"40-49","NH-White",3.87405482479251,2708,"NHIS"
2006,"40-49","NH-Black",3.53395922680409,819,"NHIS"
2006,"40-49","NH-AIAN",3.70538002527636,24,"NHIS"
2006,"40-49","NH-Asian/PI",3.85943873941512,278,"NHIS"
2006,"40-49","Hispanic",3.62233106536695,809,"NHIS"
2006,"40-49","Other",4.03678592264392,17,"NHIS"
