"dataset","year","stratum","beta_age","se","p_value","n"
"CPS",2002,"Other",-0.0237626951777619,0.00140942112115179,1.56010731727643e-60,2537
"CPS",2003,"NH-White",-0.0243968731615633,0.000229064930329309,0,102839
"CPS",2003,"NH-Black",-0.0276253523602006,0.00053691506384811,0,16479
"CPS",2003,"NH-AIAN",-0.027392706068492,0.00244926643133725,4.86976880500101e-28,1647
"CPS",2003,"NH-Asian/PI",-0.0242524820266612,0.000977252281343707,4.74551398513453e-130,6589
"CPS",2003,"Hispanic",-0.0246902575574472,0.00055815360521775,0,20078
"CPS",2003,"Other",-0.0236818197683694,0.00180113868287846,4.49966413649396e-38,2212
"CPS",2004,"NH-White",-0.023569091247564,0.000232112322287353,0,101099
"CPS",2004,"NH-Black",-0.0278155861730803,0.000536992326438258,0,15933
"CPS",2004,"NH-AIAN",-0.0239390835921599,0.00211993299482037,1.76040530903799e-28,1563
"CPS",2004,"NH-Asian/PI",-0.0223401669538626,0.000849639153000507,2.51954014960744e-145,6931
"CPS",2004,"Hispanic",-0.0238662035204086,0.000546674079259741,0,20246
"CPS",2004,"Other",-0.0244055592149837,0.00174172532056303,6.09651221016828e-43,2408
"CPS",2005,"NH-White",-0.0233494765605088,0.000228386584025496,0,99178
"CPS",2005,"NH-Black",-0.0271540877779793,0.000553101087678766,0,15699
"CPS",2005,"NH-AIAN",-0.0314676974328646,0.00224588033737284,4.38923579598295e-42,1551
"CPS",2005,"NH-Asian/PI",-0.0223590681898848,0.000846491874464053,9.76923188714574e-147,7100
"CPS",2005,"Hispanic",-0.02409138863582,0.000535734847874837,0,20264
"CPS",2005,"Other",-0.0253857427556357,0.00154512958307241,6.55099555073704e-58,2726
"CPS",2006,"NH-White",-0.0232085030546292,0.000227562647341788,0,96897
"CPS",2006,"NH-Black",-0.0260629891292529,0.000550003486087155,0,15582
"CPS",2006,"NH-AIAN",-0.0244536188801434,0.00240077242380685,1.26342941948265e-23,1542
"CPS",2006,"NH-Asian/PI",-0.0221971237061587,0.000833284876949504,2.85358115174718e-149,7293
"CPS",2006,"Hispanic",-0.025229371736731,0.000492005557374028,0,21690
"CPS",2006,"Other",-0.028049440857445,0.00147157133447646,3.58367752850913e-76,2748
"CPS",2007,"NH-White",-0.0232212749767822,0.000230518978326686,0,95616
"CPS",2007,"NH-Black",-0.0264331046392594,0.000545410485816862,0,15918
"CPS",2007,"NH-AIAN",-0.0226381612676619,0.00225398460802239,4.84855021609886e-23,1558
"CPS",2007,"NH-Asian/PI",-0.0236555205187129,0.000803735023592208,2.83968538486629e-180,7497
"CPS",2007,"Hispanic",-0.0239176488779124,0.000507135936880393,0,21816
"CPS",2007,"Other",-0.0277093810501775,0.00147941124605878,2.24368602922164e-73,2513
"CPS",2008,"NH-White",-0.0226663454614287,0.000230635244285029,0,95265
"CPS",2008,"NH-Black",-0.025730756769583,0.000544029675829077,0,16311
"CPS",2008,"NH-AIAN",-0.0213743525738011,0.00226701871910511,1.54611523392059e-20,1483
"CPS",2008,"NH-Asian/PI",-0.0243852937590481,0.000804153985845416,4.84206952187167e-191,7802
"CPS",2008,"Hispanic",-0.0232540814562015,0.000505179646828578,0,22326
"CPS",2008,"Other",-0.0254185053476104,0.00159699683915733,2.52549563253563e-54,2422
"CPS",2009,"NH-White",-0.0223443724375344,0.000229350265068086,0,96102
"CPS",2009,"NH-Black",-0.0266166900490911,0.000529932913011433,0,16178
"CPS",2009,"NH-AIAN",-0.0215218377810189,0.00217016350932863,1.59299148582877e-22,1567
"CPS",2009,"NH-Asian/PI",-0.0245698699680676,0.000811678455941283,7.7268834437746e-191,8148
"CPS",2009,"Hispanic",-0.0245300325638638,0.000502929455461459,0,22726
"CPS",2009,"Other",-0.0250261185557842,0.00151199632970901,2.1095001775312e-58,2442
"CPS",2010,"NH-White",-0.0217076732169836,0.000224792434707059,0,95457
"CPS",2010,"NH-Black",-0.02371122499431,0.000515281100921167,0,17098
"CPS",2010,"NH-AIAN",-0.0209766966587336,0.00233395644677047,6.83164204997813e-19,1629
"CPS",2010,"NH-Asian/PI",-0.0234129266085255,0.000761889329213322,9.91635231694188e-197,8495
"CPS",2010,"Hispanic",-0.0230201575040702,0.000478311169697596,0,23883
"CPS",2010,"Other",-0.0231222859342118,0.00148860636203661,5.10492896232299e-52,2509
"CPS",2011,"NH-White",-0.0219011086043154,0.000225806145038106,0,93316
"CPS",2011,"NH-Black",-0.0258034046085218,0.000513012002884329,0,16859
"CPS",2011,"NH-AIAN",-0.0227819711927634,0.00220822275127838,3.44364744414622e-24,1569
"CPS",2011,"NH-Asian/PI",-0.0234771530890249,0.00076387093276324,3.22029549802133e-197,8884
"CPS",2011,"Hispanic",-0.0227124294237921,0.00046216181760703,0,23723
"CPS",2011,"Other",-0.0241119175974486,0.00146920974332784,1.7373756755964e-57,2434
"CPS",2012,"NH-White",-0.0216925694486323,0.000228570415394183,0,91580
"CPS",2012,"NH-Black",-0.0258572238919005,0.000511168524964628,0,16568
"CPS",2012,"NH-AIAN",-0.0172462921822401,0.00235109113451121,3.66024066370457e-13,1454
"CPS",2012,"NH-Asian/PI",-0.0248588228880793,0.000715154580074525,6.78834159878836e-249,9227
"CPS",2012,"Hispanic",-0.023383206659769,0.000480185196513875,0,23565
"CPS",2012,"Other",-0.0230338414538561,0.00156829568055308,7.78890334751292e-47,2409
"CPS",2013,"NH-White",-0.0211401987679103,0.000227093890458323,0,91227
"CPS",2013,"NH-Black",-0.0257858800500531,0.000517766020162027,0,16647
"CPS",2013,"NH-AIAN",-0.0235206010072079,0.00211630550445609,1.13077755285947e-27,1566
"CPS",2013,"NH-Asian/PI",-0.0236760406484765,0.000700022601392659,1.1554012824307e-236,9349
"CPS",2013,"Hispanic",-0.0242208753503907,0.000459270583073023,0,24576
"CPS",2013,"Other",-0.0259667527560648,0.00149224813934624,5.89236956895816e-64,2397
"CPS",2014,"NH-White",-0.0213873875587571,0.000251313985769862,0,89586
"CPS",2014,"NH-Black",-0.0255834266785201,0.000557878680603112,0,16469
"CPS",2014,"NH-AIAN",-0.0237136047286989,0.00235719437411066,4.50946360739787e-23,1477
"CPS",2014,"NH-Asian/PI",-0.0237345391367962,0.000776595713402803,1.14270249538025e-195,9410
"CPS",2014,"Hispanic",-0.024081583829814,0.000552913825068966,0,25015
"CPS",2014,"Other",-0.0221022308102962,0.00173824655949678,7.27492004693654e-36,2341
"CPS",2015,"NH-White",-0.0206669322011846,0.000226186466231687,0,88479
"CPS",2015,"NH-Black",-0.0254091178307271,0.000500777910860697,0,17174
"CPS",2015,"NH-AIAN",-0.0213745380906649,0.00206350474869071,2.07568247861227e-24,1667
"CPS",2015,"NH-Asian/PI",-0.0235231593769144,0.000665037198367053,1.19477563870583e-257,9555
"CPS",2015,"Hispanic",-0.0221205013971108,0.000444036934829395,0,25188
"CPS",2015,"Other",-0.0222831311924303,0.00153258724931159,8.20025387648453e-46,2216
"CPS",2016,"NH-White",-0.0205847008287885,0.000233379698493465,0,81447
"CPS",2016,"NH-Black",-0.0242012637372668,0.000525550612614554,0,16357
"CPS",2016,"NH-AIAN",-0.0259271269991815,0.00188604770389914,7.37575383793626e-41,1707
"CPS",2016,"NH-Asian/PI",-0.0229590992373113,0.000680669978162326,1.15187176668333e-234,8802
"CPS",2016,"Hispanic",-0.0222213478384402,0.000454370735823063,0,24215
"CPS",2016,"Other",-0.0239040825086989,0.00161325455328431,3.02090334132566e-47,2034
"CPS",2017,"NH-White",-0.020074668069179,0.000233464178385595,0,81775
"CPS",2017,"NH-Black",-0.0241492390841491,0.000518484327634806,0,16094
"CPS",2017,"NH-AIAN",-0.0234987188657039,0.00193079696639413,1.15737313984963e-32,1612
"CPS",2017,"NH-Asian/PI",-0.0231160677203371,0.000647946887255875,1.34461615850525e-261,9430
"CPS",2017,"Hispanic",-0.0227479262139157,0.000449743903294812,0,24758
"CPS",2017,"Other",-0.0257011986292743,0.001558870454492,1.72348796611346e-57,2081
"CPS",2018,"NH-White",-0.019999577312339,0.00023179088157335,0,79067
"CPS",2018,"NH-Black",-0.0248087763482137,0.00051501298042777,0,15737
"CPS",2018,"NH-AIAN",-0.0260364959040622,0.00190814364695712,2.79639964423569e-40,1681
"CPS",2018,"NH-Asian/PI",-0.0225912840403993,0.000663010073353799,8.85616352719875e-240,9215
"CPS",2018,"Hispanic",-0.0225619849743034,0.00043791045864795,0,24293
"CPS",2018,"Other",-0.0247201458081674,0.00151106074333406,8.71572359515674e-57,2151
"CPS",2019,"NH-White",-0.0181483317294937,0.000235399540742704,0,80101
"CPS",2019,"NH-Black",-0.0208332850748062,0.000540059036737514,1.51026887117387e-310,15067
"CPS",2019,"NH-AIAN",-0.0226653775155118,0.00189450160186119,1.13539215207245e-31,1623
"CPS",2019,"NH-Asian/PI",-0.0208602522140228,0.000699844171325238,1.96556992949291e-186,9184
"CPS",2019,"Hispanic",-0.020222414388143,0.000429495350728383,0,24729
"CPS",2019,"Other",-0.0209433488578789,0.00153622513445277,1.16292119668749e-40,2164
"CPS",2020,"NH-White",-0.0181624238300359,0.000241893459785126,0,72007
"CPS",2020,"NH-Black",-0.0214377767150863,0.000554826210746102,1.56385553965389e-309,13212
"CPS",2020,"NH-AIAN",-0.0205537373632985,0.00213135466558041,2.55507850491615e-21,1334
"CPS",2020,"NH-Asian/PI",-0.0209746751812048,0.000710555052576462,2.3022508422711e-182,8463
"CPS",2020,"Hispanic",-0.0200228425855071,0.000466915415442366,0,20873
"CPS",2020,"Other",-0.0224984456390791,0.00165337577727311,2.78218906508464e-40,1874
"CPS",2021,"NH-White",-0.0176626221018027,0.000236939138450653,0,73071
"CPS",2021,"NH-Black",-0.0212145473025628,0.000531994247385203,0,14307
"CPS",2021,"NH-AIAN",-0.0207307956569079,0.00196001832542775,3.04297051415861e-25,1462
"CPS",2021,"NH-Asian/PI",-0.0206395499758861,0.000715077274480327,7.16238610836243e-175,8532
"CPS",2021,"Hispanic",-0.0179635706996643,0.00044988408318912,0,22497
"CPS",2021,"Other",-0.0188720258397861,0.00159643370874589,3.32514728841536e-31,1976
"CPS",2022,"NH-White",-0.017467282319464,0.000246689655754955,0,67595
"CPS",2022,"NH-Black",-0.0213345059646431,0.000555824563550215,8.25031278957286e-306,13313
"CPS",2022,"NH-AIAN",-0.0189836610049574,0.00201095132962116,1.61574841017788e-20,1326
"CPS",2022,"NH-Asian/PI",-0.0205213800885894,0.00071913146717179,4.02832392909179e-171,8500
"CPS",2022,"Hispanic",-0.0193157442832521,0.000453475755546768,0,21516
"CPS",2022,"Other",-0.0201826310481003,0.00176129470219939,1.90561577404682e-29,1908
"CPS",2023,"NH-White",-0.0167440682112427,0.000250098992198752,0,64421
"CPS",2023,"NH-Black",-0.0218907331315984,0.000548631026645429,0,12607
"CPS",2023,"NH-AIAN",-0.0184285730838378,0.00193502349964991,8.68018352908691e-21,1218
"CPS",2023,"NH-Asian/PI",-0.0199635405748514,0.000686548200041961,3.29952539286958e-177,8400
"CPS",2023,"Hispanic",-0.0183377030431552,0.000452296334165576,0,21459
"CPS",2023,"Other",-0.0228921002945646,0.00158755386045024,8.22396893067467e-45,1903
"CPS",2024,"NH-White",-0.01689405666954,0.00025248276720987,0,63836
"CPS",2024,"NH-Black",-0.020079859909123,0.000575500954949947,6.13908344554693e-254,11807
"CPS",2024,"NH-AIAN",-0.0253078369902847,0.00207412271952646,2.53432323348003e-32,1174
"CPS",2024,"NH-Asian/PI",-0.0206121586536537,0.000703488631600521,9.50520591333673e-180,8385
"CPS",2024,"Hispanic",-0.0194512901596622,0.000436408978645208,0,22125
"CPS",2024,"Other",-0.0208659446973274,0.00144856965839626,7.16773579885842e-45,2040
"CPS",2025,"NH-White",-0.0166913470524647,0.000252323958408748,0,62756
"CPS",2025,"NH-Black",-0.0199176537195738,0.000570113508234708,1.46007915628884e-254,11809
"CPS",2025,"NH-AIAN",-0.0160753906412963,0.00210767796803915,5.09472038317138e-14,1127
"CPS",2025,"NH-Asian/PI",-0.0196380961927695,0.000719055796571616,2.29246100524764e-157,8334
"CPS",2025,"Hispanic",-0.0190667395428383,0.000448340488793282,0,21983
"CPS",2025,"Other",-0.0188735538411421,0.00161917607972917,1.93547233522832e-30,2035
"NHANES",1999.5,"NH-White",-0.0134033430505037,0.00126024952133271,9.28333105705028e-26,2074
"NHANES",1999.5,"NH-Black",-0.0210500613324182,0.00205198873141041,1.65125078811689e-23,969
"NHANES",1999.5,"NH-AIAN",NA,NA,NA,0
"NHANES",1999.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",1999.5,"Hispanic",-0.0214135154856896,0.0027183754948963,5.81920039932799e-15,1755
"NHANES",1999.5,"Other",-0.0143139401709392,0.00502415556484598,0.00493062803413847,171
"NHANES",2001.5,"NH-White",-0.0103916186955813,0.00111627258920121,2.53122096326415e-20,2787
"NHANES",2001.5,"NH-Black",-0.0191068303873953,0.00195680056536115,1.11655939558688e-21,1134
"NHANES",2001.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2001.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2001.5,"Hispanic",-0.0160736134789743,0.00277260649007718,8.23134785176771e-09,1475
"NHANES",2001.5,"Other",-0.013372901681155,0.00465204174025484,0.00450128145782139,194
"NHANES",2003.5,"NH-White",-0.0136495672066901,0.00105969342060992,7.03870141981813e-37,2679
"NHANES",2003.5,"NH-Black",-0.0190409073112845,0.00185883339446025,1.33918605412334e-23,1122
"NHANES",2003.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2003.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2003.5,"Hispanic",-0.0121620173776719,0.00244453846495064,7.4093748144055e-07,1277
"NHANES",2003.5,"Other",-0.0102901431892533,0.00417291142138903,0.0144301209304703,222
"NHANES",2005.5,"NH-White",-0.00937270431182843,0.00105690661740619,1.38099238843301e-18,2515
"NHANES",2005.5,"NH-Black",-0.0201640880886302,0.00162697904054845,2.03213890235756e-33,1299
"NHANES",2005.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2005.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2005.5,"Hispanic",-0.009382493183901,0.00237492304912765,8.21511380803458e-05,1294
"NHANES",2005.5,"Other",-0.0139095760293901,0.00476991511752967,0.00391297800839309,221
"NHANES",2007.5,"NH-White",-0.0103682271217163,0.00107750863042068,1.39690225014411e-21,2763
"NHANES",2007.5,"NH-Black",-0.0176511283445729,0.00171096570184875,5.24434253317749e-24,1256
"NHANES",2007.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2007.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2007.5,"Hispanic",-0.015528187820067,0.00149111262913121,1.1331004411959e-24,1729
"NHANES",2007.5,"Other",-0.0247279792496277,0.0043710240853146,4.31100752382503e-08,245
"NHANES",2009.5,"NH-White",-0.00889197527512219,0.000987583408047399,3.77940954548797e-19,3010
"NHANES",2009.5,"NH-Black",-0.0162305019029494,0.00172543254085567,2.63065060964527e-20,1167
"NHANES",2009.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2009.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2009.5,"Hispanic",-0.015595882336112,0.00147045813828134,1.52411986023662e-25,1824
"NHANES",2009.5,"Other",-0.0181425136960304,0.00333992219037668,1.03634036332982e-07,357
"NHANES",2011.5,"NH-White",-0.00891599141381767,0.00126727994831237,2.71066864024014e-12,2014
"NHANES",2011.5,"NH-Black",-0.0163278782920191,0.00154226317495751,2.60033640895971e-25,1505
"NHANES",2011.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2011.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2011.5,"Hispanic",-0.015003636446428,0.00186351404030003,2.04216745164779e-15,1145
"NHANES",2011.5,"Other",-0.0148585635672005,0.00231604940776732,2.21318986509664e-10,950
"NHANES",2013.5,"NH-White",-0.00596170405624508,0.00112482513679402,1.25899866378314e-07,2490
"NHANES",2013.5,"NH-Black",-0.0154813117967178,0.00157892368031186,6.73261860423493e-22,1222
"NHANES",2013.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2013.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2013.5,"Hispanic",-0.0134497916886645,0.00171190426714057,8.01046879421304e-15,1350
"NHANES",2013.5,"Other",-0.0108458898590289,0.00244757856422826,1.05853720443478e-05,857
"NHANES",2015.5,"NH-White",-0.00342174678789452,0.00128954465356889,0.00803606195084879,1836
"NHANES",2015.5,"NH-Black",-0.0136098961395807,0.00169536278214699,2.31500671995361e-15,1224
"NHANES",2015.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2015.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2015.5,"Hispanic",-0.01386258843951,0.00148297930365166,2.61506678582968e-20,1765
"NHANES",2015.5,"Other",-0.0167798878276685,0.00252890318424858,5.59118717375897e-11,901
"NHANES",2017.5,"NH-White",-0.00535497004143967,0.00144804311269768,0.000223429358466114,1896
"NHANES",2017.5,"NH-Black",-0.0146077405152177,0.00167768968173132,9.44316100201586e-18,1283
"NHANES",2017.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2017.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2017.5,"Hispanic",-0.0113967723522811,0.00180195029449091,3.51057833849163e-10,1269
"NHANES",2017.5,"Other",-0.0134309420869288,0.00227489895660567,4.75100377674224e-09,1079
"NHANES",2018.5,"NH-White",-0.00425631693516561,0.00113250714653929,0.000174246343367963,3072
"NHANES",2018.5,"NH-Black",-0.0148993406909603,0.00131689966933848,6.07430429134059e-29,2377
"NHANES",2018.5,"NH-AIAN",NA,NA,NA,0
"NHANES",2018.5,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2018.5,"Hispanic",-0.0119610513949571,0.00146163939882496,4.87758971491195e-16,1987
"NHANES",2018.5,"Other",-0.012447863333531,0.00176698364829442,2.8088904008847e-12,1520
"NHANES",2022,"NH-White",-0.00991402088909261,0.000991988852047189,3.19019538679113e-23,3682
"NHANES",2022,"NH-Black",-0.0126205445992167,0.00246585550813629,3.87939358594889e-07,791
"NHANES",2022,"NH-AIAN",NA,NA,NA,0
"NHANES",2022,"NH-Asian/PI",NA,NA,NA,0
"NHANES",2022,"Hispanic",-0.0121414543309321,0.00206486294159765,5.44467705313164e-09,1095
"NHANES",2022,"Other",-0.00913533612672069,0.00237347979038965,0.00012854442283436,767
"GSS",1972,"NH-White",NA,NA,NA,0
"GSS",1972,"NH-Black",NA,NA,NA,0
"GSS",1972,"NH-AIAN",NA,NA,NA,0
"GSS",1972,"NH-Asian/PI",NA,NA,NA,0
"GSS",1972,"Hispanic",NA,NA,NA,0
"GSS",1972,"Other",-0.0165283046991681,0.00123469682273813,8.05834481875839e-39,1607
"GSS",1973,"NH-White",NA,NA,NA,0
"GSS",1973,"NH-Black",NA,NA,NA,0
"GSS",1973,"NH-AIAN",NA,NA,NA,0
"GSS",1973,"NH-Asian/PI",NA,NA,NA,0
"GSS",1973,"Hispanic",NA,NA,NA,0
"GSS",1973,"Other",-0.0155632592381831,0.00139622821103756,8.95228243651002e-28,1496
"GSS",1974,"NH-White",NA,NA,NA,0
"GSS",1974,"NH-Black",NA,NA,NA,0
"GSS",1974,"NH-AIAN",NA,NA,NA,0
"GSS",1974,"NH-Asian/PI",NA,NA,NA,0
"GSS",1974,"Hispanic",NA,NA,NA,0
"GSS",1974,"Other",-0.0169757096646126,0.00135306770429751,2.23664845128226e-34,1474
"GSS",1975,"NH-White",NA,NA,NA,0
"GSS",1975,"NH-Black",NA,NA,NA,0
"GSS",1975,"NH-AIAN",NA,NA,NA,0
"GSS",1975,"NH-Asian/PI",NA,NA,NA,0
"GSS",1975,"Hispanic",NA,NA,NA,0
"GSS",1975,"Other",-0.0149635444968111,0.00136101314666951,4.38167864509108e-27,1484
"GSS",1976,"NH-White",NA,NA,NA,0
"GSS",1976,"NH-Black",NA,NA,NA,0
"GSS",1976,"NH-AIAN",NA,NA,NA,0
"GSS",1976,"NH-Asian/PI",NA,NA,NA,0
"GSS",1976,"Hispanic",NA,NA,NA,0
"GSS",1976,"Other",-0.0163588941630728,0.00131966435824051,1.17369157353164e-33,1492
"GSS",1977,"NH-White",NA,NA,NA,0
"GSS",1977,"NH-Black",NA,NA,NA,0
"GSS",1977,"NH-AIAN",NA,NA,NA,0
"GSS",1977,"NH-Asian/PI",NA,NA,NA,0
"GSS",1977,"Hispanic",NA,NA,NA,0
"GSS",1977,"Other",-0.0160323246575549,0.00142979644464714,4.32168158236508e-28,1520
"GSS",1980,"NH-White",NA,NA,NA,0
"GSS",1980,"NH-Black",NA,NA,NA,0
"GSS",1980,"NH-AIAN",NA,NA,NA,0
"GSS",1980,"NH-Asian/PI",NA,NA,NA,0
"GSS",1980,"Hispanic",NA,NA,NA,0
"GSS",1980,"Other",-0.0146302772787772,0.00137179213941873,1.27410186014886e-25,1457
"GSS",1982,"NH-White",NA,NA,NA,0
"GSS",1982,"NH-Black",NA,NA,NA,0
"GSS",1982,"NH-AIAN",NA,NA,NA,0
"GSS",1982,"NH-Asian/PI",NA,NA,NA,0
"GSS",1982,"Hispanic",NA,NA,NA,0
"GSS",1982,"Other",-0.0140948396124073,0.0012476115005741,1.15501644038029e-28,1845
"GSS",1984,"NH-White",NA,NA,NA,0
"GSS",1984,"NH-Black",NA,NA,NA,0
"GSS",1984,"NH-AIAN",NA,NA,NA,0
"GSS",1984,"NH-Asian/PI",NA,NA,NA,0
"GSS",1984,"Hispanic",NA,NA,NA,0
"GSS",1984,"Other",-0.0120001370990351,0.00123274146408249,9.7390236570632e-22,1456
"GSS",1985,"NH-White",NA,NA,NA,0
"GSS",1985,"NH-Black",NA,NA,NA,0
"GSS",1985,"NH-AIAN",NA,NA,NA,0
"GSS",1985,"NH-Asian/PI",NA,NA,NA,0
"GSS",1985,"Hispanic",NA,NA,NA,0
"GSS",1985,"Other",-0.014487483079377,0.00131326392367508,2.81937212225648e-27,1523
"GSS",1987,"NH-White",NA,NA,NA,0
"GSS",1987,"NH-Black",NA,NA,NA,0
"GSS",1987,"NH-AIAN",NA,NA,NA,0
"GSS",1987,"NH-Asian/PI",NA,NA,NA,0
"GSS",1987,"Hispanic",NA,NA,NA,0
"GSS",1987,"Other",-0.0152613810155313,0.00128056584648824,1.42103896433649e-31,1804
"GSS",1988,"NH-White",NA,NA,NA,0
"GSS",1988,"NH-Black",NA,NA,NA,0
"GSS",1988,"NH-AIAN",NA,NA,NA,0
"GSS",1988,"NH-Asian/PI",NA,NA,NA,0
"GSS",1988,"Hispanic",NA,NA,NA,0
"GSS",1988,"Other",-0.0131695148354962,0.00158492938727144,3.21846699148418e-16,973
"GSS",1989,"NH-White",NA,NA,NA,0
"GSS",1989,"NH-Black",NA,NA,NA,0
"GSS",1989,"NH-AIAN",NA,NA,NA,0
"GSS",1989,"NH-Asian/PI",NA,NA,NA,0
"GSS",1989,"Hispanic",NA,NA,NA,0
"GSS",1989,"Other",-0.0130704063232468,0.00151174482483361,2.03097714333549e-17,1026
"GSS",1990,"NH-White",NA,NA,NA,0
"GSS",1990,"NH-Black",NA,NA,NA,0
"GSS",1990,"NH-AIAN",NA,NA,NA,0
"GSS",1990,"NH-Asian/PI",NA,NA,NA,0
"GSS",1990,"Hispanic",NA,NA,NA,0
"GSS",1990,"Other",-0.0132065663561417,0.00165082681930192,3.76320769913058e-15,914
"GSS",1991,"NH-White",NA,NA,NA,0
"GSS",1991,"NH-Black",NA,NA,NA,0
"GSS",1991,"NH-AIAN",NA,NA,NA,0
"GSS",1991,"NH-Asian/PI",NA,NA,NA,0
"GSS",1991,"Hispanic",NA,NA,NA,0
"GSS",1991,"Other",-0.0131304076875736,0.00153895792255077,5.37095324575972e-17,987
"GSS",1993,"NH-White",NA,NA,NA,0
"GSS",1993,"NH-Black",NA,NA,NA,0
"GSS",1993,"NH-AIAN",NA,NA,NA,0
"GSS",1993,"NH-Asian/PI",NA,NA,NA,0
"GSS",1993,"Hispanic",NA,NA,NA,0
"GSS",1993,"Other",-0.0101413620779912,0.00158929710572623,2.61905960692258e-10,1067
"GSS",1994,"NH-White",NA,NA,NA,0
"GSS",1994,"NH-Black",NA,NA,NA,0
"GSS",1994,"NH-AIAN",NA,NA,NA,0
"GSS",1994,"NH-Asian/PI",NA,NA,NA,0
"GSS",1994,"Hispanic",NA,NA,NA,0
"GSS",1994,"Other",-0.0116658299348022,0.00121295102039429,1.95401214910566e-21,1991
"GSS",1996,"NH-White",NA,NA,NA,0
"GSS",1996,"NH-Black",NA,NA,NA,0
"GSS",1996,"NH-AIAN",NA,NA,NA,0
"GSS",1996,"NH-Asian/PI",NA,NA,NA,0
"GSS",1996,"Hispanic",NA,NA,NA,0
"GSS",1996,"Other",-0.00853849037927821,0.0010629510125892,1.4748506862703e-15,2414
"GSS",1998,"NH-White",NA,NA,NA,0
"GSS",1998,"NH-Black",NA,NA,NA,0
"GSS",1998,"NH-AIAN",NA,NA,NA,0
"GSS",1998,"NH-Asian/PI",NA,NA,NA,0
"GSS",1998,"Hispanic",NA,NA,NA,0
"GSS",1998,"Other",-0.011617289758712,0.000971698524636948,3.5967637561419e-32,2817
"GSS",2000,"NH-White",-0.0114694300874841,0.00115793049156415,1.56180060850378e-22,1725
"GSS",2000,"NH-Black",-0.01991118213561,0.00306861460120146,3.07191295272233e-10,341
"GSS",2000,"NH-AIAN",NA,NA,NA,0
"GSS",2000,"NH-Asian/PI",NA,NA,NA,0
"GSS",2000,"Hispanic",-0.0100763594153276,0.00464393622782865,0.031394702932758,174
"GSS",2000,"Other",-0.00913097426367898,0.0074370148480462,0.22327187093752,79
"GSS",2002,"NH-White",-0.00696866030441355,0.00130904501267668,1.18497829165493e-07,1398
"GSS",2002,"NH-Black",-0.0171780796220009,0.00336737311665671,6.57376436463889e-07,258
"GSS",2002,"NH-AIAN",NA,NA,NA,0
"GSS",2002,"NH-Asian/PI",NA,NA,NA,0
"GSS",2002,"Hispanic",-0.00530154392779658,0.00523405376781361,0.312963630731129,134
"GSS",2002,"Other",-0.0321890674667792,0.011152333850518,0.00582588105867268,50
"GSS",2004,"NH-White",-0.00823216992675484,0.00157952631962101,2.27367327171113e-07,997
"GSS",2004,"NH-Black",-0.0184189186873751,0.00388355776201171,4.27482868129402e-06,182
"GSS",2004,"NH-AIAN",NA,NA,NA,0
"GSS",2004,"NH-Asian/PI",NA,NA,NA,0
"GSS",2004,"Hispanic",-0.00813086770702288,0.00593394586818668,0.173284283540281,117
"GSS",2004,"Other",-0.00336779779873152,0.011611390422727,0.772915430986236,55
"GSS",2006,"NH-White",-0.0103130691437321,0.00106898014899457,1.21350008647065e-21,2454
"GSS",2006,"NH-Black",-0.0171385667409217,0.00270056479716358,5.20664844298775e-10,471
"GSS",2006,"NH-AIAN",NA,NA,NA,0
"GSS",2006,"NH-Asian/PI",NA,NA,NA,0
"GSS",2006,"Hispanic",-0.0193167991137748,0.00317624030077195,2.51497757414301e-09,459
"GSS",2006,"Other",-0.00800710591265555,0.00750787324744909,0.288377352486023,120
"GSS",2008,"NH-White",-0.0104595774871667,0.00163920087496341,2.74834032751924e-10,951
"GSS",2008,"NH-Black",-0.0128491786185753,0.00466978403543909,0.00654862510641545,179
"GSS",2008,"NH-AIAN",NA,NA,NA,0
"GSS",2008,"NH-Asian/PI",NA,NA,NA,0
"GSS",2008,"Hispanic",-0.0147933050367748,0.00407193040053246,0.000379673929196271,158
"GSS",2008,"Other",-0.0128345305211919,0.0060083598829234,0.0369775223656829,59
"GSS",2010,"NH-White",-0.00987846112840076,0.00172503814229958,1.39910636477303e-08,897
"GSS",2010,"NH-Black",-0.0150521034594088,0.00473776875196231,0.00176067424473976,176
"GSS",2010,"NH-AIAN",NA,NA,NA,0
