"year","age_group","stratum","mean_srh","n","dataset"
1998,"30-39","Female",4.01218379830787,3927,"NHIS"
1998,"30-39","Male",4.11370181102745,3186,"NHIS"
1998,"40-49","Female",3.89954468961024,3440,"NHIS"
1998,"40-49","Male",3.91264409063767,2925,"NHIS"
1998,"50-59","Female",3.5757929133887,2556,"NHIS"
1998,"50-59","Male",3.69937145257217,1985,"NHIS"
1998,"60-69","Female",3.38549915678963,1984,"NHIS"
1998,"60-69","Male",3.42842623160876,1536,"NHIS"
1998,"70-79","Female",3.16496565676766,1824,"NHIS"
1998,"70-79","Male",3.25902295940367,1175,"NHIS"
1998,"80-89","Female",3.02779500098942,1060,"NHIS"
1998,"80-89","Male",3.0994970715264,497,"NHIS"
1999,"18-29","Female",4.11834006115442,3356,"NHIS"
1999,"18-29","Male",4.2568743307184,2670,"NHIS"
1999,"30-39","Female",4.05368082647608,3712,"NHIS"
1999,"30-39","Male",4.11035906633298,2799,"NHIS"
1999,"40-49","Female",3.85587941171727,3289,"NHIS"
1999,"40-49","Male",3.92251544596323,2735,"NHIS"
1999,"50-59","Female",3.62009918850272,2533,"NHIS"
1999,"50-59","Male",3.71096931014334,1965,"NHIS"
1999,"60-69","Female",3.38781095131989,1900,"NHIS"
1999,"60-69","Male",3.4804264344438,1402,"NHIS"
1999,"70-79","Female",3.18969099885505,1778,"NHIS"
1999,"70-79","Male",3.24133600109525,1151,"NHIS"
1999,"80-89","Female",2.99378957018639,1011,"NHIS"
1999,"80-89","Male",3.09190210015483,462,"NHIS"
2000,"18-29","Female",4.1142954851296,3588,"NHIS"
2000,"18-29","Male",4.22395651589107,2903,"NHIS"
2000,"30-39","Female",4.04882624482893,3798,"NHIS"
2000,"30-39","Male",4.10973199817103,2982,"NHIS"
2000,"40-49","Female",3.84008430254446,3536,"NHIS"
2000,"40-49","Male",3.90700585653143,2876,"NHIS"
2000,"50-59","Female",3.5929266233407,2614,"NHIS"
2000,"50-59","Male",3.66850608308185,2110,"NHIS"
2000,"60-69","Female",3.40123583673964,1925,"NHIS"
2000,"60-69","Male",3.39974143550589,1472,"NHIS"
2000,"70-79","Female",3.14056162796357,1821,"NHIS"
2000,"70-79","Male",3.17776299605879,1145,"NHIS"
2000,"80-89","Female",3.05004844178575,1091,"NHIS"
2000,"80-89","Male",3.09542107487998,481,"NHIS"
2001,"18-29","Female",4.10979446479447,3654,"NHIS"
2001,"18-29","Male",4.2245042083378,2987,"NHIS"
2001,"30-39","Female",4.01748030094443,3809,"NHIS"
2001,"30-39","Male",4.084383915055,3102,"NHIS"
2001,"40-49","Female",3.83149134199543,3703,"NHIS"
2001,"40-49","Male",3.91911374935315,3003,"NHIS"
2001,"50-59","Female",3.55654352546549,2765,"NHIS"
2001,"50-59","Male",3.61664803033308,2314,"NHIS"
2001,"60-69","Female",3.40719235027986,2019,"NHIS"
2001,"60-69","Male",3.40186441854322,1432,"NHIS"
2001,"70-79","Female",3.26282525791013,1789,"NHIS"
2001,"70-79","Male",3.19472984891449,1123,"NHIS"
2001,"80-89","Female",2.97470845387438,1071,"NHIS"
2001,"80-89","Male",2.95866109661217,514,"NHIS"
2002,"18-29","Female",4.08842490785403,3342,"NHIS"
2002,"18-29","Male",4.2064263104395,2686,"NHIS"
2002,"30-39","Female",4.02188866009646,3578,"NHIS"
2002,"30-39","Male",4.08645132816443,2849,"NHIS"
2002,"40-49","Female",3.7633284316111,3367,"NHIS"
2002,"40-49","Male",3.86745598280553,2829,"NHIS"
2002,"50-59","Female",3.58509608242051,2596,"NHIS"
2002,"50-59","Male",3.60358985253823,2166,"NHIS"
2002,"60-69","Female",3.39570154039746,1821,"NHIS"
2002,"60-69","Male",3.37083848175764,1460,"NHIS"
2002,"70-79","Female",3.17245475172493,1717,"NHIS"
2002,"70-79","Male",3.18215726007014,1009,"NHIS"
2002,"80-89","Female",3.05094612172314,1094,"NHIS"
2002,"80-89","Male",2.95922611441985,489,"NHIS"
2003,"18-29","Female",4.06025073755564,3238,"NHIS"
2003,"18-29","Male",4.18911752135801,2710,"NHIS"
2003,"30-39","Female",4.01003275763045,3416,"NHIS"
2003,"30-39","Male",4.08479591801865,2778,"NHIS"
2003,"40-49","Female",3.79561212091878,3343,"NHIS"
2003,"40-49","Male",3.85978240568316,2808,"NHIS"
2003,"50-59","Female",3.53932351625781,2769,"NHIS"
2003,"50-59","Male",3.61540753459547,2182,"NHIS"
2003,"60-69","Female",3.38891836185014,1901,"NHIS"
2003,"60-69","Male",3.41293334078006,1459,"NHIS"
2003,"70-79","Female",3.16454011810823,1637,"NHIS"
2003,"70-79","Male",3.21257720833731,976,"NHIS"
2003,"80-89","Female",3.09609443964113,1106,"NHIS"
2003,"80-89","Male",2.95246700840961,492,"NHIS"
2004,"18-29","Female",4.08700555368369,3248,"NHIS"
2004,"18-29","Male",4.19740224947867,2672,"NHIS"
2004,"30-39","Female",3.9813201772246,3322,"NHIS"
2004,"30-39","Male",4.06192078429281,2807,"NHIS"
2004,"40-49","Female",3.75745914547856,3305,"NHIS"
2004,"40-49","Male",3.84991845260051,2906,"NHIS"
2004,"50-59","Female",3.56734565213207,2729,"NHIS"
2004,"50-59","Male",3.59168285313242,2341,"NHIS"
2004,"60-69","Female",3.39660877907704,1995,"NHIS"
2004,"60-69","Male",3.37152373242003,1568,"NHIS"
2004,"70-79","Female",3.18528105260932,1654,"NHIS"
2004,"70-79","Male",3.14672366911095,1036,"NHIS"
2004,"80-89","Female",3.03123733131583,1161,"NHIS"
2004,"80-89","Male",2.96793506062769,560,"NHIS"
2005,"18-29","Female",4.07971853019228,3234,"NHIS"
2005,"18-29","Male",4.18655300210804,2593,"NHIS"
2005,"30-39","Female",3.96445546608745,3302,"NHIS"
2005,"30-39","Male",4.01846835733038,2678,"NHIS"
2005,"40-49","Female",3.80005020929736,3355,"NHIS"
2005,"40-49","Male",3.8409225518366,2777,"NHIS"
2005,"50-59","Female",3.56275308537642,2942,"NHIS"
2005,"50-59","Male",3.62719829431466,2420,"NHIS"
2005,"60-69","Female",3.37288587469613,2054,"NHIS"
2005,"60-69","Male",3.3991877758536,1616,"NHIS"
2005,"70-79","Female",3.18071532981389,1622,"NHIS"
2005,"70-79","Male",3.17325207658617,1068,"NHIS"
2005,"80-89","Female",3.03446272630051,1150,"NHIS"
2005,"80-89","Male",3.02959041239676,602,"NHIS"
2006,"18-29","Female",4.07231207163713,2620,"NHIS"
2006,"18-29","Male",4.14725085003774,2257,"NHIS"
2006,"30-39","Female",3.98934849093633,2558,"NHIS"
2006,"30-39","Male",4.05086828085216,1980,"NHIS"
2006,"40-49","Female",3.76586400865268,2518,"NHIS"
2006,"40-49","Male",3.83500095655002,2137,"NHIS"
2006,"50-59","Female",3.52567113348352,2229,"NHIS"
2006,"50-59","Male",3.58783515178761,1835,"NHIS"
2006,"60-69","Female",3.375753879731,1531,"NHIS"
2006,"60-69","Male",3.39722530838012,1300,"NHIS"
2006,"70-79","Female",3.23286627512119,1189,"NHIS"
2006,"70-79","Male",3.17049852858105,788,"NHIS"
2006,"80-89","Female",3.13345939195324,902,"NHIS"
2006,"80-89","Male",2.9466553699159,413,"NHIS"
2007,"18-29","Female",4.10223733724342,2495,"NHIS"
2007,"18-29","Male",4.1551797528015,2046,"NHIS"
2007,"30-39","Female",3.93375820385191,2369,"NHIS"
2007,"30-39","Male",4.0031110971551,1950,"NHIS"
2007,"40-49","Female",3.76283071932777,2413,"NHIS"
2007,"40-49","Male",3.77630327166191,2009,"NHIS"
2007,"50-59","Female",3.52789146045278,2135,"NHIS"
2007,"50-59","Male",3.56046009100999,1764,"NHIS"
2007,"60-69","Female",3.37845409196524,1612,"NHIS"
2007,"60-69","Male",3.41781212623928,1374,"NHIS"
2007,"70-79","Female",3.22189675616184,1141,"NHIS"
2007,"70-79","Male",3.15871279383403,809,"NHIS"
2007,"80-89","Female",3.03050510117423,846,"NHIS"
2007,"80-89","Male",3.00805659010221,415,"NHIS"
2008,"18-29","Female",4.0859324158028,2249,"NHIS"
2008,"18-29","Male",4.16288535875046,1859,"NHIS"
2008,"30-39","Female",3.90087314376632,2180,"NHIS"
2008,"30-39","Male",4.03569103900911,1777,"NHIS"
2008,"40-49","Female",3.73173778253925,2187,"NHIS"
2008,"40-49","Male",3.86256300396933,1803,"NHIS"
2008,"50-59","Female",3.52848140791676,2069,"NHIS"
2008,"50-59","Male",3.57002723933867,1699,"NHIS"
2008,"60-69","Female",3.34892101570578,1558,"NHIS"
2008,"60-69","Male",3.43288480154589,1252,"NHIS"
2008,"70-79","Female",3.23079760995871,1141,"NHIS"
2008,"70-79","Male",3.3141224893016,713,"NHIS"
2008,"80-89","Female",3.05257449885056,876,"NHIS"
2008,"80-89","Male",2.9436450068324,404,"NHIS"
2009,"18-29","Female",4.14753349445615,2824,"NHIS"
2009,"18-29","Male",4.14589503662132,2453,"NHIS"
2009,"30-39","Female",3.88775013526251,2853,"NHIS"
2009,"30-39","Male",3.98028457050506,2145,"NHIS"
2009,"40-49","Female",3.73941393140913,2777,"NHIS"
2009,"40-49","Male",3.74815295293851,2310,"NHIS"
2009,"50-59","Female",3.54223448639808,2658,"NHIS"
2009,"50-59","Male",3.58289959386541,2161,"NHIS"
2009,"60-69","Female",3.39277195856042,1983,"NHIS"
2009,"60-69","Male",3.42796202229799,1686,"NHIS"
2009,"70-79","Female",3.28935503906217,1345,"NHIS"
2009,"70-79","Male",3.28806040478279,962,"NHIS"
2009,"80-89","Female",3.06790371458102,1025,"NHIS"
2009,"80-89","Male",2.90952459561005,539,"NHIS"
2010,"18-29","Female",4.04272997087072,2849,"NHIS"
2010,"18-29","Male",4.11275767265927,2422,"NHIS"
2010,"30-39","Female",3.89833818082159,2689,"NHIS"
2010,"30-39","Male",4.00439226012984,2236,"NHIS"
2010,"40-49","Female",3.76686503366235,2618,"NHIS"
2010,"40-49","Male",3.79995285764316,2200,"NHIS"
2010,"50-59","Female",3.48505554285856,2527,"NHIS"
2010,"50-59","Male",3.56861352057649,2077,"NHIS"
2010,"60-69","Female",3.44905442494837,2065,"NHIS"
2010,"60-69","Male",3.4486446711249,1629,"NHIS"
2010,"70-79","Female",3.34050812532057,1360,"NHIS"
2010,"70-79","Male",3.27324141812043,920,"NHIS"
2010,"80-89","Female",3.12518115016679,1052,"NHIS"
2010,"80-89","Male",3.17496106000794,497,"NHIS"
2011,"18-29","Female",4.0313433688418,3420,"NHIS"
2011,"18-29","Male",4.1839366964758,2901,"NHIS"
2011,"30-39","Female",3.92299663307786,3207,"NHIS"
2011,"30-39","Male",3.97081001035123,2659,"NHIS"
2011,"40-49","Female",3.722876047545,3044,"NHIS"
2011,"40-49","Male",3.7891334027497,2707,"NHIS"
2011,"50-59","Female",3.54610008688496,2942,"NHIS"
2011,"50-59","Male",3.52692855415631,2597,"NHIS"
2011,"60-69","Female",3.46546744255725,2634,"NHIS"
2011,"60-69","Male",3.45983663057568,2100,"NHIS"
2011,"70-79","Female",3.31175632918472,1705,"NHIS"
2011,"70-79","Male",3.30939801178708,1159,"NHIS"
2011,"80-89","Female",3.06317203875978,1242,"NHIS"
2011,"80-89","Male",3.06742359420067,680,"NHIS"
2012,"18-29","Female",4.06695578869633,3575,"NHIS"
2012,"18-29","Male",4.15612282864284,2843,"NHIS"
2012,"30-39","Female",3.88032485715449,3369,"NHIS"
2012,"30-39","Male",3.9948940241039,2644,"NHIS"
2012,"40-49","Female",3.70989448811701,3051,"NHIS"
2012,"40-49","Male",3.74889264581737,2675,"NHIS"
2012,"50-59","Female",3.56035867057283,3276,"NHIS"
2012,"50-59","Male",3.58234172100132,2812,"NHIS"
2012,"60-69","Female",3.41848616656766,2867,"NHIS"
2012,"60-69","Male",3.438152113055,2323,"NHIS"
2012,"70-79","Female",3.30850390475224,1735,"NHIS"
2012,"70-79","Male",3.42474551731777,1273,"NHIS"
2012,"80-89","Female",3.15304870111619,1365,"NHIS"
2012,"80-89","Male",3.15269688827043,699,"NHIS"
2013,"18-29","Female",4.10236085194326,3409,"NHIS"
2013,"18-29","Male",4.17117082167184,2996,"NHIS"
2013,"30-39","Female",3.92215830141062,3342,"NHIS"
2013,"30-39","Male",4.01450594032758,2640,"NHIS"
2013,"40-49","Female",3.7234778714628,2984,"NHIS"
2013,"40-49","Male",3.79721275147269,2674,"NHIS"
2013,"50-59","Female",3.4803453094692,3236,"NHIS"
2013,"50-59","Male",3.50269447614859,2801,"NHIS"
2013,"60-69","Female",3.46809800266056,2911,"NHIS"
2013,"60-69","Male",3.38879719199602,2305,"NHIS"
2013,"70-79","Female",3.32624648368395,1880,"NHIS"
2013,"70-79","Male",3.37759514626606,1338,"NHIS"
2013,"80-89","Female",3.08087649124848,1344,"NHIS"
2013,"80-89","Male",3.135951937,682,"NHIS"
2014,"18-29","Female",4.09926965915371,3443,"NHIS"
2014,"18-29","Male",4.18262766802076,3113,"NHIS"
2014,"30-39","Female",3.92913053558939,3417,"NHIS"
2014,"30-39","Male",4.0395515838843,2747,"NHIS"
2014,"40-49","Female",3.78485404112329,3157,"NHIS"
2014,"40-49","Male",3.81367635274509,2700,"NHIS"
2014,"50-59","Female",3.55964214415205,3482,"NHIS"
2014,"50-59","Male",3.54368276598291,2996,"NHIS"
2014,"60-69","Female",3.48317447678407,3203,"NHIS"
2014,"60-69","Male",3.3979458263123,2580,"NHIS"
2014,"70-79","Female",3.41330392130862,2159,"NHIS"
2014,"70-79","Male",3.39184481019324,1476,"NHIS"
2014,"80-89","Female",3.12857498766781,1420,"NHIS"
2014,"80-89","Male",3.1638995387622,781,"NHIS"
2015,"18-29","Female",4.06408785779331,2999,"NHIS"
2015,"18-29","Male",4.17464741294106,2693,"NHIS"
2015,"30-39","Female",3.93478934558352,3119,"NHIS"
2015,"30-39","Male",3.99945370627249,2533,"NHIS"
2015,"40-49","Female",3.74561217003496,2863,"NHIS"
2015,"40-49","Male",3.77599708987912,2409,"NHIS"
2015,"50-59","Female",3.51951356521421,3162,"NHIS"
2015,"50-59","Male",3.56536145422525,2710,"NHIS"
2015,"60-69","Female",3.50075733996496,3029,"NHIS"
2015,"60-69","Male",3.39382627626083,2451,"NHIS"
2015,"70-79","Female",3.37159250792832,2022,"NHIS"
2015,"70-79","Male",3.32123384872366,1460,"NHIS"
2015,"80-89","Female",3.18976762229149,1401,"NHIS"
2015,"80-89","Male",3.11571511504767,810,"NHIS"
2016,"18-29","Female",4.09004778691387,2968,"NHIS"
2016,"18-29","Male",4.1738167332823,2555,"NHIS"
2016,"30-39","Female",3.90974431811525,2814,"NHIS"
2016,"30-39","Male",3.95241462242338,2317,"NHIS"
2016,"40-49","Female",3.70389011474679,2484,"NHIS"
2016,"40-49","Male",3.80489397596017,2264,"NHIS"
2016,"50-59","Female",3.53823502980004,3007,"NHIS"
2016,"50-59","Male",3.53536839864897,2729,"NHIS"
2016,"60-69","Female",3.45505443372572,3260,"NHIS"
2016,"60-69","Male",3.473540805109,2732,"NHIS"
2016,"70-79","Female",3.39310698741265,2086,"NHIS"
2016,"70-79","Male",3.37809878224862,1561,"NHIS"
2016,"80-89","Female",3.15471292193749,1414,"NHIS"
2016,"80-89","Male",3.20723460603523,825,"NHIS"
2017,"18-29","Female",4.05567949008206,2268,"NHIS"
2017,"18-29","Male",4.17114552098269,2100,"NHIS"
2017,"30-39","Female",3.97644073863497,2277,"NHIS"
2017,"30-39","Male",4.06870163027452,1919,"NHIS"
2017,"40-49","Female",3.72324062597938,2024,"NHIS"
2017,"40-49","Male",3.78593396294038,1840,"NHIS"
2017,"50-59","Female",3.53027615326683,2483,"NHIS"
2017,"50-59","Male",3.5589198223676,2045,"NHIS"
2017,"60-69","Female",3.42693786244014,2610,"NHIS"
2017,"60-69","Male",3.43790862928014,2171,"NHIS"
2017,"70-79","Female",3.37946316216302,1824,"NHIS"
2017,"70-79","Male",3.38164240344996,1350,"NHIS"
2017,"80-89","Female",3.1201515655765,1157,"NHIS"
2017,"80-89","Male",3.16587274193145,666,"NHIS"
2018,"18-29","Female",4.0887707634299,1901,"NHIS"
2018,"18-29","Male",4.13402088921515,1823,"NHIS"
2018,"30-39","Female",3.94805760717429,2190,"NHIS"
2018,"30-39","Male",3.97090684763434,1842,"NHIS"
2018,"40-49","Female",3.79779057160909,2024,"NHIS"
2018,"40-49","Male",3.78185095933738,1746,"NHIS"
2018,"50-59","Female",3.58270861223704,2237,"NHIS"
2018,"50-59","Male",3.59581906016865,1977,"NHIS"
2018,"60-69","Female",3.41373280994293,2544,"NHIS"
2018,"60-69","Male",3.45425515384555,2188,"NHIS"
2018,"70-79","Female",3.34138501998305,1840,"NHIS"
2018,"70-79","Male",3.34610953362458,1364,"NHIS"
2018,"80-89","Female",3.12429123230291,1126,"NHIS"
2018,"80-89","Male",3.07605531327756,606,"NHIS"
2019,"18-29","Female",3.97386416841427,2329,"NHIS"
2019,"18-29","Male",4.04713763575569,2143,"NHIS"
2019,"30-39","Female",3.85242656633302,2782,"NHIS"
2019,"30-39","Male",3.84342705459079,2393,"NHIS"
2019,"40-49","Female",3.63272594173392,2415,"NHIS"
2019,"40-49","Male",3.69934613317103,2236,"NHIS"
2019,"50-59","Female",3.51011322879329,2704,"NHIS"
2019,"50-59","Male",3.48045919986877,2572,"NHIS"
2019,"60-69","Female",3.37793705839455,3212,"NHIS"
2019,"60-69","Male",3.35611254501881,2707,"NHIS"
2019,"70-79","Female",3.30703928872792,2304,"NHIS"
2019,"70-79","Male",3.16953219074046,1765,"NHIS"
2019,"80-89","Female",3.01710294302963,1451,"NHIS"
2019,"80-89","Male",3.01068856063519,881,"NHIS"
2020,"18-29","Female",4.06198568603184,1841,"NHIS"
2020,"18-29","Male",4.08889375768591,1812,"NHIS"
2020,"30-39","Female",3.83680422093568,2565,"NHIS"
2020,"30-39","Male",3.89266503361203,2319,"NHIS"
2020,"40-49","Female",3.6831462112997,2392,"NHIS"
2020,"40-49","Male",3.74026176809235,2179,"NHIS"
2020,"50-59","Female",3.4648648467671,2748,"NHIS"
2020,"50-59","Male",3.56857893902413,2488,"NHIS"
2020,"60-69","Female",3.42353600165677,3309,"NHIS"
2020,"60-69","Male",3.34873223651239,2799,"NHIS"
2020,"70-79","Female",3.35003474659012,2614,"NHIS"
2020,"70-79","Male",3.25935813984365,1971,"NHIS"
2020,"80-89","Female",3.1075324206273,1519,"NHIS"
2020,"80-89","Male",3.02909491868886,920,"NHIS"
2021,"18-29","Female",4.06611310975357,1965,"NHIS"
2021,"18-29","Male",4.08657593332279,1898,"NHIS"
2021,"30-39","Female",3.88856408850273,2585,"NHIS"
2021,"30-39","Male",3.95237409082169,2147,"NHIS"
2021,"40-49","Female",3.61776235922554,2312,"NHIS"
2021,"40-49","Male",3.76875725493387,2047,"NHIS"
2021,"50-59","Female",3.50214717690733,2586,"NHIS"
2021,"50-59","Male",3.48674189558418,2192,"NHIS"
2021,"60-69","Female",3.4272174935114,2919,"NHIS"
2021,"60-69","Male",3.41369252353723,2460,"NHIS"
2021,"70-79","Female",3.3267047472614,2330,"NHIS"
2021,"70-79","Male",3.28480371102117,1766,"NHIS"
2021,"80-89","Female",3.13062104803209,1337,"NHIS"
2021,"80-89","Male",2.99248002529905,837,"NHIS"
2022,"18-29","Female",3.93501353029978,1844,"NHIS"
2022,"18-29","Male",4.01893756166164,1708,"NHIS"
2022,"30-39","Female",3.75691806787466,2319,"NHIS"
2022,"30-39","Male",3.85255993712299,2071,"NHIS"
2022,"40-49","Female",3.62072031868816,2144,"NHIS"
2022,"40-49","Male",3.68429510682707,1821,"NHIS"
2022,"50-59","Female",3.42932692810503,2265,"NHIS"
2022,"50-59","Male",3.49228472152231,1980,"NHIS"
2022,"60-69","Female",3.39627075735901,2920,"NHIS"
2022,"60-69","Male",3.27624235518814,2408,"NHIS"
2022,"70-79","Female",3.35286365569484,2191,"NHIS"
2022,"70-79","Male",3.23085072196638,1805,"NHIS"
2022,"80-89","Female",3.07212875971686,1325,"NHIS"
2022,"80-89","Male",3.02494428982718,777,"NHIS"
2023,"18-29","Female",3.93064367042592,1924,"NHIS"
2023,"18-29","Male",3.96266866938241,1855,"NHIS"
2023,"30-39","Female",3.78642054197244,2575,"NHIS"
2023,"30-39","Male",3.83624015003264,2091,"NHIS"
2023,"40-49","Female",3.60323435522367,2180,"NHIS"
2023,"40-49","Male",3.6943403018856,1966,"NHIS"
2023,"50-59","Female",3.48282663373721,2336,"NHIS"
2023,"50-59","Male",3.44140900236789,2145,"NHIS"
2023,"60-69","Female",3.37416350269249,3004,"NHIS"
2023,"60-69","Male",3.32740927838813,2569,"NHIS"
2023,"70-79","Female",3.26632715463323,2540,"NHIS"
2023,"70-79","Male",3.22247508232136,1936,"NHIS"
2023,"80-89","Female",3.09927453231313,1451,"NHIS"
2023,"80-89","Male",3.09717430301045,859,"NHIS"
2024,"18-29","Female",3.8680082790155,2085,"NHIS"
2024,"18-29","Male",3.98572207964446,1996,"NHIS"
2024,"30-39","Female",3.72974117973826,2758,"NHIS"
2024,"30-39","Male",3.82333471587146,2509,"NHIS"
2024,"40-49","Female",3.60748591249824,2420,"NHIS"
2024,"40-49","Male",3.67021972113061,2124,"NHIS"
2024,"50-59","Female",3.45541327555854,2519,"NHIS"
2024,"50-59","Male",3.50275460673142,2228,"NHIS"
2024,"60-69","Female",3.36518383496668,3358,"NHIS"
2024,"60-69","Male",3.30968922636569,2857,"NHIS"
2024,"70-79","Female",3.31660836836329,2857,"NHIS"
2024,"70-79","Male",3.17298908921655,2237,"NHIS"
2024,"80-89","Female",3.10417927367614,1605,"NHIS"
2024,"80-89","Male",2.94186318880064,1004,"NHIS"
1996,"18-29","Female",4.07327911461769,10744,"CPS"
1996,"18-29","Male",4.17249153352658,9788,"CPS"
1996,"30-39","Female",3.96209923570406,11052,"CPS"
1996,"30-39","Male",4.02631763950993,10213,"CPS"
1996,"40-49","Female",3.78137479447366,9850,"CPS"
1996,"40-49","Male",3.83394922572975,9237,"CPS"
1996,"50-59","Female",3.44676024709291,6373,"CPS"
1996,"50-59","Male",3.56517950059023,5869,"CPS"
1996,"60-69","Female",3.11651360303149,5130,"CPS"
1996,"60-69","Male",3.19110071362279,4487,"CPS"
1996,"70-79","Female",2.81449464594332,4436,"CPS"
1996,"70-79","Male",2.89109469529724,3145,"CPS"
1996,"80-89","Female",2.61469423742902,2005,"CPS"
1996,"80-89","Male",2.61011222289285,1049,"CPS"
1997,"18-29","Female",4.08748366540367,10818,"CPS"
1997,"18-29","Male",4.16521519836841,10035,"CPS"
1997,"30-39","Female",3.9484944772548,10844,"CPS"
1997,"30-39","Male",4.01086493670838,10250,"CPS"
1997,"40-49","Female",3.7142290440444,10026,"CPS"
1997,"40-49","Male",3.7840354657165,9240,"CPS"
1997,"50-59","Female",3.48237207591738,6746,"CPS"
1997,"50-59","Male",3.56167564362983,6217,"CPS"
1997,"60-69","Female",3.13182615364935,5291,"CPS"
1997,"60-69","Male",3.22596015654306,4502,"CPS"
1997,"70-79","Female",2.85937193101991,4457,"CPS"
1997,"70-79","Male",2.86860505014632,3184,"CPS"
1997,"80-89","Female",2.63411135617966,2037,"CPS"
1997,"80-89","Male",2.65509422970115,1123,"CPS"
1998,"18-29","Female",4.05564742151348,10498,"CPS"
1998,"18-29","Male",4.13750488003494,9864,"CPS"
1998,"30-39","Female",3.95573593119427,10694,"CPS"
1998,"30-39","Male",3.99269038448404,10029,"CPS"
1998,"40-49","Female",3.73663879977553,10078,"CPS"
1998,"40-49","Male",3.82203461713373,9467,"CPS"
1998,"50-59","Female",3.48040634592852,7162,"CPS"
1998,"50-59","Male",3.56658474050824,6480,"CPS"
1998,"60-69","Female",3.13799652977653,5228,"CPS"
1998,"60-69","Male",3.22203181023259,4500,"CPS"
1998,"70-79","Female",2.86493746288406,4250,"CPS"
1998,"70-79","Male",2.91937317418626,3209,"CPS"
1998,"80-89","Female",2.64005068308401,1972,"CPS"
1998,"80-89","Male",2.5982974468816,1128,"CPS"
1999,"18-29","Female",4.06668709699164,10387,"CPS"
1999,"18-29","Male",4.14781283673454,9896,"CPS"
1999,"30-39","Female",3.96599452737109,10653,"CPS"
1999,"30-39","Male",4.01041723318861,9885,"CPS"
1999,"40-49","Female",3.75810921419003,10401,"CPS"
1999,"40-49","Male",3.83584234195078,9697,"CPS"
1999,"50-59","Female",3.50601901057884,7270,"CPS"
1999,"50-59","Male",3.58837022238233,6750,"CPS"
1999,"60-69","Female",3.16553640215205,5185,"CPS"
1999,"60-69","Male",3.23572702186282,4502,"CPS"
1999,"70-79","Female",2.90090999653662,4291,"CPS"
1999,"70-79","Male",2.90394535361615,3249,"CPS"
1999,"80-89","Female",2.69935206305278,2053,"CPS"
1999,"80-89","Male",2.66676043396439,1176,"CPS"
2000,"18-29","Female",4.05259597707257,10616,"CPS"
2000,"18-29","Male",4.16294428236683,10216,"CPS"
2000,"30-39","Female",3.97073423759582,10393,"CPS"
2000,"30-39","Male",4.05401920122455,9965,"CPS"
2000,"40-49","Female",3.78559768690211,10455,"CPS"
2000,"40-49","Male",3.8153499750231,9800,"CPS"
2000,"50-59","Female",3.49295294532473,7605,"CPS"
2000,"50-59","Male",3.58188726595681,7091,"CPS"
2000,"60-69","Female",3.18642799038578,5173,"CPS"
2000,"60-69","Male",3.26563641699478,4616,"CPS"
2000,"70-79","Female",2.90086865901826,4376,"CPS"
2000,"70-79","Male",2.96186606810235,3238,"CPS"
2000,"80-89","Female",2.6585184417743,2026,"CPS"
2000,"80-89","Male",2.65073151711985,1231,"CPS"
2001,"18-29","Female",4.07364897503387,16428,"CPS"
2001,"18-29","Male",4.15413181716778,15455,"CPS"
2001,"30-39","Female",3.96708780260057,18048,"CPS"
2001,"30-39","Male",4.04696225000892,16146,"CPS"
2001,"40-49","Female",3.77558423559268,18043,"CPS"
2001,"40-49","Male",3.85016568783379,17064,"CPS"
2001,"50-59","Female",3.50083786968836,10872,"CPS"
2001,"50-59","Male",3.5708785293633,10633,"CPS"
2001,"60-69","Female",3.18380982195733,6932,"CPS"
2001,"60-69","Male",3.27661987700852,5977,"CPS"
2001,"70-79","Female",2.8778428010518,5611,"CPS"
2001,"70-79","Male",2.91580754929707,4209,"CPS"
2001,"80-89","Female",2.66308866537654,2573,"CPS"
2001,"80-89","Male",2.65886550863779,1590,"CPS"
2002,"18-29","Female",4.05565430292592,16367,"CPS"
2002,"18-29","Male",4.11371490226102,15046,"CPS"
2002,"30-39","Female",3.93841187801899,17658,"CPS"
2002,"30-39","Male",4.00428123997988,15849,"CPS"
2002,"40-49","Female",3.75541178856284,18103,"CPS"
2002,"40-49","Male",3.79669683214811,16903,"CPS"
2002,"50-59","Female",3.50605490780257,11386,"CPS"
2002,"50-59","Male",3.56012478383805,10919,"CPS"
2002,"60-69","Female",3.16969272077565,7052,"CPS"
2002,"60-69","Male",3.24796506123151,6228,"CPS"
2002,"70-79","Female",2.9019373603357,5446,"CPS"
2002,"70-79","Male",2.95381653686201,4105,"CPS"
2002,"80-89","Female",2.68275319720965,3093,"CPS"
2002,"80-89","Male",2.72643818619423,1724,"CPS"
2003,"18-29","Female",4.08049022062535,16225,"CPS"
2003,"18-29","Male",4.11821122520835,15223,"CPS"
2003,"30-39","Female",3.96104807153211,17049,"CPS"
2003,"30-39","Male",4.00429037098166,15244,"CPS"
2003,"40-49","Female",3.77818836077805,18245,"CPS"
2003,"40-49","Male",3.80523859163076,16967,"CPS"
2003,"50-59","Female",3.50686683065066,11621,"CPS"
2003,"50-59","Male",3.57665005998316,11346,"CPS"
2003,"60-69","Female",3.2177913528069,7198,"CPS"
2003,"60-69","Male",3.28719077725372,6276,"CPS"
2003,"70-79","Female",2.89553793530515,5324,"CPS"
2003,"70-79","Male",2.91554822229752,4106,"CPS"
2003,"80-89","Female",2.66459808049306,3151,"CPS"
